ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Hurricane Valley Food Bank,,publish,1,gd_place,,,"84737,Hurricane,UT",",6,",6,0,450 E 800 N,,Hurricane,UT,United States,84737,37.1875109,-113.2807813,(435) 635-0995,,,,,,,,
,Iron County Care & Share,,publish,1,gd_place,,,"84721,Cedar City,UT",",6,",6,0,244 W 900 N,,Cedar City,UT,United States,84721,37.6929255,-113.0658399,(435) 867-1761,,,,,,,,
,Kanab Care & Share,,publish,1,gd_place,,,"84741,Kanab,UT",",6,",6,0,56 W 450 N,,Kanab,UT,United States,84741,37.0570423,-112.5291689,(435) 644-2348,,,,,,,,
,Salt Lake Baptist Assn,,publish,1,gd_place,,,"84104,Salt Lake City,UT",",6,",6,0,1235 W California Ave,,Salt Lake City,UT,United States,84104,40.7411036,-111.9812031,(801) 972-5708,,,,,,,,
,Salt Lake City Mission,,publish,1,gd_place,,,"84104,Salt Lake City,UT",",6,",6,0,1151 S Redwood Rd # 106,,Salt Lake City,UT,United States,84104,40.7440078,-111.938549,(801) 355-6310,,,,,,,,
,Sanpete Pantry,,publish,1,gd_place,,,"84647,Mount Pleasant,UT",",6,",6,0,1080 Blackhawk Blvd,,Mount Pleasant,UT,United States,84647,39.5306424,-111.4677627,(435) 462-3006,,,,,,,,
,Southeastern Utah Assn,,publish,1,gd_place,,,"84501,Price,UT",",6,",6,0,375 S Carbon Ave,,Price,UT,United States,84501,39.5942821,-110.8106817,(435) 637-9232,,,,,,,,
,Southeastern Utah DNA,,publish,1,gd_place,,,"84501,Price,UT",",6,",6,0,375 S Carbon Ave,,Price,UT,United States,84501,39.5942821,-110.8106817,(435) 637-5444,,,,,,,,
,Spectacular Ministries,,publish,1,gd_place,,,"84104,Salt Lake City,UT",",6,",6,0,1151 S Redwood Rd # 106,,Salt Lake City,UT,United States,84104,40.7440078,-111.938549,(801) 355-6310,,,,,,,,
,Utah Food Bank,,publish,1,gd_place,,,"84119,South Salt Lake,UT",",6,",6,0,3150 S 900 W,,South Salt Lake,UT,United States,84119,40.7047045,-111.9177821,(801) 908-8660,,,,,,,,
,Utah Food Bank,,publish,1,gd_place,,,"84790,Saint George,UT",",6,",6,0,4416 S River Rd,,Saint George,UT,United States,84790,37.0380102,-113.5582962,(435) 656-9122,,,,,,,,
,Westside Food Pantry,,publish,1,gd_place,,,"84021,Duchesne,UT",",6,",6,0,8180 S 21000 W,,Duchesne,UT,United States,84021,40.1815841,-110.3889976,(435) 738-2854,,,,,,,,
