ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Eastern Area Christian Mnstrs,,publish,1,gd_place,,,"35206,Birmingham,AL",",6,",6,0,8002 2nd Ave S,,Birmingham,AL,United States,35206,33.5645586,-86.7224138,(205) 836-9932,,,,,,,,
,Elmore Co Food Pantry,,publish,1,gd_place,,,"36092,Wetumpka,AL",",6,",6,0,25 Gossom Switch Rd,,Wetumpka,AL,United States,36092,32.5411719,-86.2257308,(334) 478-3268,,,,,,,,
,Elmore County Food Pantry,,publish,1,gd_place,,,"36092,Wetumpka,AL",",6,",6,0,515 W Boundary St,,Wetumpka,AL,United States,36092,32.5412707,-86.223893,(334) 567-3232,,,,,,,,
,Escambia Enabled,,publish,1,gd_place,,,"36426,Brewton,AL",",6,",6,0,114 Deer St,,Brewton,AL,United States,36426,31.1047426,-87.0701336,(251) 286-7006,,,,,,,,
,Etowah Community Food Bank,,publish,1,gd_place,,,"35901,Gadsden,AL",",6,",6,0,605 S 4th St # A,,Gadsden,AL,United States,35901,34.0047176,-86.0058723,(256) 494-9608,,,,,,,,
,Feeding The Gulf Coast,,publish,1,gd_place,,,"36582,Theodore,AL",",6,",6,0,5248 Mobile South St,,Theodore,AL,United States,36582,30.5810244,-88.1629133,(251) 653-1617,,,,,,,,
,First United Mthdst Chr-Hytwn,,publish,1,gd_place,,,"35023,Bessemer,AL",",6,",6,0,110 Sunset Dr,,Bessemer,AL,United States,35023,33.4517756,-86.9975603,(205) 491-3421,,,,,,,,
,Fish & Loave,,publish,1,gd_place,,,"35652,Rogersville,AL",",6,",6,0,510 Lee St,,Rogersville,AL,United States,35652,34.8304168,-87.3046809,(256) 247-0091,,,,,,,,
,Flat Rock Community Ctr,,publish,1,gd_place,,,"35966,Flat Rock,AL",",6,",6,0,684 County Road 326,,Flat Rock,AL,United States,35966,34.7691689,-85.6925598,(256) 632-2195,,,,,,,,
,Food Bank Of North Alabama,,publish,1,gd_place,,,"35805,Huntsville,AL",",6,",6,0,2000 Vernon Ave SW # B,,Huntsville,AL,United States,35805,34.7236976,-86.5964443,(256) 382-0296,,,,,,,,
,Good Shepherd Catholic Ctr,,publish,1,gd_place,,,"36040,Hayneville,AL",",6,",6,0,1258 Main St,,Hayneville,AL,United States,36040,32.1772394,-86.6716352,(334) 563-9139,,,,,,,,
,Grace Place Church,,publish,1,gd_place,,,"36330,Enterprise,AL",",6,",6,0,5730 Shellfield Rd,,Enterprise,AL,United States,36330,31.369338,-85.8373888,(334) 347-5214,,,,,,,,
,Greater Birmingham Ministries,,publish,1,gd_place,,,"35234,Birmingham,AL",",6,",6,0,2304 12th Ave N,,Birmingham,AL,United States,35234,33.5294083,-86.8098092,(205) 326-6821,,,,,,,,
,Harvest Tyme Food Ministries,,publish,1,gd_place,,,"36032,Fort Deposit,AL",",6,",6,0,504 Airport Rd,,Fort Deposit,AL,United States,36032,31.9741725,-86.5924395,(334) 392-6002,,,,,,,,
,Heavenly Smile Inc,,publish,1,gd_place,,,"35043,Chelsea,AL",",6,",6,0,1800 Highway 39,,Chelsea,AL,United States,35043,33.3397102,-86.6308562,(205) 678-6603,,,,,,,,
,Heflin Seventh-Day Adventist,,publish,1,gd_place,,,"36264,Heflin,AL",",6,",6,0,303 County Road 116,,Heflin,AL,United States,36264,33.5201913,-85.5395097,(850) 251-0039,,,,,,,,
,Huntsville Assistance Prgm,,publish,1,gd_place,,,"35773,Toney,AL",",6,",6,0,11588 Pulaski Pike,,Toney,AL,United States,35773,34.9238523,-86.7132224,(256) 828-8906,,,,,,,,
,Interfaith Food Closet,,publish,1,gd_place,,,"36854,Valley,AL",",6,",6,0,6313 20th Ave,,Valley,AL,United States,36854,32.8097998,-85.1697824,(334) 756-3443,,,,,,,,
,Isaiahs House Food Ministries,,publish,1,gd_place,,,"35160,Talladega,AL",",6,",6,0,1225 Ward Ave,,Talladega,AL,United States,35160,33.4585042,-86.0889245,(256) 315-2500,,,,,,,,
,Kovakas Food Pantry,,publish,1,gd_place,,,"35186,Wilsonville,AL",",6,",6,0,658 Highway 431,,Wilsonville,AL,United States,35186,33.2358096,-86.5278957,,,,,,,,,
,Limestone County Churches,,publish,1,gd_place,,,"35611,Athens,AL",",6,",6,0,201 N Jefferson St,,Athens,AL,United States,35611,34.8047665,-86.9724589,(256) 262-0671,,,,,,,,
,Lincoln Food Pantry Inc,,publish,1,gd_place,,,"35096,Lincoln,AL",",6,",6,0,176 Magnolia St,,Lincoln,AL,United States,35096,33.6014682,-86.1203694,(205) 763-0394,,,,,,,,
,Manna House,,publish,1,gd_place,,,"35801,Huntsville,AL",",6,",6,0,2110 Memorial Pkwy SW,,Huntsville,AL,United States,35801,34.7180433,-86.5937149,(256) 503-4848,,,,,,,,
,Montgomery Area Food Bank,,publish,1,gd_place,,,"36108,Montgomery,AL",",6,",6,0,521 Trade Center St,,Montgomery,AL,United States,36108,32.3719254,-86.3450589,(334) 263-3784,,,,,,,,
,New Beginnings Thrift Store,,publish,1,gd_place,,,"35966,Flat Rock,AL",",6,",6,0,684 County Road 326,,Flat Rock,AL,United States,35966,34.7691689,-85.6925598,(256) 632-2195,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"35601,Decatur,AL",",6,",6,0,100 Austinville Rd SW,,Decatur,AL,United States,35601,34.5792333,-86.9872628,(256) 353-2822,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"35901,Gadsden,AL",",6,",6,0,114 N 11th St,,Gadsden,AL,United States,35901,34.0187119,-86.017602,(256) 546-4673,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"36104,Montgomery,AL",",6,",6,0,900 Maxwell Blvd,,Montgomery,AL,United States,36104,32.3787742,-86.3266235,(334) 265-0138,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"36081,Troy,AL",",6,",6,0,509 S Brundidge St,,Troy,AL,United States,36081,31.8027794,-85.9666491,(334) 808-1069,,,,,,,,
,Salvation Army Anniston,,publish,1,gd_place,,,"36201,Anniston,AL",",6,",6,0,420 Noble St,,Anniston,AL,United States,36201,33.6496456,-85.8299369,(256) 236-5643,,,,,,,,
,Salvation Army Dothan,,publish,1,gd_place,,,"36301,Dothan,AL",",6,",6,0,1007 S Bell St # 7,,Dothan,AL,United States,36301,31.2089045,-85.3987369,(334) 794-4208,,,,,,,,
,Salvation Army Of The Shoals,,publish,1,gd_place,,,"35630,Florence,AL",",6,",6,0,1601 Huntsville Rd,,Florence,AL,United States,35630,34.8081247,-87.6543751,(256) 764-4432,,,,,,,,
,Salvation Army Thrift Store,,publish,1,gd_place,,,"36360,Ozark,AL",",6,",6,0,1177 Andrews Ave # E,,Ozark,AL,United States,36360,31.4480155,-85.6545655,(334) 445-3070,,,,,,,,
,Salvation Army Tuscaloosa,,publish,1,gd_place,,,"35401,Tuscaloosa,AL",",6,",6,0,2902 Greensboro Ave,,Tuscaloosa,AL,United States,35401,33.1847948,-87.5566741,(205) 632-3691,,,,,,,,
,Selma Area Food Bank,,publish,1,gd_place,,,"36701,Selma,AL",",6,",6,0,101 Ave C,,Selma,AL,United States,36701,32.358901,-86.9876,(334) 872-4111,,,,,,,,
,Shoals Dream Ctr,,publish,1,gd_place,,,"35633,Florence,AL",",6,",6,0,2950 Cloverdale Rd,,Florence,AL,United States,35633,34.8464969,-87.6884253,(256) 760-9759,,,,,,,,
,West Alabama Food Bank,,publish,1,gd_place,,,"35476,Northport,AL",",6,",6,0,3160 Mcfarland Blvd,,Northport,AL,United States,35476,33.2419194,-87.5875601,(205) 333-5353,,,,,,,,
,Wiregrass Area Food Bank,,publish,1,gd_place,,,"36303,Dothan,AL",",6,",6,0,382 Twitchell Rd,,Dothan,AL,United States,36303,31.2464057,-85.3979707,(334) 794-9775,,,,,,,,
,YWCA Interfaith Hospitality,,publish,1,gd_place,,,"35212,Birmingham,AL",",6,",6,0,5916 1st Ave S,,Birmingham,AL,United States,35212,33.5427514,-86.7475155,(205) 591-4302,,,,,,,,
