ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Harney County Senior Citizen,,publish,1,gd_place,,,"97720,Burns,OR",",6,",6,0,17 S Alder Ave,,Burns,OR,United States,97720,43.5857576,-119.0528449,(541) 573-6024,,,,,,,,
,Hillsboro Corps Comm Ctr,,publish,1,gd_place,,,"97123,Hillsboro,OR",",6,",6,0,351 SE Oak St,,Hillsboro,OR,United States,97123,45.5191126,-122.9852145,(503) 640-1074,,,,,,,,
,Hope Station Community,,publish,1,gd_place,,,"97301,Salem,OR",",6,",6,0,1337 Madison St NE # 115,,Salem,OR,United States,97301,44.9535213,-123.0165735,(503) 339-7710,,,,,,,,
,Hull Home Efficiency Inc,,publish,1,gd_place,,,"97456,Monroe,OR",",6,",6,0,,,Monroe,OR,United States,97456,44.3140116,-123.2967637,(541) 847-4050,,,,,,,,
,Jason Lee Community Food Bank,,publish,1,gd_place,,,"97301,Salem,OR",",6,",6,0,820 Jefferson St NE,,Salem,OR,United States,97301,44.9536777,-123.0239892,(503) 362-9885,,,,,,,,
,Josephine County Food Bank,,publish,1,gd_place,,,"97526,Grants Pass,OR",",6,",6,0,3658 Upper River Rd,,Grants Pass,OR,United States,97526,42.4470364,-123.3844927,(541) 479-5556,,,,,,,,
,LDS Port Bishop Stores,,publish,1,gd_place,,,"97086,Happy Valley,OR",",6,",6,0,10420 SE 82nd Ave,,Happy Valley,OR,United States,97086,45.44772,-122.5773324,(503) 777-5815,,,,,,,,
,Little House Foods,,publish,1,gd_place,,,"97211,Portland,OR",",6,",6,0,613 NE Church St,,Portland,OR,United States,97211,45.5635619,-122.6593529,(503) 477-4166,,,,,,,,
,Lord's Storehouse,,publish,1,gd_place,,,"97355,Lebanon,OR",",6,",6,0,726 W Oak St,,Lebanon,OR,United States,97355,44.5357841,-122.9166537,(541) 259-1464,,,,,,,,
,Main Spring Community Pantry,,publish,1,gd_place,,,"97220,Portland,OR",",6,",6,0,3500 NE 82nd Ave,,Portland,OR,United States,97220,45.5482336,-122.5784569,(503) 233-5533,,,,,,,,
,Mano A Mano Community Ctr,,publish,1,gd_place,,,"97301,Salem,OR",",6,",6,0,3545 Portland Rd NE # 200,,Salem,OR,United States,97301,44.9720813,-123.0047183,(503) 363-1895,,,,,,,,
,Marion-Polk Food Share Inc,,publish,1,gd_place,,,"97301,Salem,OR",",6,",6,0,1660 Salem Industrial Dr NE,,Salem,OR,United States,97301,44.9724573,-123.0098607,(503) 581-3855,,,,,,,,
,Medford Adventist Church,,publish,1,gd_place,,,"97504,Medford,OR",",6,",6,0,1900 Greenwood St,,Medford,OR,United States,97504,42.3179722,-122.846823,(541) 772-6021,,,,,,,,
,Mission Foods Gruma,,publish,1,gd_place,,,"97220,Portland,OR",",6,",6,0,8592 NE Alderwood Rd,,Portland,OR,United States,97220,45.5720032,-122.5738375,(503) 287-0651,,,,,,,,
,Next Chapter Food Pantry,,publish,1,gd_place,,,"97914,Ontario,OR",",6,",6,0,762 SW 5th St,,Ontario,OR,United States,97914,44.0209546,-116.9710479,(541) 889-9332,,,,,,,,
,North County Food Bank,,publish,1,gd_place,,,"97147,Wheeler,OR",",6,",6,0,278 Rowe Rd,,Wheeler,OR,United States,97147,45.6856812,-123.884474,(503) 368-7724,,,,,,,,
,Northeast Emergency Food Prgm,,publish,1,gd_place,,,"97218,Portland,OR",",6,",6,0,4800 NE 72nd Ave,,Portland,OR,United States,97218,45.5580535,-122.5884533,(503) 284-5470,,,,,,,,
,Oakridge Food Box,,publish,1,gd_place,,,"97463,Oakridge,OR",",6,",6,0,47674 School St,,Oakridge,OR,United States,97463,43.7449648,-122.4817211,(541) 782-2192,,,,,,,,
,Oakridge/Westfir Family Rsrc,,publish,1,gd_place,,,"97463,Oakridge,OR",",6,",6,0,76499 Rose St,,Oakridge,OR,United States,97463,43.748814,-122.4668241,(541) 782-3281,,,,,,,,
,Oregon Food Bank,,publish,1,gd_place,,,"97211,Portland,OR",",6,",6,0,7900 NE 33rd Dr,,Portland,OR,United States,97211,45.5803032,-122.632158,(503) 282-0555,,,,,,,,
,Oregon Food Bank WC,,publish,1,gd_place,,,"97124,Hillsboro,OR",",6,",6,0,8043 NE Mauzey Ct,,Hillsboro,OR,United States,97124,45.5677981,-122.897847,(503) 439-6510,,,,,,,,
,Oregon Hunger Relief Task Frc,,publish,1,gd_place,,,"97214,Portland,OR",",6,",6,0,2900 SE Stark St # 1a,,Portland,OR,United States,97214,45.5191687,-122.6357827,(503) 595-5501,,,,,,,,
,Oregon State,,publish,1,gd_place,,,"97103,Astoria,OR",",6,",6,0,450 Marine Dr # 200,,Astoria,OR,United States,97103,46.1909746,-123.8380724,(503) 325-2021,,,,,,,,
,Pantry,,publish,1,gd_place,,,"97703,Bend,OR",",6,",6,0,1124 NW Newport Ave,,Bend,OR,United States,97703,44.062588,-121.3283597,(541) 480-2947,,,,,,,,
,Partners For A Hunger-Free Or,,publish,1,gd_place,,,"97214,Portland,OR",",6,",6,0,2900 SE Stark St # A,,Portland,OR,United States,97214,45.5191491,-122.6357988,(503) 595-5501,,,,,,,,
,Philomath Community Svc,,publish,1,gd_place,,,"97370,Philomath,OR",",6,",6,0,360 S 9th St,,Philomath,OR,United States,97370,44.5377495,-123.3747994,(541) 929-2499,,,,,,,,
,Plaid Pantry,,publish,1,gd_place,,,"97217,Portland,OR",",6,",6,0,1505 N Going St,,Portland,OR,United States,97217,45.5565105,-122.6826618,(503) 281-0667,,,,,,,,
,Regional Food Bank-Tillamook,,publish,1,gd_place,,,"97141,Tillamook,OR",",6,",6,0,1760 Wilson River Loop,,Tillamook,OR,United States,97141,45.4737927,-123.8302455,(503) 842-3154,,,,,,,,
,Roc Food Pantry,,publish,1,gd_place,,,"97526,Grants Pass,OR",",6,",6,0,564 SW Foundry St,,Grants Pass,OR,United States,97526,42.4412483,-123.3339608,(541) 476-3344,,,,,,,,
,Salvation Army Community Ctr,,publish,1,gd_place,,,"97527,Grants Pass,OR",",6,",6,0,2543 Redwood Ave,,Grants Pass,OR,United States,97527,42.4220876,-123.3769349,(541) 955-1017,,,,,,,,
,Salvation Army Community Ctr,,publish,1,gd_place,,,"97501,Medford,OR",",6,",6,0,304 Beatty St,,Medford,OR,United States,97501,42.3357581,-122.8778489,(541) 773-7335,,,,,,,,
,Seabiscuit LLC,,publish,1,gd_place,,,"97008,Beaverton,OR",",6,",6,0,8880 SW Nimbus Ave,,Beaverton,OR,United States,97008,45.4557943,-122.7878383,(503) 526-0640,,,,,,,,
,Seventh-Day Adventist Salem,,publish,1,gd_place,,,"97301,Salem,OR",",6,",6,0,1860 Summer St NE,,Salem,OR,United States,97301,44.9548819,-123.0217145,(503) 363-8893,,,,,,,,
,Sharing Hands,,publish,1,gd_place,,,"97327,Brownsville,OR",",6,",6,0,107 W Bishop Way,,Brownsville,OR,United States,97327,44.3868105,-122.9848268,(541) 466-3110,,,,,,,,
,Shem Food Bank,,publish,1,gd_place,,,"97386,Sweet Home,OR",",6,",6,0,1115 Long St # A,,Sweet Home,OR,United States,97386,44.3966847,-122.7305778,(541) 367-6504,,,,,,,,
,Silverton Area Community Aid,,publish,1,gd_place,,,"97381,Silverton,OR",",6,",6,0,421 S Water St,,Silverton,OR,United States,97381,45.0029789,-122.7807674,(503) 873-3446,,,,,,,,
,South Benton Cmnty Food Bank,,publish,1,gd_place,,,"97456,Monroe,OR",",6,",6,0,648 Orchard St,,Monroe,OR,United States,97456,44.313828,-123.2994306,(541) 847-3663,,,,,,,,
,South Clatsop County Food Bank,,publish,1,gd_place,,,"97138,Seaside,OR",",6,",6,0,2041 N Roosevelt Dr,,Seaside,OR,United States,97138,46.0075528,-123.9144206,(503) 738-9800,,,,,,,,
,South Corvallis Food Bank,,publish,1,gd_place,,,"97333,Corvallis,OR",",6,",6,0,1800 SW 3rd St # 110,,Corvallis,OR,United States,97333,44.5466749,-123.2675614,(541) 753-4263,,,,,,,,
,St Vincent De Paul Food Bank,,publish,1,gd_place,,,"97056,Scappoose,OR",",6,",6,0,51555 SW Old Portland Rd,,Scappoose,OR,United States,97056,45.7436382,-122.8801065,(503) 543-7495,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"97103,Astoria,OR",",6,",6,0,1465 Grand Ave,,Astoria,OR,United States,97103,46.1857765,-123.8280636,(503) 325-2007,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"97116,Forest Grove,OR",",6,",6,0,1660 Elm St,,Forest Grove,OR,United States,97116,45.5153857,-123.1034059,(503) 357-9647,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"97501,Medford,OR",",6,",6,0,2424 N Pacific Hwy,,Medford,OR,United States,97501,42.3486825,-122.888528,(541) 772-3828,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"97457,Myrtle Creek,OR",",6,",6,0,116 N Main St,,Myrtle Creek,OR,United States,97457,43.0249184,-123.2894239,(541) 863-5489,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"97754,Prineville,OR",",6,",6,0,904 NE Court St,,Prineville,OR,United States,97754,44.308207,-120.8435331,(541) 447-7662,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"97756,Redmond,OR",",6,",6,0,1616 SW Veterans Way,,Redmond,OR,United States,97756,44.2623994,-121.1751764,(541) 504-9840,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"97301,Salem,OR",",6,",6,0,3745 Portland Rd NE,,Salem,OR,United States,97301,44.9744561,-123.0050952,(503) 364-3210,,,,,,,,
,St Vincent De Paul St Cecilia,,publish,1,gd_place,,,"97005,Beaverton,OR",",6,",6,0,12250 SW 5th St,,Beaverton,OR,United States,97005,45.4825267,-122.8031914,(503) 643-1702,,,,,,,,
,Stayton Community Food Bank,,publish,1,gd_place,,,"97383,Stayton,OR",",6,",6,0,155 N 2nd Ave,,Stayton,OR,United States,97383,44.7963028,-122.7937467,(503) 769-4088,,,,,,,,
,Sunshine Pantry,,publish,1,gd_place,,,"97005,Beaverton,OR",",6,",6,0,13600 SW Allen Blvd,,Beaverton,OR,United States,97005,45.475995,-122.8183557,(971) 506-7827,,,,,,,,
,Tillamook Food Bank,,publish,1,gd_place,,,"97141,Tillamook,OR",",6,",6,0,3808 12th St,,Tillamook,OR,United States,97141,45.4492259,-123.8218413,(503) 815-3880,,,,,,,,
,Toledo Food Share Pantry,,publish,1,gd_place,,,"97391,Toledo,OR",",6,",6,0,383 NE Beech St,,Toledo,OR,United States,97391,44.6224447,-123.9345992,,,,,,,,,
,Umpqua Bank,,publish,1,gd_place,,,"97204,Portland,OR",",6,",6,0,1 SW Columbia St # 150,,Portland,OR,United States,97204,45.5134826,-122.6755607,(503) 227-1262,,,,,,,,
,Urban Pantry,,publish,1,gd_place,,,"97209,Portland,OR",",6,",6,0,1128 NW Lovejoy St,,Portland,OR,United States,97209,45.5299434,-122.6829563,(971) 386-5925,,,,,,,,
,Waldport Food Share,,publish,1,gd_place,,,"97394,Waldport,OR",",6,",6,0,3710 Crestline Dr,,Waldport,OR,United States,97394,44.4000106,-124.0662681,(541) 563-3710,,,,,,,,
,Willamette Activity Ctr,,publish,1,gd_place,,,"97463,Oakridge,OR",",6,",6,0,47674 School St,,Oakridge,OR,United States,97463,43.7449648,-122.4817211,(541) 782-2192,,,,,,,,
,Windy River Gleaners,,publish,1,gd_place,,,"97058,The Dalles,OR",",6,",6,0,2937 E 2nd St # 9,,The Dalles,OR,United States,97058,45.599808,-121.1426977,(541) 370-2499,,,,,,,,
,Yard Montavilla Food Carts,,publish,1,gd_place,,,"97220,Portland,OR",",6,",6,0,8220 NE Davis St,,Portland,OR,United States,97220,45.5244331,-122.5788389,(503) 975-0874,,,,,,,,
