ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Chandler Corps Community Ctr,,publish,1,gd_place,,,"85225,Chandler,AZ",",6,",6,0,85 E Saragosa St,,Chandler,AZ,United States,85225,33.2945419,-111.8396018,(480) 963-2041,,,,,,,,
,Chino Valley Food Bank,,publish,1,gd_place,,,"86323,Chino Valley,AZ",",6,",6,0,840 E Road 1 S,,Chino Valley,AZ,United States,86323,34.7386523,-112.4495653,(928) 636-8478,,,,,,,,
,Christ Church United Methodist,,publish,1,gd_place,,,"85711,Tucson,AZ",",6,",6,0,655 N Craycroft Rd,,Tucson,AZ,United States,85711,32.2301209,-110.8760143,(520) 327-1116,,,,,,,,
,Church Of Jesus Christ Of LDS,,publish,1,gd_place,,,"85937,Snowflake,AZ",",6,",6,0,641 S Main St,,Snowflake,AZ,United States,85937,34.5004862,-110.0785128,(928) 536-4162,,,,,,,,
,Commodity Food Program,,publish,1,gd_place,,,"85147,Sacaton,AZ",",6,",6,0,302 Casa Blanca Dr,,Sacaton,AZ,United States,85147,33.0836321,-111.7523057,(520) 562-9233,,,,,,,,
,Community Action Human,,publish,1,gd_place,,,"85131,Eloy,AZ",",6,",6,0,109 N Sunshine Blvd,,Eloy,AZ,United States,85131,32.7506068,-111.5499509,(520) 466-1112,,,,,,,,
,Community Food Bank,,publish,1,gd_place,,,"85705,Tucson,AZ",",6,",6,0,,,Tucson,AZ,United States,85705,32.2745229,-110.9864294,(520) 624-6349,,,,,,,,
,Community Food Bank,,publish,1,gd_place,,,"85713,Tucson,AZ",",6,",6,0,3003 S Country Club Rd # 221,,Tucson,AZ,United States,85713,32.1884726,-110.9247711,(520) 622-0525,,,,,,,,
,Community Food Bank Green Vly,,publish,1,gd_place,,,"85614,Green Valley,AZ",",6,",6,0,250 E Continental Rd # 101,,Green Valley,AZ,United States,85614,31.8516726,-110.9870348,(520) 625-5252,,,,,,,,
,Community Food Bank-Amado,,publish,1,gd_place,,,"85645,Amado,AZ",",6,",6,0,28720 S Nogales Hwy,,Amado,AZ,United States,85645,31.7293993,-111.0609904,(520) 398-2479,,,,,,,,
,Community Food Bank-Caridad,,publish,1,gd_place,,,"85705,Tucson,AZ",",6,",6,0,845 N Main Ave,,Tucson,AZ,United States,85705,32.2325493,-110.9782796,(520) 882-5641,,,,,,,,
,Community Food Bank-Marana,,publish,1,gd_place,,,"85653,Marana,AZ",",6,",6,0,11734 W Grier Rd,,Marana,AZ,United States,85653,32.4536326,-111.2156397,(520) 682-3001,,,,,,,,
,Community Food Bank-Southern,,publish,1,gd_place,,,"85643,Willcox,AZ",",6,",6,0,931 N Bisbee Ave,,Willcox,AZ,United States,85643,32.2667314,-109.8407912,(520) 766-3663,,,,,,,,
,Crossroads Mission,,publish,1,gd_place,,,"85364,Yuma,AZ",",6,",6,0,550 W 8th St,,Yuma,AZ,United States,85364,32.7134518,-114.62662,(928) 615-1100,,,,,,,,
,Desert Mission Food Bank,,publish,1,gd_place,,,"85020,Phoenix,AZ",",6,",6,0,9229 N 4th St,,Phoenix,AZ,United States,85020,33.5705384,-112.0680835,(602) 870-6062,,,,,,,,
,East Mesa Baptist Church,,publish,1,gd_place,,,"85208,Mesa,AZ",",6,",6,0,752 S Ellsworth Rd,,Mesa,AZ,United States,85208,33.4008683,-111.6333274,(480) 986-9827,,,,,,,,
,Extended Hands Food Bank,,publish,1,gd_place,,,"85268,Fountain Hills,AZ",",6,",6,0,16548 E Laser Dr # 6,,Fountain Hills,AZ,United States,85268,33.5737571,-111.7225418,(480) 837-0303,,,,,,,,
,First United Methodist Church,,publish,1,gd_place,,,"85546,Safford,AZ",",6,",6,0,1020 S 10th Ave,,Safford,AZ,United States,85546,32.8282024,-109.7198712,(928) 428-4211,,,,,,,,
,Flagstaff Family Food,,publish,1,gd_place,,,"86004,Flagstaff,AZ",",6,",6,0,1903 N 2nd St,,Flagstaff,AZ,United States,86004,35.2067072,-111.616183,(928) 774-3188,,,,,,,,
,Flagstaff Family Food Ctr-Food,,publish,1,gd_place,,,"86004,Flagstaff,AZ",",6,",6,0,3805 E Huntington Dr,,Flagstaff,AZ,United States,86004,35.2134676,-111.5936081,(928) 526-2211,,,,,,,,
,Food Bank Of Tombstone,,publish,1,gd_place,,,"85638,Tombstone,AZ",",6,",6,0,1301 N Camino San Rafael,,Tombstone,AZ,United States,85638,31.7283286,-110.0447684,,,,,,,,,
,Food City Supermarket,,publish,1,gd_place,,,"85037,Phoenix,AZ",",6,",6,0,9020 W Thomas Rd,,Phoenix,AZ,United States,85037,33.4809034,-112.2537754,(623) 872-6200,,,,,,,,
,Foothills Food Bank,,publish,1,gd_place,,,"85324,Black Canyon City,AZ",",6,",6,0,34501 S Old Black Canyon Hwy,,Black Canyon City,AZ,United States,85324,34.066044,-112.149447,(623) 374-9441,,,,,,,,
,Foothills Food Bank & Resource,,publish,1,gd_place,,,"85331,Cave Creek,AZ",",6,",6,0,6038 E Hidden Valley Dr,,Cave Creek,AZ,United States,85331,33.8315726,-111.9506072,(480) 488-1145,,,,,,,,
,Friends-The Quartzsite Food,,publish,1,gd_place,,,"85359,Quartzsite,AZ",",6,",6,0,PO Box 4671,,Quartzsite,AZ,United States,85359,33.67,-114.22,(928) 927-5003,,,,,,,,
,Gold Canyon Umc-Food Bank Msn,,publish,1,gd_place,,,"85118,Gold Canyon,AZ",",6,",6,0,8330 E Sunrise Sky Dr,,Gold Canyon,AZ,United States,85118,33.3526466,-111.4556586,(480) 982-6789,,,,,,,,
,Greater Littletown Human Rsrcs,,publish,1,gd_place,,,"85756,Tucson,AZ",",6,",6,0,6465 S Craycroft Rd,,Tucson,AZ,United States,85756,32.1350776,-110.8735462,(520) 574-2263,,,,,,,,
,Greater Vail Cmnty Resources,,publish,1,gd_place,,,"85641,Vail,AZ",",6,",6,0,13190 E Clssl Cave Rd # 130,,Vail,AZ,United States,85641,32.0447301,-110.7128518,(520) 393-3486,,,,,,,,
,Harvest Compassion Ctr,,publish,1,gd_place,,,"85225,Chandler,AZ",",6,",6,0,33 E Comstock Dr,,Chandler,AZ,United States,85225,33.3464656,-111.8406333,(480) 686-8408,,,,,,,,
,Harvest Compassion Ctr,,publish,1,gd_place,,,"85032,Phoenix,AZ",",6,",6,0,4744 E Thunderbird Rd # 9,,Phoenix,AZ,United States,85032,33.6125414,-111.9788444,(602) 788-2444,,,,,,,,
,Hope For Hunger Food Bank,,publish,1,gd_place,,,"85301,Glendale,AZ",",6,",6,0,5605 N 55th Ave,,Glendale,AZ,United States,85301,33.5190514,-112.1771444,(602) 773-4344,,,,,,,,
,I M P A C T Capital Speclsts,,publish,1,gd_place,,,"85326,Buckeye,AZ",",6,",6,0,23032 W Hilton Ave,,Buckeye,AZ,United States,85326,33.4270451,-112.5470918,(623) 363-1759,,,,,,,,
,Jesse Ramirez,,publish,1,gd_place,,,"85351,Sun City,AZ",",6,",6,0,10771 W Peoria Ave,,Sun City,AZ,United States,85351,33.5794728,-112.2915047,(623) 933-3358,,,,,,,,
,Kingdom Of God,,publish,1,gd_place,,,"86409,Kingman,AZ",",6,",6,0,4798 N Stockton Hill Rd,,Kingman,AZ,United States,86409,35.2631124,-114.0399273,(928) 692-1122,,,,,,,,
,Kingman Area Food Bank,,publish,1,gd_place,,,"86409,Kingman,AZ",",6,",6,0,2930 E Butler Ave,,Kingman,AZ,United States,86409,35.2545419,-114.0129808,(928) 757-4165,,,,,,,,
,LA Paz County Food Bank,,publish,1,gd_place,,,"85344,Parker,AZ",",6,",6,0,1124 S Geronimo Ave,,Parker,AZ,United States,85344,34.1494692,-114.2856937,(928) 669-0114,,,,,,,,
,LDS Church Bishop Storehouse,,publish,1,gd_place,,,"85202,Mesa,AZ",",6,",6,0,235 S El Dorado Cir,,Mesa,AZ,United States,85202,33.410675,-111.8875067,(480) 894-1193,,,,,,,,
,Living Hope Community Church,,publish,1,gd_place,,,"85123,Arizona City,AZ",",6,",6,0,13270 S Sunland Gin Rd,,Arizona City,AZ,United States,85123,32.7595788,-111.6717086,(520) 466-7255,,,,,,,,
,Manna Food Bank,,publish,1,gd_place,,,"85203,Mesa,AZ",",6,",6,0,1135 E Main St,,Mesa,AZ,United States,85203,33.414468,-111.806443,(480) 615-2799,,,,,,,,
,Maricopa Assembly Of God,,publish,1,gd_place,,,"85139,Maricopa,AZ",",6,",6,0,20038 N Taft,,Maricopa,AZ,United States,85139,33.0618261,-112.0549493,(520) 568-4867,,,,,,,,
,Mariposa Wic Program,,publish,1,gd_place,,,"85621,Nogales,AZ",",6,",6,0,1852 N Mastick Way,,Nogales,AZ,United States,85621,31.3652825,-110.9332626,(520) 287-4994,,,,,,,,
,Matthew's Crossing Food Bank,,publish,1,gd_place,,,"85225,Chandler,AZ",",6,",6,0,1368 N Arizona Ave # 115,,Chandler,AZ,United States,85225,33.3271326,-111.8427329,(480) 857-2296,,,,,,,,
,Mcmullen Valley Food Bank,,publish,1,gd_place,,,"85348,Salome,AZ",",6,",6,0,69725 Centennial Park Rd,,Salome,AZ,United States,85348,33.7891048,-113.5616227,(928) 859-4440,,,,,,,,
,Meals On Wheels,,publish,1,gd_place,,,"86301,Prescott,AZ",",6,",6,0,1280 E Rosser St # A,,Prescott,AZ,United States,86301,34.5744002,-112.4452653,(928) 445-7630,,,,,,,,
,Midwest Food Bank,,publish,1,gd_place,,,"85233,Gilbert,AZ",",6,",6,0,725 E Baseline Rd,,Gilbert,AZ,United States,85233,33.3782142,-111.8174535,(480) 892-0134,,,,,,,,
,Mom S Pantry,,publish,1,gd_place,,,"85022,Phoenix,AZ",",6,",6,0,13440 N Cave Creek Rd,,Phoenix,AZ,United States,85022,33.6095269,-112.0366132,(602) 992-0083,,,,,,,,
,Northern Arizona Food Bank,,publish,1,gd_place,,,"86004,Flagstaff,AZ",",6,",6,0,3805 E Huntington Dr,,Flagstaff,AZ,United States,86004,35.2134676,-111.5936081,(928) 526-2211,,,,,,,,
,Old Town Mission,,publish,1,gd_place,,,"86326,Cottonwood,AZ",",6,",6,0,116 E Pinal St,,Cottonwood,AZ,United States,86326,34.7480165,-112.025863,(928) 634-7869,,,,,,,,
,Operation Care North,,publish,1,gd_place,,,"85023,Phoenix,AZ",",6,",6,0,1827 W Grovers Ave,,Phoenix,AZ,United States,85023,33.6468089,-112.0985434,(602) 866-0135,,,,,,,,
,Paradise Valley Emergency Food,,publish,1,gd_place,,,"85028,Phoenix,AZ",",6,",6,0,10862 N 32nd St,,Phoenix,AZ,United States,85028,33.584373,-112.0145385,(602) 867-9228,,,,,,,,
,Paz De Cristo Outreach Ctr,,publish,1,gd_place,,,"85210,Mesa,AZ",",6,",6,0,424 W Broadway Rd,,Mesa,AZ,United States,85210,33.4083778,-111.8405097,(480) 464-2370,,,,,,,,
,Praise Chapel,,publish,1,gd_place,,,"86442,Bullhead City,AZ",",6,",6,0,590 Hancock Rd,,Bullhead City,AZ,United States,86442,35.1076452,-114.6308326,(928) 758-7717,,,,,,,,
,Prescott Valley Food Bank,,publish,1,gd_place,,,"86314,Prescott Valley,AZ",",6,",6,0,8671 E Spouse Dr # A,,Prescott Valley,AZ,United States,86314,34.6094244,-112.3126362,(928) 772-4490,,,,,,,,
,Quartzsite Community Food Bank,,publish,1,gd_place,,,"85346,Quartzsite,AZ",",6,",6,0,40 N Moon Mountain Ave,,Quartzsite,AZ,United States,85346,33.6680376,-114.2290096,(928) 927-5003,,,,,,,,
,Sahuarita Food Bank,,publish,1,gd_place,,,"85629,Sahuarita,AZ",",6,",6,0,17750 S LA Canada Dr,,Sahuarita,AZ,United States,85629,31.9280556,-110.9955556,,,,,,,,,
,Salvation Army Community Ctr,,publish,1,gd_place,,,"85225,Chandler,AZ",",6,",6,0,85 E Saragosa St,,Chandler,AZ,United States,85225,33.2945419,-111.8396018,(480) 963-2041,,,,,,,,
,Salvation Army Corps Cmnty Ctr,,publish,1,gd_place,,,"85705,Tucson,AZ",",6,",6,0,218 E Prince Rd,,Tucson,AZ,United States,85705,32.2715265,-110.9687792,(520) 888-1299,,,,,,,,
,Santa Teresita,,publish,1,gd_place,,,"85335,El Mirage,AZ",",6,",6,0,14016 N Verbena St,,El Mirage,AZ,United States,85335,33.6115617,-112.319294,(623) 466-8856,,,,,,,,
,Sedona Community Food Bank,,publish,1,gd_place,,,"86336,Sedona,AZ",",6,",6,0,680 S Sunset Dr,,Sedona,AZ,United States,86336,34.854839,-111.7947516,(928) 204-2808,,,,,,,,
,Shepherd's Kitchen & Thrift,,publish,1,gd_place,,,"85937,Snowflake,AZ",",6,",6,0,344 W 4th St S,,Snowflake,AZ,United States,85937,34.5041,-110.0845695,(928) 536-3086,,,,,,,,
,Society Of St Vincent De Paul,,publish,1,gd_place,,,"86326,Cottonwood,AZ",",6,",6,0,700 N Bill Gray Rd,,Cottonwood,AZ,United States,86326,34.7446774,-111.9707724,(928) 634-9625,,,,,,,,
,Society-St Vincent De Paul,,publish,1,gd_place,,,"85225,Chandler,AZ",",6,",6,0,230 W Galveston St,,Chandler,AZ,United States,85225,33.3142629,-111.8476594,(480) 814-7778,,,,,,,,
,St Jude Food Bank,,publish,1,gd_place,,,"86045,Tuba City,AZ",",6,",6,0,100 Aspen Dr,,Tuba City,AZ,United States,86045,36.1308664,-111.2438414,(928) 283-6886,,,,,,,,
,St Mary's,,publish,1,gd_place,,,"85008,Phoenix,AZ",",6,",6,0,615 N 48th St,,Phoenix,AZ,United States,85008,33.4544312,-111.9757238,(602) 352-3640,,,,,,,,
,St Mary's Food Bank,,publish,1,gd_place,,,"85028,Phoenix,AZ",",6,",6,0,,,Phoenix,AZ,United States,85028,33.5725815,-112.0118669,(602) 441-3904,,,,,,,,
,St Mary's Food Bank Alliance,,publish,1,gd_place,,,"86001,Flagstaff,AZ",",6,",6,0,201 E Birch Ave # 14,,Flagstaff,AZ,United States,86001,35.1982994,-111.6458969,(602) 242-3663,,,,,,,,
,St Mary's/Westside Food Bank,,publish,1,gd_place,,,"85009,Phoenix,AZ",",6,",6,0,2831 N 31st Ave,,Phoenix,AZ,United States,85009,33.4791546,-112.1245994,(602) 242-3663,,,,,,,,
,St Mary's/Westside Food Bank,,publish,1,gd_place,,,"85372,Sun City,AZ",",6,",6,0,PO Box 1310,,Sun City,AZ,United States,85372,33.6381822,-112.2704757,(602) 242-3663,,,,,,,,
,St Paul's Food Bank,,publish,1,gd_place,,,"85710,Tucson,AZ",",6,",6,0,8051 E Broadway Blvd,,Tucson,AZ,United States,85710,32.2221374,-110.8206467,(520) 296-1927,,,,,,,,
,St Paul's United Methodist Chr,,publish,1,gd_place,,,"85710,Tucson,AZ",",6,",6,0,8051 E Broadway Blvd,,Tucson,AZ,United States,85710,32.2221374,-110.8206467,(520) 296-6149,,,,,,,,
,St Vincent De Paul Food Pantry,,publish,1,gd_place,,,"86333,Cordes Lakes,AZ",",6,",6,0,16231 S Indian Bend Dr,,Cordes Lakes,AZ,United States,86333,34.3066973,-112.1055528,(928) 632-7722,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"86326,Cottonwood,AZ",",6,",6,0,825 S Mingus St,,Cottonwood,AZ,United States,86326,34.7369204,-112.0364123,(928) 634-9625,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"86001,Flagstaff,AZ",",6,",6,0,224 S Kendrick St,,Flagstaff,AZ,United States,86001,35.1955583,-111.6533797,(928) 774-6511,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"85301,Glendale,AZ",",6,",6,0,7533 N 57th Ave,,Glendale,AZ,United States,85301,33.5470176,-112.1809087,(623) 939-3732,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"86403,Lake Havasu City,AZ",",6,",6,0,1841 Acoma Blvd W,,Lake Havasu City,AZ,United States,86403,34.4963751,-114.3461812,(928) 680-2874,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"85201,Mesa,AZ",",6,",6,0,141 N Macdonald,,Mesa,AZ,United States,85201,33.4180714,-111.8333832,(480) 366-4953,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"85205,Mesa,AZ",",6,",6,0,1534 N Recker Rd,,Mesa,AZ,United States,85205,33.4438507,-111.70321,(480) 985-7693,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"85041,Phoenix,AZ",",6,",6,0,3851 W Wier Ave,,Phoenix,AZ,United States,85041,33.4023471,-112.1414821,(602) 237-9231,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"86333,Spring Valley,AZ",",6,",6,0,13076 S State Route 69,,Spring Valley,AZ,United States,86333,34.3320455,-112.1251592,(928) 632-9521,,,,,,,,
,Starbucks,,publish,1,gd_place,,,"85085,Phoenix,AZ",",6,",6,0,2730 W Dove Valley Rd # 100,,Phoenix,AZ,United States,85085,33.7844007,-112.1181309,(480) 267-8935,,,,,,,,
,Subway,,publish,1,gd_place,,,"85326,Buckeye,AZ",",6,",6,0,410 E US Highway 85 # B,,Buckeye,AZ,United States,85326,33.2153088,-112.6446837,(623) 327-9330,,,,,,,,
,Thrift Store,,publish,1,gd_place,,,"85618,Mammoth,AZ",",6,",6,0,108 W Redwood Dr,,Mammoth,AZ,United States,85618,32.7346992,-110.6493434,(520) 487-2010,,,,,,,,
,Tri-Community Food Bank,,publish,1,gd_place,,,"85618,Mammoth,AZ",",6,",6,0,108 W Redwood Dr,,Mammoth,AZ,United States,85618,32.7346992,-110.6493434,(520) 487-2010,,,,,,,,
,United Food Bank,,publish,1,gd_place,,,"85210,Mesa,AZ",",6,",6,0,245 S Nina Dr,,Mesa,AZ,United States,85210,33.4100105,-111.8504308,(480) 926-4897,,,,,,,,
,Valley View Cmnty Food Bank,,publish,1,gd_place,,,"85335,El Mirage,AZ",",6,",6,0,12321 NW Grand Ave,,El Mirage,AZ,United States,85335,33.6185151,-112.3257671,(623) 444-9866,,,,,,,,
,Valley View Cmnty Food Bank,,publish,1,gd_place,,,"85351,Sun City,AZ",",6,",6,0,9849 N 105th Ave,,Sun City,AZ,United States,85351,33.5738277,-112.285821,(623) 972-4471,,,,,,,,
,Valley View Community Thrift,,publish,1,gd_place,,,"85351,Sun City,AZ",",6,",6,0,10771 W Peoria Ave,,Sun City,AZ,United States,85351,33.5794728,-112.2915047,(623) 933-3358,,,,,,,,
,Valleyview Community Food Bank,,publish,1,gd_place,,,"85351,Sun City,AZ",",6,",6,0,10771 W Peoria Ave,,Sun City,AZ,United States,85351,33.5794728,-112.2915047,(623) 933-3358,,,,,,,,
,Victory Outreach Special Svc,,publish,1,gd_place,,,"85017,Phoenix,AZ",",6,",6,0,3424 N 27th Ave,,Phoenix,AZ,United States,85017,33.4884981,-112.1175456,(602) 253-4045,,,,,,,,
,White Mountain Catholic Chrts,,publish,1,gd_place,,,"85929,Lakeside,AZ",",6,",6,0,5091 Highway 260,,Lakeside,AZ,United States,85929,34.1864511,-110.0150268,(928) 368-5598,,,,,,,,
,Willcox Community Food Pantry,,publish,1,gd_place,,,"85643,Willcox,AZ",",6,",6,0,200 W Downen St,,Willcox,AZ,United States,85643,32.2475308,-109.8373726,(520) 766-1621,,,,,,,,
,Yavapai Food Bank Inc,,publish,1,gd_place,,,"86314,Prescott Valley,AZ",",6,",6,0,8866 E Long Mesa Dr,,Prescott Valley,AZ,United States,86314,34.6262725,-112.3094985,(928) 775-5255,,,,,,,,
,Yavapai-Apache Nation Food Bnk,,publish,1,gd_place,,,"86322,Camp Verde,AZ",",6,",6,0,3364 N Hamaley Ave,,Camp Verde,AZ,United States,86322,34.6195683,-111.8918385,(928) 567-8768,,,,,,,,
,Yuma Community Food Bank Inc,,publish,1,gd_place,,,"85365,Yuma,AZ",",6,",6,0,2404 E 24th St # A,,Yuma,AZ,United States,85365,32.6846049,-114.5931881,(928) 343-1243,,,,,,,,
