ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Cornerstones,,publish,1,gd_place,,,"20190,Reston,VA",",6,",6,0,11484 Washington Plz W # 120,,Reston,VA,United States,20190,38.9685189,-77.3425682,(571) 323-1400,,,,,,,,
,Corp Of The Presiding Bishop,,publish,1,gd_place,,,"23237,North Chesterfield,VA",",6,",6,0,8110 Virginia Pine Ct,,North Chesterfield,VA,United States,23237,37.3988578,-77.5244752,(804) 275-1460,,,,,,,,
,Culpeper Food Closet,,publish,1,gd_place,,,"22701,Culpeper,VA",",6,",6,0,115 N East St,,Culpeper,VA,United States,22701,38.4734444,-77.993805,(540) 825-1177,,,,,,,,
,Dwelling Place Christian,,publish,1,gd_place,,,"24073,Christiansburg,VA",",6,",6,0,3325 N Franklin St,,Christiansburg,VA,United States,24073,37.1747224,-80.4184374,(540) 381-5500,,,,,,,,
,Ebenezer Baptist Church,,publish,1,gd_place,,,"23866,Ivor,VA",",6,",6,0,10686 Ivor Rd,,Ivor,VA,United States,23866,36.8750872,-76.9606604,(757) 859-6711,,,,,,,,
,Faces,,publish,1,gd_place,,,"23901,Farmville,VA",",6,",6,0,482 Commerce Dr,,Farmville,VA,United States,23901,37.2699882,-78.4149258,(434) 392-3588,,,,,,,,
,Faces Food Pantry,,publish,1,gd_place,,,"23901,Farmville,VA",",6,",6,0,416 N South St,,Farmville,VA,United States,23901,37.3040733,-78.3921697,(434) 392-6277,,,,,,,,
,Fairview United Methodist Chr,,publish,1,gd_place,,,"24501,Lynchburg,VA",",6,",6,0,3041 Campbell Ave,,Lynchburg,VA,United States,24501,37.3884918,-79.1458221,(434) 845-4024,,,,,,,,
,Faith In Action,,publish,1,gd_place,,,"24210,Abingdon,VA",",6,",6,0,798 Hillman Hwy NE,,Abingdon,VA,United States,24210,36.7182374,-81.9468752,(276) 628-4813,,,,,,,,
,Family Place,,publish,1,gd_place,,,"24016,Roanoke,VA",",6,",6,0,541 Luck Ave SW # 118,,Roanoke,VA,United States,24016,37.2704409,-79.951886,(540) 342-2885,,,,,,,,
,Fauquier Food Bank,,publish,1,gd_place,,,"20186,Warrenton,VA",",6,",6,0,249 W Shirley Ave,,Warrenton,VA,United States,20186,38.713535,-77.8065337,(540) 359-6038,,,,,,,,
,Fauquier Thrift Store,,publish,1,gd_place,,,"20186,Warrenton,VA",",6,",6,0,249 E Shirley Ave,,Warrenton,VA,United States,20186,38.7046415,-77.792631,(540) 359-6054,,,,,,,,
,Feed More,,publish,1,gd_place,,,"23220,Richmond,VA",",6,",6,0,1415 Rhoadmiller St,,Richmond,VA,United States,23220,37.5664209,-77.4545108,(804) 521-2500,,,,,,,,
,Feed More Inc,,publish,1,gd_place,,,"23219,Richmond,VA",",6,",6,0,,,Richmond,VA,United States,23219,37.5410261,-77.4386429,(804) 521-3270,,,,,,,,
,Feeding America Southwest VA,,publish,1,gd_place,,,"24153,Salem,VA",",6,",6,0,1025 Electric Rd,,Salem,VA,United States,24153,37.2788759,-80.0365512,(540) 342-3011,,,,,,,,
,Feeding Greene-The Food Pantry,,publish,1,gd_place,,,"22973,Stanardsville,VA",",6,",6,0,81 Main St,,Stanardsville,VA,United States,22973,38.297804,-78.4405121,(434) 985-3663,,,,,,,,
,Food Bank,,publish,1,gd_place,,,"23504,Norfolk,VA",",6,",6,0,800 Tidewater Dr,,Norfolk,VA,United States,23504,36.8520252,-76.2745294,(757) 627-6599,,,,,,,,
,Food Bank Of Southeastern VA,,publish,1,gd_place,,,"23510,Norfolk,VA",",6,",6,0,300 Monticello Ave,,Norfolk,VA,United States,23510,36.8490251,-76.2873,(757) 578-9782,,,,,,,,
,Food Bank Of The VA Penn,,publish,1,gd_place,,,"23661,Hampton,VA",",6,",6,0,2401 Aluminum Ave,,Hampton,VA,United States,23661,37.005627,-76.4040595,(757) 596-7188,,,,,,,,
,Food Bank Of Wise County,,publish,1,gd_place,,,"24219,Big Stone Gap,VA",",6,",6,0,914 Wood Ave W,,Big Stone Gap,VA,United States,24219,36.8603085,-82.7897133,(276) 523-2110,,,,,,,,
,Food Bank Of Wise County Inc,,publish,1,gd_place,,,"24273,Norton,VA",",6,",6,0,5341 Esserville Rd,,Norton,VA,United States,24273,36.9578895,-82.6089982,(276) 679-3663,,,,,,,,
,Foodbank-Southeastern Virginia,,publish,1,gd_place,,,"23504,Norfolk,VA",",6,",6,0,800 Tidewater Dr,,Norfolk,VA,United States,23504,36.8520252,-76.2745294,(757) 627-6599,,,,,,,,
,Fredericksburg Food Bank,,publish,1,gd_place,,,"22408,Fredericksburg,VA",",6,",6,0,3631 Lee Hill Dr,,Fredericksburg,VA,United States,22408,38.2702546,-77.4561243,(540) 371-7666,,,,,,,,
,Fredericksburg United Mthdst,,publish,1,gd_place,,,"22401,Fredericksburg,VA",",6,",6,0,308 Hanover St,,Fredericksburg,VA,United States,22401,38.3007147,-77.459934,(540) 373-9021,,,,,,,,
,Garden United Methodist Church,,publish,1,gd_place,,,"23518,Norfolk,VA",",6,",6,0,2709 Greendale Ave,,Norfolk,VA,United States,23518,36.9149447,-76.2088015,(757) 587-4332,,,,,,,,
,God's Store House,,publish,1,gd_place,,,"24541,Danville,VA",",6,",6,0,750 Memorial Dr,,Danville,VA,United States,24541,36.592357,-79.4045374,(434) 793-3663,,,,,,,,
,Good Samaritan Food Pantry,,publish,1,gd_place,,,"24641,Richlands,VA",",6,",6,0,918 Kents Ridge Rd,,Richlands,VA,United States,24641,37.0836794,-81.8120444,(276) 963-9197,,,,,,,,
,Grace Point Chr Food Ministry,,publish,1,gd_place,,,"24201,Bristol,VA",",6,",6,0,1119 Commonwealth Ave,,Bristol,VA,United States,24201,36.6101487,-82.1930531,(276) 644-4494,,,,,,,,
,Hands Across Middlesex At Cryr,,publish,1,gd_place,,,"23092,Locust Hill,VA",",6,",6,0,7485 General Puller Hwy,,Locust Hill,VA,United States,23092,37.585186,-76.4891571,(804) 758-2044,,,,,,,,
,Hanover Evangelical Friends,,publish,1,gd_place,,,"23111,Mechanicsville,VA",",6,",6,0,6420 Mechanicsville Tpke,,Mechanicsville,VA,United States,23111,37.6155225,-77.3268003,(804) 730-9512,,,,,,,,
,Haymarket Regional Food Pantry,,publish,1,gd_place,,,"20155,Gainesville,VA",",6,",6,0,7669 Limestone Dr # 105,,Gainesville,VA,United States,20155,38.790636,-77.598031,(703) 754-5990,,,,,,,,
,Health Harvest Food Bank,,publish,1,gd_place,,,"22572,Warsaw,VA",",6,",6,0,55 Commerce Pkwy,,Warsaw,VA,United States,22572,37.9675395,-76.748847,(804) 250-2277,,,,,,,,
,Help Inc,,publish,1,gd_place,,,"23669,Hampton,VA",",6,",6,0,1320 Lasalle Ave # 14,,Hampton,VA,United States,23669,37.031009,-76.3617151,(757) 723-2242,,,,,,,,
,HELP Inc,,publish,1,gd_place,,,"23669,Hampton,VA",",6,",6,0,1320 Lasalle Ave # 14,,Hampton,VA,United States,23669,37.031009,-76.3617151,(757) 727-2577,,,,,,,,
,Helping Hands Food Pantry,,publish,1,gd_place,,,"23452,Virginia Beach,VA",",6,",6,0,4444 Expressway Dr,,Virginia Beach,VA,United States,23452,36.8319008,-76.1297303,(757) 497-6909,,,,,,,,
,Holy Name Church,,publish,1,gd_place,,,"23924,Chase City,VA",",6,",6,0,808 S Main St,,Chase City,VA,United States,23924,36.7890582,-78.4600751,(434) 372-4070,,,,,,,,
,Hope Christian Ministries,,publish,1,gd_place,,,"24244,Duffield,VA",",6,",6,0,321 Mechanic St,,Duffield,VA,United States,24244,36.7141485,-82.7947244,(276) 431-0331,,,,,,,,
,House For The Nations,,publish,1,gd_place,,,"24012,Roanoke,VA",",6,",6,0,4113 Williamson Rd NW,,Roanoke,VA,United States,24012,37.3105101,-79.9495194,(540) 655-9185,,,,,,,,
,House Of Mercy,,publish,1,gd_place,,,"20109,Manassas,VA",",6,",6,0,8170 Flannery Ct,,Manassas,VA,United States,20109,38.7816723,-77.5579117,(703) 659-1636,,,,,,,,
,Loaves & Fishes,,publish,1,gd_place,,,"22630,Front Royal,VA",",6,",6,0,613 N Royal Ave,,Front Royal,VA,United States,22630,38.9269696,-78.1936469,(540) 252-4320,,,,,,,,
,Loaves & Fishes Food Pantry,,publish,1,gd_place,,,"22901,Charlottesville,VA",",6,",6,0,2050 Lambs Rd,,Charlottesville,VA,United States,22901,38.077992,-78.5005299,(434) 996-7868,,,,,,,,
,Lord Fairfax Area Food Bank,,publish,1,gd_place,,,"22601,Winchester,VA",",6,",6,0,1802 Roberts St,,Winchester,VA,United States,22601,39.1683387,-78.1768798,(540) 665-0770,,,,,,,,
,Loudoun Interfaith Relief Inc,,publish,1,gd_place,,,"20175,Leesburg,VA",",6,",6,0,750 Miller Dr SE # A1,,Leesburg,VA,United States,20175,39.08276,-77.5550491,(703) 777-5911,,,,,,,,
,Louisa County Res CNCL Louisa,,publish,1,gd_place,,,"23093,Louisa,VA",",6,",6,0,147 Resource Ln,,Louisa,VA,United States,23093,38.0238763,-77.9556057,(540) 967-1510,,,,,,,,
,Lynchburg Church-The Nazarene,,publish,1,gd_place,,,"24502,Lynchburg,VA",",6,",6,0,1737 Wards Ferry Rd,,Lynchburg,VA,United States,24502,37.3606549,-79.1951548,(434) 239-4943,,,,,,,,
,Lyndhurst United Methodist Chr,,publish,1,gd_place,,,"22952,Lyndhurst,VA",",6,",6,0,2835 Lyndhurst Rd,,Lyndhurst,VA,United States,22952,38.033216,-78.9443559,(540) 943-8057,,,,,,,,
,Meals On Wheels,,publish,1,gd_place,,,"23220,Richmond,VA",",6,",6,0,1415 Rhoadmiller St,,Richmond,VA,United States,23220,37.5664209,-77.4545108,(804) 673-5035,,,,,,,,
,Metropolitan Community Chr,,publish,1,gd_place,,,"23220,Richmond,VA",",6,",6,0,2501 Park Ave,,Richmond,VA,United States,23220,37.5573996,-77.4687143,(804) 353-9477,,,,,,,,
,Nelson County Pantry,,publish,1,gd_place,,,"22949,Lovingston,VA",",6,",6,0,9900 Thomas Nelson Hwy,,Lovingston,VA,United States,22949,37.7694682,-78.8689173,(434) 263-4021,,,,,,,,
,New Hope Baptist Church,,publish,1,gd_place,,,"23454,Virginia Beach,VA",",6,",6,0,395 Old Great Neck Rd,,Virginia Beach,VA,United States,23454,36.8457085,-76.0512127,(757) 486-4541,,,,,,,,
,New Life Food Bank,,publish,1,gd_place,,,"24343,Hillsville,VA",",6,",6,0,234 Virginia St,,Hillsville,VA,United States,24343,36.7583609,-80.730883,(276) 730-0709,,,,,,,,
,Northern Neck Food Bank,,publish,1,gd_place,,,"22572,Warsaw,VA",",6,",6,0,PO Box 735,,Warsaw,VA,United States,22572,37.9587446,-76.7580139,,,,,,,,,
,Northern Neck Food Bank Inc,,publish,1,gd_place,,,"22572,Warsaw,VA",",6,",6,0,5116 Richmond Rd,,Warsaw,VA,United States,22572,37.9586831,-76.7710273,(804) 577-0246,,,,,,,,
,Northern VA Food Rescue Inc,,publish,1,gd_place,,,"22026,Dumfries,VA",",6,",6,0,PO Box 74,,Dumfries,VA,United States,22026,38.5676202,-77.3280382,(703) 822-5205,,,,,,,,
,Oasis Social Ministry,,publish,1,gd_place,,,"23704,Portsmouth,VA",",6,",6,0,800 Williamsburg Ave # A,,Portsmouth,VA,United States,23704,36.8323592,-76.3202186,(757) 397-6060,,,,,,,,
,Our Lady-Angels Catholic Chr,,publish,1,gd_place,,,"22191,Woodbridge,VA",",6,",6,0,13752 Marys Way,,Woodbridge,VA,United States,22191,38.6537727,-77.2562943,(703) 494-2444,,,,,,,,
,Oxford United Methodist Church,,publish,1,gd_place,,,"23434,Suffolk,VA",",6,",6,0,601 W Washington St,,Suffolk,VA,United States,23434,36.7298863,-76.5936562,(757) 539-8253,,,,,,,,
,Patrick County County Food Bnk,,publish,1,gd_place,,,"24171,Stuart,VA",",6,",6,0,108 Commerce St,,Stuart,VA,United States,24171,36.6363529,-80.2670435,(276) 694-6300,,,,,,,,
,Powhatan Food Pantry,,publish,1,gd_place,,,"23139,Powhatan,VA",",6,",6,0,2500 Batterson Rd # 1,,Powhatan,VA,United States,23139,37.5230189,-77.8181266,(804) 372-9526,,,,,,,,
,Rappahannock Food Pantry,,publish,1,gd_place,,,"22740,Sperryville,VA",",6,",6,0,11763 Lee Hwy,,Sperryville,VA,United States,22740,38.6536586,-78.2500619,(540) 987-5093,,,,,,,,
,Ray Of Hope Food Pantry Inc,,publish,1,gd_place,,,"23919,Bracey,VA",",6,",6,0,6 Whitetail Run,,Bracey,VA,United States,23919,36.5539787,-78.1021615,,,,,,,,,
,Redemption Church Chester,,publish,1,gd_place,,,"23836,Chester,VA",",6,",6,0,101 W Hundred Rd,,Chester,VA,United States,23836,37.3489655,-77.3639289,(804) 243-4996,,,,,,,,
,Rescue Is Here Inc,,publish,1,gd_place,,,"23701,Portsmouth,VA",",6,",6,0,4810 Portsmouth Blvd,,Portsmouth,VA,United States,23701,36.8181792,-76.3695356,(757) 487-2633,,,,,,,,
,Restore Hope House,,publish,1,gd_place,,,"22657,Strasburg,VA",",6,",6,0,117 E King St,,Strasburg,VA,United States,22657,38.9892343,-78.3613967,(540) 465-2722,,,,,,,,
,Salem Food Pantry,,publish,1,gd_place,,,"24153,Salem,VA",",6,",6,0,829 Indiana St,,Salem,VA,United States,24153,37.2843355,-80.0471314,(540) 389-6938,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"22802,Harrisonburg,VA",",6,",6,0,185 Ashby Ave,,Harrisonburg,VA,United States,22802,38.4598598,-78.8626073,(540) 434-4854,,,,,,,,
,Salvation Army Fairfax Corps,,publish,1,gd_place,,,"22030,Fairfax,VA",",6,",6,0,4915 Ox Rd,,Fairfax,VA,United States,22030,38.8226077,-77.3167938,(703) 385-8700,,,,,,,,
,Salvation Army Prince William,,publish,1,gd_place,,,"22192,Woodbridge,VA",",6,",6,0,1483 Old Bridge Rd # 102,,Woodbridge,VA,United States,22192,38.6724879,-77.2616851,(703) 580-8991,,,,,,,,
,Second Baptist Church,,publish,1,gd_place,,,"23220,Richmond,VA",",6,",6,0,1400 Idlewood Ave,,Richmond,VA,United States,23220,37.5432487,-77.4600685,(804) 353-7682,,,,,,,,
,SERVE,,publish,1,gd_place,,,"22554,Stafford,VA",",6,",6,0,15 Upton Ln,,Stafford,VA,United States,22554,38.4238847,-77.4065868,(540) 288-9603,,,,,,,,
,Seven Loaves Svc,,publish,1,gd_place,,,"20117,Middleburg,VA",",6,",6,0,15 W Washington St,,Middleburg,VA,United States,20117,38.9683234,-77.7364007,(540) 687-3489,,,,,,,,
,Spotsylvania Emergency,,publish,1,gd_place,,,"22553,Spotsylvania,VA",",6,",6,0,8812 Courthouse Rd,,Spotsylvania,VA,United States,22553,38.1970602,-77.5910894,(540) 582-2465,,,,,,,,
,Springfield United Mthdst Chr,,publish,1,gd_place,,,"22150,Springfield,VA",",6,",6,0,7047 Old Keene Mill Rd,,Springfield,VA,United States,22150,38.778042,-77.1881008,(703) 451-2375,,,,,,,,
,Suffolk Christian Fellowship,,publish,1,gd_place,,,"23434,Suffolk,VA",",6,",6,0,211 E Washington St # B,,Suffolk,VA,United States,23434,36.7274001,-76.5805704,(757) 539-2600,,,,,,,,
,Tabernacle Baptist Church,,publish,1,gd_place,,,"23220,Richmond,VA",",6,",6,0,1925 Grove Ave,,Richmond,VA,United States,23220,37.5511359,-77.4645744,(804) 355-0134,,,,,,,,
,Virginia Peninsula Foodbank,,publish,1,gd_place,,,"23661,Hampton,VA",",6,",6,0,2401 Aluminum Ave,,Hampton,VA,United States,23661,37.005627,-76.4040595,(757) 596-7188,,,,,,,,
,Weinstein JCC,,publish,1,gd_place,,,"23226,Richmond,VA",",6,",6,0,5403 Monument Ave,,Richmond,VA,United States,23226,37.5811744,-77.5076118,(804) 285-6500,,,,,,,,
,Western Fairfax Christian,,publish,1,gd_place,,,"20151,Chantilly,VA",",6,",6,0,4511 Daly Dr # J,,Chantilly,VA,United States,20151,38.8835707,-77.4420005,(703) 378-0110,,,,,,,,
