ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Buist Community Assistance Ctr,,publish,1,gd_place,,,"49315,Byron Center,MI",",6,",6,0,870 74th St SW # B,,Byron Center,MI,United States,49315,42.829466,-85.6856815,(616) 583-4080,,,,,,,,
,Byron Community Ministries,,publish,1,gd_place,,,"49315,Byron Center,MI",",6,",6,0,8250 Byron Creek Dr,,Byron Center,MI,United States,49315,42.8150553,-85.7163197,(616) 878-6000,,,,,,,,
,Care & Share Food Pantry,,publish,1,gd_place,,,"49727,East Jordan,MI",",6,",6,0,205 Water St,,East Jordan,MI,United States,49727,45.1542156,-85.1346157,(231) 536-7423,,,,,,,,
,Catholic Charities,,publish,1,gd_place,,,"48867,Owosso,MI",",6,",6,0,1480 N M 52 # 1,,Owosso,MI,United States,48867,42.9736408,-84.1875569,(989) 723-8239,,,,,,,,
,Catholic Community-St John,,publish,1,gd_place,,,"48509,Burton,MI",",6,",6,0,6340 Roberta St,,Burton,MI,United States,48509,43.0082528,-83.582637,(810) 742-3151,,,,,,,,
,Christ The Rock World Harvest,,publish,1,gd_place,,,"49437,Montague,MI",",6,",6,0,6985 Indian Bay Rd,,Montague,MI,United States,49437,43.3864919,-86.4167139,(231) 894-4550,,,,,,,,
,Christian Fellowship Church,,publish,1,gd_place,,,"48023,Ira,MI",",6,",6,0,7989 Shea Rd,,Ira,MI,United States,48023,42.6789572,-82.6278532,(810) 765-3337,,,,,,,,
,Christian Neighbors,,publish,1,gd_place,,,"49406,Douglas,MI",",6,",6,0,163 St Peters Dr,,Douglas,MI,United States,49406,42.6470012,-86.2091956,(269) 857-1050,,,,,,,,
,Christian Service Ctr Of Niles,,publish,1,gd_place,,,"49120,Niles,MI",",6,",6,0,322 Clay St,,Niles,MI,United States,49120,41.8251088,-86.2623821,(269) 684-0637,,,,,,,,
,Church Of Christ,,publish,1,gd_place,,,"48638,Saginaw,MI",",6,",6,0,1325 N Center Rd,,Saginaw,MI,United States,48638,43.4269227,-84.0155563,(989) 790-2707,,,,,,,,
,Clarence Langston Ministries,,publish,1,gd_place,,,"48235,Detroit,MI",",6,",6,0,19760 Meyers Rd,,Detroit,MI,United States,48235,42.4372432,-83.1704481,(313) 864-5300,,,,,,,,
,Clawson Food Pantry Inc,,publish,1,gd_place,,,"48017,Clawson,MI",",6,",6,0,700 E Elmwood Ave,,Clawson,MI,United States,48017,42.5405298,-83.1365144,,,,,,,,,
,Commodity Distribution,,publish,1,gd_place,,,"48507,Flint,MI",",6,",6,0,2727 Lippincott Blvd,,Flint,MI,United States,48507,43.0044367,-83.6503168,(810) 789-3746,,,,,,,,
,Community Action,,publish,1,gd_place,,,"49093,Three Rivers,MI",",6,",6,0,1000 E Broadway St,,Three Rivers,MI,United States,49093,41.9342214,-85.6214638,(269) 273-8563,,,,,,,,
,Community Action Agency,,publish,1,gd_place,,,"49686,Traverse City,MI",",6,",6,0,3963 3 Mile Rd N,,Traverse City,MI,United States,49686,44.7421942,-85.5611296,(231) 947-3780,,,,,,,,
,Community Baptist Church,,publish,1,gd_place,,,"48837,Grand Ledge,MI",",6,",6,0,7832 W Mount Hope Hwy,,Grand Ledge,MI,United States,48837,42.71311,-84.6667534,(517) 322-0808,,,,,,,,
,Community Food Club-Greater,,publish,1,gd_place,,,"49507,Grand Rapids,MI",",6,",6,0,1100 Division Ave S,,Grand Rapids,MI,United States,49507,42.9433119,-85.6667612,(616) 288-5550,,,,,,,,
,Community Food Pantry,,publish,1,gd_place,,,"49720,Charlevoix,MI",",6,",6,0,100 W Hurlbut St,,Charlevoix,MI,United States,49720,45.3137493,-85.259268,(231) 237-9490,,,,,,,,
,Community Lighthouse,,publish,1,gd_place,,,"49659,Mancelona,MI",",6,",6,0,430 W State St,,Mancelona,MI,United States,49659,44.9025996,-85.0700167,(231) 587-9967,,,,,,,,
,Cooperative Ministry Inc,,publish,1,gd_place,,,"49651,Lake City,MI",",6,",6,0,6180 W Sanborn Rd,,Lake City,MI,United States,49651,44.3541839,-85.2197973,(231) 839-4485,,,,,,,,
,Cornerstone Church,,publish,1,gd_place,,,"49316,Caledonia,MI",",6,",6,0,1675 84th St SE,,Caledonia,MI,United States,49316,42.8133297,-85.6214895,(616) 698-3170,,,,,,,,
,Decatur Human Svc,,publish,1,gd_place,,,"49045,Decatur,MI",",6,",6,0,102 S Phelps St,,Decatur,MI,United States,49045,42.1084024,-85.9744137,(269) 423-6474,,,,,,,,
,Decatur Human Svc Clothing Ctr,,publish,1,gd_place,,,"49045,Decatur,MI",",6,",6,0,208 E Delaware St,,Decatur,MI,United States,49045,42.110209,-85.970943,(269) 423-9958,,,,,,,,
,Drummond Island Cmnty Food Bnk,,publish,1,gd_place,,,"49726,Drummond Island,MI",",6,",6,0,,,Drummond Island,MI,United States,49726,46.0205456,-83.7331233,(906) 493-6430,,,,,,,,
,Eleanor's Pantry,,publish,1,gd_place,,,"49079,Paw Paw,MI",",6,",6,0,221 Drew St,,Paw Paw,MI,United States,49079,42.2224221,-85.8887959,(269) 415-0444,,,,,,,,
,Elsie Area Food Pantry,,publish,1,gd_place,,,"48831,Elsie,MI",",6,",6,0,PO Box 311,,Elsie,MI,United States,48831,43.0886392,-84.3869261,,,,,,,,,
,Family Network,,publish,1,gd_place,,,"49509,Wyoming,MI",",6,",6,0,1029 44th St SW,,Wyoming,MI,United States,49509,42.8846032,-85.6902839,(616) 885-9919,,,,,,,,
,Farmer John Food Ctr,,publish,1,gd_place,,,"48213,Detroit,MI",",6,",6,0,9731 Harper Ave,,Detroit,MI,United States,48213,42.3936524,-83.00651,(313) 921-0015,,,,,,,,
,Feeding America,,publish,1,gd_place,,,"49601,Cadillac,MI",",6,",6,0,101 Clay Dr,,Cadillac,MI,United States,49601,44.2868781,-85.4173645,(231) 779-0056,,,,,,,,
,First Baptist Cadillac,,publish,1,gd_place,,,"49601,Cadillac,MI",",6,",6,0,125 Stimson St,,Cadillac,MI,United States,49601,44.2481888,-85.3965189,(231) 775-5629,,,,,,,,
,First Christian Church,,publish,1,gd_place,,,"49770,Petoskey,MI",",6,",6,0,308 Monroe St,,Petoskey,MI,United States,49770,45.3727747,-84.9643649,(231) 347-6181,,,,,,,,
,First Church Of The Nazarene,,publish,1,gd_place,,,"49201,Jackson,MI",",6,",6,0,3905 Clinton Rd,,Jackson,MI,United States,49201,42.3008974,-84.4344175,(517) 782-7099,,,,,,,,
,First Congregational Chr,,publish,1,gd_place,,,"48307,Rochester Hills,MI",",6,",6,0,1315 N Pine St,,Rochester Hills,MI,United States,48307,42.6919467,-83.1374671,(248) 651-6225,,,,,,,,
,Fish & Loaves,,publish,1,gd_place,,,"48180,Taylor,MI",",6,",6,0,25670 Northline Rd,,Taylor,MI,United States,48180,42.2116387,-83.2857509,(734) 442-0031,,,,,,,,
,Fishers Of Men Ministries,,publish,1,gd_place,,,"49464,Zeeland,MI",",6,",6,0,210 W Main Ave,,Zeeland,MI,United States,49464,42.8120591,-86.0243846,(616) 772-2013,,,,,,,,
,Food Bank Council-Michigan,,publish,1,gd_place,,,"48912,Lansing,MI",",6,",6,0,330 Marshall St # 103,,Lansing,MI,United States,48912,42.7373717,-84.525086,(517) 485-1202,,,,,,,,
,Food Bank Of Eastern Michigan,,publish,1,gd_place,,,"48503,Flint,MI",",6,",6,0,2300 Lapeer Rd,,Flint,MI,United States,48503,43.0083361,-83.666234,(810) 239-4441,,,,,,,,
,Food Bank Of Eastern Michigan,,publish,1,gd_place,,,"48503,Flint,MI",",6,",6,0,2300 Lapeer Rd,,Flint,MI,United States,48503,43.0083361,-83.666234,(810) 239-4441,,,,,,,,
,Food Bank Of South Central Mi,,publish,1,gd_place,,,"49037,Battle Creek,MI",",6,",6,0,5451 Wayne Rd,,Battle Creek,MI,United States,49037,42.3351503,-85.2885311,,,,,,,,,
,Food Bank-Ingham County,,publish,1,gd_place,,,"48911,Lansing,MI",",6,",6,0,5303 S Cedar St,,Lansing,MI,United States,48911,42.6809887,-84.5453041,(517) 887-4588,,,,,,,,
,Food Bank-South Central,,publish,1,gd_place,,,"49037,Battle Creek,MI",",6,",6,0,5451 Wayne Rd,,Battle Creek,MI,United States,49037,42.3351503,-85.2885311,(269) 964-3663,,,,,,,,
,Food Movers,,publish,1,gd_place,,,"48906,Lansing,MI",",6,",6,0,2116 Mint Rd,,Lansing,MI,United States,48906,42.7666153,-84.5797934,(517) 908-3697,,,,,,,,
,Ford Memorial United Mthdst,,publish,1,gd_place,,,"48228,Detroit,MI",",6,",6,0,16400 W Warren Ave,,Detroit,MI,United States,48228,42.3438653,-83.2059663,(313) 584-0035,,,,,,,,
,Forgotten Harvest Inc,,publish,1,gd_place,,,"48237,Oak Park,MI",",6,",6,0,21800 Greenfield Rd,,Oak Park,MI,United States,48237,42.4543794,-83.1999807,(248) 967-1500,,,,,,,,
,Full Gospel Chr-The Sons-God,,publish,1,gd_place,,,"48212,Detroit,MI",",6,",6,0,12461 Conant St,,Detroit,MI,United States,48212,42.4107704,-83.0584964,(313) 368-7575,,,,,,,,
,Gleaners Community Food Bank,,publish,1,gd_place,,,"48207,Detroit,MI",",6,",6,0,2131 Beaufait St,,Detroit,MI,United States,48207,42.3543531,-83.0144008,(313) 923-3535,,,,,,,,
,Gleaners Community Food Bank,,publish,1,gd_place,,,"48180,Taylor,MI",",6,",6,0,25670 Northline Rd,,Taylor,MI,United States,48180,42.2116387,-83.2857509,(734) 946-6374,,,,,,,,
,God's Helping Hands,,publish,1,gd_place,,,"49340,Remus,MI",",6,",6,0,8944 50th Ave,,Remus,MI,United States,49340,43.5963481,-85.1836761,(989) 967-8581,,,,,,,,
,God's Kitchen,,publish,1,gd_place,,,"49503,Grand Rapids,MI",",6,",6,0,303 Division Ave S,,Grand Rapids,MI,United States,49503,42.9576544,-85.6680892,(616) 224-0217,,,,,,,,
,Grace Lutheran Church,,publish,1,gd_place,,,"49304,Baldwin,MI",",6,",6,0,8636 S M 37,,Baldwin,MI,United States,49304,43.9011229,-85.8517287,(231) 745-7521,,,,,,,,
,Greater Flint Outreach Ctr,,publish,1,gd_place,,,"48504,Flint,MI",",6,",6,0,1114 University Ave,,Flint,MI,United States,48504,43.0165477,-83.7063358,(810) 767-4064,,,,,,,,
,Greater Lansing Food Bank,,publish,1,gd_place,,,"48808,Bath,MI",",6,",6,0,5600 Food Ct,,Bath,MI,United States,48808,42.8014409,-84.452206,(517) 853-7800,,,,,,,,
,Greater Lansing Food Bank,,publish,1,gd_place,,,"48911,Lansing,MI",",6,",6,0,5303 S Cedar St,,Lansing,MI,United States,48911,42.6809887,-84.5453041,(517) 853-7800,,,,,,,,
,Greater Lansing Food Bank,,publish,1,gd_place,,,"48906,Lansing,MI",",6,",6,0,919 Filley St # 1,,Lansing,MI,United States,48906,42.7623827,-84.5645563,(517) 853-7800,,,,,,,,
,Harbor County Emergency Food,,publish,1,gd_place,,,"49128,Three Oaks,MI",",6,",6,0,301 N Elm St,,Three Oaks,MI,United States,49128,41.8040838,-86.6108091,(269) 756-7444,,,,,,,,
,Harmony Baptist Church,,publish,1,gd_place,,,"49201,Jackson,MI",",6,",6,0,6475 Ann Arbor Rd,,Jackson,MI,United States,49201,42.276255,-84.302738,(517) 764-0342,,,,,,,,
,Heart & Hands,,publish,1,gd_place,,,"48827,Eaton Rapids,MI",",6,",6,0,9220 Kinneville Rd,,Eaton Rapids,MI,United States,48827,42.4930653,-84.6566174,(517) 663-7104,,,,,,,,
,Heaven Sent Cmnty Ministries,,publish,1,gd_place,,,"48453,Marlette,MI",",6,",6,0,3065 Main St,,Marlette,MI,United States,48453,43.3266014,-83.0796481,(989) 635-0077,,,,,,,,
,Holt Community Food Bank,,publish,1,gd_place,,,"48842,Holt,MI",",6,",6,0,2021 Aurelius Rd,,Holt,MI,United States,48842,42.6411143,-84.524615,(517) 694-9307,,,,,,,,
,Holt Community Food Bank,,publish,1,gd_place,,,"48842,Holt,MI",",6,",6,0,PO Box 577,,Holt,MI,United States,48842,42.6272648,-84.5536678,,,,,,,,,
,Holton Community Ctr,,publish,1,gd_place,,,"49425,Holton,MI",",6,",6,0,8485b Holton Rd # M120,,Holton,MI,United States,49425,43.408031,-86.083676,(231) 821-0000,,,,,,,,
,Holy Cross Lutheran Church,,publish,1,gd_place,,,"48092,Warren,MI",",6,",6,0,30003 Ryan Rd,,Warren,MI,United States,48092,42.5134091,-83.0687706,(586) 751-2550,,,,,,,,
,Holy Family Healthcare,,publish,1,gd_place,,,"49057,Hartford,MI",",6,",6,0,301 N Center St,,Hartford,MI,United States,49057,42.2103106,-86.1664729,(269) 621-0011,,,,,,,,
,Homer Caring & Sharing Svc,,publish,1,gd_place,,,"49245,Homer,MI",",6,",6,0,102 W Main St,,Homer,MI,United States,49245,42.145926,-84.8072624,(517) 568-7336,,,,,,,,
,Hope's Outlet Ministries Inc,,publish,1,gd_place,,,"49444,Muskegon,MI",",6,",6,0,2424 Glade St,,Muskegon,MI,United States,49444,43.2080135,-86.2591162,(231) 737-9707,,,,,,,,
,Hunger Police,,publish,1,gd_place,,,"48174,Romulus,MI",",6,",6,0,6405 Middlebelt Rd,,Romulus,MI,United States,48174,42.260261,-83.3283144,(734) 331-6358,,,,,,,,
,Immaculate Conception Pantry,,publish,1,gd_place,,,"49684,Traverse City,MI",",6,",6,0,205 N Division St,,Traverse City,MI,United States,49684,44.7653894,-85.6348445,(231) 946-1205,,,,,,,,
,Jackson Community Food Pantry,,publish,1,gd_place,,,"49203,Jackson,MI",",6,",6,0,701 Greenwood Ave,,Jackson,MI,United States,49203,42.2418857,-84.4091627,(517) 962-1005,,,,,,,,
,Joan & Wayne Webber Distr,,publish,1,gd_place,,,"48091,Warren,MI",",6,",6,0,24140 Mound Rd,,Warren,MI,United States,48091,42.4707417,-83.0438571,(586) 758-6815,,,,,,,,
,John KNOX Food Pantry,,publish,1,gd_place,,,"49508,Grand Rapids,MI",",6,",6,0,4150 Kalamazoo Ave SE,,Grand Rapids,MI,United States,49508,42.8876316,-85.6223674,(616) 455-9411,,,,,,,,
,Joy Baptist Church,,publish,1,gd_place,,,"48185,Westland,MI",",6,",6,0,37055 Joy Rd,,Westland,MI,United States,48185,42.3523752,-83.4070686,(734) 425-0466,,,,,,,,
,Kalamazoo Humane Society,,publish,1,gd_place,,,"49001,Kalamazoo,MI",",6,",6,0,3661 Easy St,,Kalamazoo,MI,United States,49001,42.255385,-85.5313292,(269) 345-1181,,,,,,,,
,Kalamazoo Loaves & Fishes Mi,,publish,1,gd_place,,,"49001,Kalamazoo,MI",",6,",6,0,901 Portage St,,Kalamazoo,MI,United States,49001,42.2826373,-85.5722929,(269) 348-0119,,,,,,,,
,Kalkaska Area Interfaith Rsrcs,,publish,1,gd_place,,,"49646,Kalkaska,MI",",6,",6,0,324 S Cedar St,,Kalkaska,MI,United States,49646,44.7315641,-85.1780889,(231) 258-7836,,,,,,,,
,Kids Coalition Against Hunger,,publish,1,gd_place,,,"48386,White Lake,MI",",6,",6,0,10320 Highland Rd,,White Lake,MI,United States,48386,42.6525435,-83.4907326,(248) 336-2559,,,,,,,,
,King Cole Foods,,publish,1,gd_place,,,"48202,Detroit,MI",",6,",6,0,40 Clairmount St,,Detroit,MI,United States,48202,42.3828199,-83.0825246,(313) 872-0220,,,,,,,,
,Kue's Cafe,,publish,1,gd_place,,,"48661,West Branch,MI",",6,",6,0,518 E Houghton Ave,,West Branch,MI,United States,48661,44.2757514,-84.225375,(989) 343-9001,,,,,,,,
,Ladders Of Hope,,publish,1,gd_place,,,"49408,Fennville,MI",",6,",6,0,717 E Main St,,Fennville,MI,United States,49408,42.595069,-86.0952038,(616) 990-0233,,,,,,,,
,Lean On Me Outreach Ctr,,publish,1,gd_place,,,"49341,Rockford,MI",",6,",6,0,11555 Edgerton Ave NE # 103h,,Rockford,MI,United States,49341,43.174573,-85.5817509,(616) 866-3999,,,,,,,,
,Leslie Outreach Inc,,publish,1,gd_place,,,"49251,Leslie,MI",",6,",6,0,614 Mill St,,Leslie,MI,United States,49251,42.4478693,-84.4247342,(517) 589-5814,,,,,,,,
,Lighthouse Of Oakland County,,publish,1,gd_place,,,"48346,Clarkston,MI",",6,",6,0,5850 Dixie Hwy,,Clarkston,MI,United States,48346,42.7040064,-83.4035242,(248) 920-6000,,,,,,,,
,Lighthouse Outreach Ctr,,publish,1,gd_place,,,"48066,Roseville,MI",",6,",6,0,28571 Gratiot Ave,,Roseville,MI,United States,48066,42.5066978,-82.9310349,(586) 776-1230,,,,,,,,
,Loaves & Fishes Food Pantry,,publish,1,gd_place,,,"49441,Muskegon,MI",",6,",6,0,1095 3rd St # 10,,Muskegon,MI,United States,49441,43.2323023,-86.2502844,(231) 722-9352,,,,,,,,
,Love In Action,,publish,1,gd_place,,,"49417,Grand Haven,MI",",6,",6,0,326 N Ferry St,,Grand Haven,MI,United States,49417,43.0643622,-86.215274,(616) 846-2701,,,,,,,,
,Mancelona Food Pantry & Resale,,publish,1,gd_place,,,"49659,Mancelona,MI",",6,",6,0,201 N Maple St,,Mancelona,MI,United States,49659,44.9036133,-85.0618485,(231) 587-9606,,,,,,,,
,Manna Food Project,,publish,1,gd_place,,,"49740,Harbor Springs,MI",",6,",6,0,8701 Mcbride Park Dr,,Harbor Springs,MI,United States,49740,45.4271192,-84.8920139,(231) 348-9135,,,,,,,,
,Manna Food Project,,publish,1,gd_place,,,"49740,Harbor Springs,MI",",6,",6,0,8791 Mcbride Park Dr,,Harbor Springs,MI,United States,49740,45.424702,-84.891191,(231) 347-8852,,,,,,,,
,Mason Food Bank,,publish,1,gd_place,,,"48854,Mason,MI",",6,",6,0,118 W Oak St,,Mason,MI,United States,48854,42.5784343,-84.4439453,,,,,,,,,
,Mesick Community Food Pantry,,publish,1,gd_place,,,"49668,Mesick,MI",",6,",6,0,PO Box 337,,Mesick,MI,United States,49668,44.4052816,-85.713401,,,,,,,,,
,Michigan Pantry,,publish,1,gd_place,,,"49460,West Olive,MI",",6,",6,0,8648 Woodwren Dr,,West Olive,MI,United States,49460,42.9257505,-86.0781872,(616) 396-4588,,,,,,,,
,Mt Calvary Baptist Church,,publish,1,gd_place,,,"49120,Niles,MI",",6,",6,0,601 Ferry St,,Niles,MI,United States,49120,41.8320306,-86.2522657,(269) 683-0243,,,,,,,,
,Mt Calvary Lutheran Church,,publish,1,gd_place,,,"48089,Warren,MI",",6,",6,0,8129 Packard Ave,,Warren,MI,United States,48089,42.4590313,-83.023927,(586) 757-0319,,,,,,,,
,Muskegon Rescue Mission,,publish,1,gd_place,,,"49441,Muskegon,MI",",6,",6,0,400 W Laketon Ave,,Muskegon,MI,United States,49441,43.219942,-86.2532604,(231) 727-6085,,,,,,,,
,Muslim Family Svc,,publish,1,gd_place,,,"48212,Detroit,MI",",6,",6,0,12346 Mcdougall St,,Detroit,MI,United States,48212,42.4090851,-83.0631727,(313) 366-6800,,,,,,,,
,New Creation Church Of God,,publish,1,gd_place,,,"48507,Flint,MI",",6,",6,0,3472 Lennon Rd # G,,Flint,MI,United States,48507,42.9880809,-83.7505461,(810) 732-0500,,,,,,,,
,North East Neighborhood Food,,publish,1,gd_place,,,"49017,Battle Creek,MI",",6,",6,0,342 Capital Ave NE,,Battle Creek,MI,United States,49017,42.3228561,-85.1692818,(269) 969-2451,,,,,,,,
,North End Community Ministry,,publish,1,gd_place,,,"49505,Grand Rapids,MI",",6,",6,0,214 Spencer St NE,,Grand Rapids,MI,United States,49505,42.9880886,-85.6646384,(616) 454-1097,,,,,,,,
,Northwest Food Pantry,,publish,1,gd_place,,,"49504,Grand Rapids,MI",",6,",6,0,1224 Davis Ave NW,,Grand Rapids,MI,United States,49504,42.9858164,-85.6853436,(616) 300-5079,,,,,,,,
,Northwest Gleaners Food Bank,,publish,1,gd_place,,,"49601,Cadillac,MI",",6,",6,0,101 Clay Dr,,Cadillac,MI,United States,49601,44.2868781,-85.4173645,(231) 779-0056,,,,,,,,
,Nourishing Gardens Food Bank,,publish,1,gd_place,,,"48111,Belleville,MI",",6,",6,0,24831 Sumpter Rd,,Belleville,MI,United States,48111,42.1217672,-83.4804829,(734) 713-7715,,,,,,,,
,Oakland Hope,,publish,1,gd_place,,,"48340,Pontiac,MI",",6,",6,0,20 E Walton Blvd # 1,,Pontiac,MI,United States,48340,42.6754637,-83.2995836,(248) 309-3658,,,,,,,,
,Office Of Human Svc,,publish,1,gd_place,,,"48880,Saint Louis,MI",",6,",6,0,232 N Mill St,,Saint Louis,MI,United States,48880,43.4103034,-84.608458,(989) 681-4289,,,,,,,,
,Otsego County Cmnty Food Pntry,,publish,1,gd_place,,,"49735,Gaylord,MI",",6,",6,0,116 E 5th St,,Gaylord,MI,United States,49735,45.0211228,-84.6729715,(989) 732-8929,,,,,,,,
,Outreach East,,publish,1,gd_place,,,"48423,Davison,MI",",6,",6,0,425 N Genesee St,,Davison,MI,United States,48423,43.0334351,-83.5197948,(810) 653-7711,,,,,,,,
,Petes Market,,publish,1,gd_place,,,"48045,Harrison Township,MI",",6,",6,0,25870 S River Rd,,Harrison Township,MI,United States,48045,42.5894049,-82.8500512,(586) 463-0564,,,,,,,,
,Redbud Area Ministries,,publish,1,gd_place,,,"49107,Buchanan,MI",",6,",6,0,708 N Red Bud Trl,,Buchanan,MI,United States,49107,41.8349539,-86.357853,(269) 695-5083,,,,,,,,
,Redford Interfaith Relief,,publish,1,gd_place,,,"48240,Redford,MI",",6,",6,0,18499 Beech Daly Rd,,Redford,MI,United States,48240,42.4245507,-83.2976306,(313) 387-9802,,,,,,,,
,Remnant Project Ministries,,publish,1,gd_place,,,"48362,Lake Orion,MI",",6,",6,0,531 E Flint St,,Lake Orion,MI,United States,48362,42.7844439,-83.2334948,(248) 391-4714,,,,,,,,
,Rochester Area Neighborhood Hs,,publish,1,gd_place,,,"48307,Rochester Hills,MI",",6,",6,0,1315 N Pine St,,Rochester Hills,MI,United States,48307,42.6919467,-83.1374671,(248) 656-4904,,,,,,,,
,S S Andrew & Benedict,,publish,1,gd_place,,,"48217,Detroit,MI",",6,",6,0,12047 Miami St,,Detroit,MI,United States,48217,42.2716831,-83.1516583,(313) 749-7324,,,,,,,,
,Sacred Heart Mission,,publish,1,gd_place,,,"48624,Gladwin,MI",",6,",6,0,220 James Robertson Dr,,Gladwin,MI,United States,48624,43.9794739,-84.4708732,(989) 426-4661,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"48227,Detroit,MI",",6,",6,0,11311-25 Montrose Ave,,Detroit,MI,United States,48227,42.3704788,-83.2002588,(313) 835-3736,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"49431,Ludington,MI",",6,",6,0,1101 S Madison St,,Ludington,MI,United States,49431,43.9442932,-86.4360883,(231) 843-3711,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"49091,Sturgis,MI",",6,",6,0,105 N 4th St,,Sturgis,MI,United States,49091,41.8008127,-85.4150263,(269) 651-4275,,,,,,,,
,Salvation Army Ann Arbor Corps,,publish,1,gd_place,,,"48103,Ann Arbor,MI",",6,",6,0,100 Arbana Dr,,Ann Arbor,MI,United States,48103,42.2822544,-83.7618186,(734) 668-8353,,,,,,,,
,Samaritan House,,publish,1,gd_place,,,"48094,Washington,MI",",6,",6,0,62324 Van Dyke Rd,,Washington,MI,United States,48094,42.7525873,-83.0208914,(586) 336-9956,,,,,,,,
,Scott Lake Baptist Church,,publish,1,gd_place,,,"48328,Waterford,MI",",6,",6,0,811 Scott Lake Rd,,Waterford,MI,United States,48328,42.6515432,-83.3475063,(248) 681-1681,,,,,,,,
,Seventh Day Adventist Cmnty,,publish,1,gd_place,,,"48846,Ionia,MI",",6,",6,0,721 Elmwood Dr,,Ionia,MI,United States,48846,42.9923329,-85.0754143,(616) 527-6465,,,,,,,,
,Shared Harvest Food Pantry,,publish,1,gd_place,,,"48843,Howell,MI",",6,",6,0,5924 Sterling Dr,,Howell,MI,United States,48843,42.5698617,-83.8370243,(517) 548-3710,,,,,,,,
,Smith Chapel AME,,publish,1,gd_place,,,"48141,Inkster,MI",",6,",6,0,3505 Walnut St,,Inkster,MI,United States,48141,42.2848782,-83.3180186,(313) 561-2837,,,,,,,,
,SOS Marysville Food Pantry,,publish,1,gd_place,,,"48040,Marysville,MI",",6,",6,0,2929 Gratiot Blvd,,Marysville,MI,United States,48040,42.9122727,-82.4929656,(810) 364-6333,,,,,,,,
,Springport United Mthdst Chr,,publish,1,gd_place,,,"49284,Springport,MI",",6,",6,0,127 W Main St,,Springport,MI,United States,49284,42.3780949,-84.7001632,(517) 857-2777,,,,,,,,
,St Anthony Catholic Church,,publish,1,gd_place,,,"49242,Hillsdale,MI",",6,",6,0,11 N Broad St,,Hillsdale,MI,United States,49242,41.9206946,-84.6306213,(517) 437-3305,,,,,,,,
,St Christine Outreach Ctr,,publish,1,gd_place,,,"48223,Detroit,MI",",6,",6,0,22303 Fenkell St,,Detroit,MI,United States,48223,42.4000099,-83.2606353,(313) 543-1527,,,,,,,,
,St Ignace Food & Food Pantry,,publish,1,gd_place,,,"49781,Saint Ignace,MI",",6,",6,0,250 Ferry Ln,,Saint Ignace,MI,United States,49781,45.8563631,-84.7164224,(906) 643-7360,,,,,,,,
,St Jerome Catholic Church,,publish,1,gd_place,,,"49037,Battle Creek,MI",",6,",6,0,229 Collier Ave,,Battle Creek,MI,United States,49037,42.3597543,-85.2602069,(269) 968-2218,,,,,,,,
