ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Our Brothers' Keepers Inc,,publish,1,gd_place,,,"70764,Plaquemine,LA",",6,",6,0,58317 Plaquemine St,,Plaquemine,LA,United States,70764,30.2861998,-91.2414684,(225) 687-9986,,,,,,,,
,Our Daily Bread,,publish,1,gd_place,,,"70403,Hammond,LA",",6,",6,0,1006 W Coleman Ave,,Hammond,LA,United States,70403,30.4991356,-90.4709017,(985) 542-4676,,,,,,,,
,Port City Pantry LLC,,publish,1,gd_place,,,"70117,New Orleans,LA",",6,",6,0,1019 Kentucky St,,New Orleans,LA,United States,70117,29.9637148,-90.0305709,,,,,,,,,
,Riverside Patty,,publish,1,gd_place,,,"70809,Baton Rouge,LA",",6,",6,0,10933 Cloverland Ave,,Baton Rouge,LA,United States,70809,30.3953122,-91.0569028,(225) 291-9414,,,,,,,,
,Sacred Food Pantry Svc,,publish,1,gd_place,,,"71109,Shreveport,LA",",6,",6,0,4736 Lyba St,,Shreveport,LA,United States,71109,32.4647326,-93.8231977,(318) 635-2202,,,,,,,,
,Salvation Army Monroe,,publish,1,gd_place,,,"71201,Monroe,LA",",6,",6,0,105 Hart St,,Monroe,LA,United States,71201,32.5030609,-92.1129521,(318) 325-9890,,,,,,,,
,Salvation Army Shreveport,,publish,1,gd_place,,,"71101,Shreveport,LA",",6,",6,0,200 E Stoner Ave,,Shreveport,LA,United States,71101,32.5003535,-93.7283533,(318) 424-3200,,,,,,,,
,Samaritan Center,,publish,1,gd_place,,,"70448,Mandeville,LA",",6,",6,0,402 Girod St,,Mandeville,LA,United States,70448,30.3570627,-90.0660727,(985) 626-4457,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"70501,Lafayette,LA",",6,",6,0,215 E Pinhook Rd,,Lafayette,LA,United States,70501,30.2152007,-92.0069481,(337) 237-7711,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"70123,New Orleans,LA",",6,",6,0,700 Edwards Ave,,New Orleans,LA,United States,70123,29.9516889,-90.1929681,(504) 734-1322,,,,,,,,
,South Center Of Hope,,publish,1,gd_place,,,"70809,Baton Rouge,LA",",6,",6,0,10877 Reiger Rd,,Baton Rouge,LA,United States,70809,30.3809707,-91.0611185,(225) 293-2522,,,,,,,,
,Southeast Food Pantry,,publish,1,gd_place,,,"70433,Covington,LA",",6,",6,0,105 Highland Park Plz,,Covington,LA,United States,70433,30.457533,-90.133491,(985) 867-8333,,,,,,,,
,Spc-Misaada Ctr,,publish,1,gd_place,,,"70116,New Orleans,LA",",6,",6,0,1839 Saint Philip St,,New Orleans,LA,United States,70116,29.9677674,-90.0728334,(504) 827-0707,,,,,,,,
,St Charles United Methodist,,publish,1,gd_place,,,"70047,Destrehan,LA",",6,",6,0,1905 Ormond Blvd,,Destrehan,LA,United States,70047,29.9692137,-90.3775131,(985) 764-8292,,,,,,,,
,Thai Pepper,,publish,1,gd_place,,,"70448,Mandeville,LA",",6,",6,0,1625 Highway 190,,Mandeville,LA,United States,70448,30.3712946,-90.0746219,(985) 674-8588,,,,,,,,
,Warren United Methodist Church,,publish,1,gd_place,,,"70601,Lake Charles,LA",",6,",6,0,1800 Orchid St,,Lake Charles,LA,United States,70601,30.207037,-93.1955812,(337) 474-3009,,,,,,,,
,Westlake United Methodist Chr,,publish,1,gd_place,,,"70669,Westlake,LA",",6,",6,0,704 Johnson St,,Westlake,LA,United States,70669,30.2415671,-93.2548344,(337) 433-8424,,,,,,,,
,Zachary Food Pantry,,publish,1,gd_place,,,"70791,Zachary,LA",",6,",6,0,5640 Rollins Rd # A,,Zachary,LA,United States,70791,30.6586786,-91.1569337,(225) 654-4028,,,,,,,,
