ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,River Valley Regl Food Bank,,publish,1,gd_place,,,"72901,Fort Smith,AR",",6,",6,0,1617 S Zero St,,Fort Smith,AR,United States,72901,35.3292061,-94.4177245,(479) 785-0582,,,,,,,,
,Rose,,publish,1,gd_place,,,"72104,Malvern,AR",",6,",6,0,227 W Page Ave,,Malvern,AR,United States,72104,34.3611291,-92.8139752,(501) 337-0136,,,,,,,,
,Salvation Army Conway,,publish,1,gd_place,,,"72032,Conway,AR",",6,",6,0,2125 Harkrider St # 10,,Conway,AR,United States,72032,35.1074198,-92.4415442,(501) 329-3158,,,,,,,,
,Salvation Army Hot Springs,,publish,1,gd_place,,,"71901,Hot Springs,AR",",6,",6,0,115 Crescent St,,Hot Springs,AR,United States,71901,34.504631,-93.0398712,(501) 623-1628,,,,,,,,
,Salvation Army Mountain Home,,publish,1,gd_place,,,"72653,Mountain Home,AR",",6,",6,0,121 Highway 201 N,,Mountain Home,AR,United States,72653,36.3415293,-92.386106,(870) 424-5708,,,,,,,,
,Samartian Community Ctr,,publish,1,gd_place,,,"72764,Springdale,AR",",6,",6,0,1300 N Thompson St # G,,Springdale,AR,United States,72764,36.1963229,-94.1399733,(479) 872-1115,,,,,,,,
,Seven Harvest Inc,,publish,1,gd_place,,,"72335,Forrest City,AR",",6,",6,0,393 Sfc 320,,Forrest City,AR,United States,72335,35.0790999,-90.756501,,,,,,,,,
,St Edward Catholic Church,,publish,1,gd_place,,,"71854,Texarkana,AR",",6,",6,0,407 Beech St,,Texarkana,AR,United States,71854,33.4271235,-94.0371761,(870) 772-1115,,,,,,,,
,St John Food Bank,,publish,1,gd_place,,,"72206,Little Rock,AR",",6,",6,0,109 W Roosevelt Rd,,Little Rock,AR,United States,72206,34.7240426,-92.2745179,(501) 537-8658,,,,,,,,
,St Joseph Catholic Church,,publish,1,gd_place,,,"72762,Springdale,AR",",6,",6,0,192 E Henri DE Tonti Blvd,,Springdale,AR,United States,72762,36.1769695,-94.233901,(479) 361-2612,,,,,,,,
,St Peter's,,publish,1,gd_place,,,"72034,Conway,AR",",6,",6,0,925 Mitchell St,,Conway,AR,United States,72034,35.091443,-92.4502526,(501) 329-8174,,,,,,,,
,Three Rivers Food Pantry Inc,,publish,1,gd_place,,,"72365,Marked Tree,AR",",6,",6,0,602 Normandy St,,Marked Tree,AR,United States,72365,35.5251041,-90.4191273,,,,,,,,,
,Village Bible Church,,publish,1,gd_place,,,"72715,Bella Vista,AR",",6,",6,0,1591 Forest Hills Blvd,,Bella Vista,AR,United States,72715,36.4668716,-94.2968933,(479) 876-5764,,,,,,,,
,Village Bible Evang Free Chr,,publish,1,gd_place,,,"72715,Bella Vista,AR",",6,",6,0,1591 Forest Hills Blvd,,Bella Vista,AR,United States,72715,36.4668716,-94.2968933,(479) 876-5764,,,,,,,,
,Watershed Human & Community,,publish,1,gd_place,,,"72206,Little Rock,AR",",6,",6,0,3701 Springer Blvd,,Little Rock,AR,United States,72206,34.7126683,-92.2532746,(501) 378-0176,,,,,,,,
,Yrbc Community Pantry Inc,,publish,1,gd_place,,,"72802,Russellville,AR",",6,",6,0,451 Yellow Rock Rd,,Russellville,AR,United States,72802,35.3815145,-92.919686,,,,,,,,,
