ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Joyful Foundation,,publish,1,gd_place,,,"53080,Saukville,WI",",6,",6,0,145 W Church St,,Saukville,WI,United States,53080,43.3802791,-87.9433339,(414) 439-7514,,,,,,,,
,Kiel Area Cmnty Food Pantry,,publish,1,gd_place,,,"53042,Kiel,WI",",6,",6,0,14537 Squire Ln,,Kiel,WI,United States,53042,43.921556,-87.939079,,,,,,,,,
,Lake Holcombe Food Pantry Inc,,publish,1,gd_place,,,"54745,Holcombe,WI",",6,",6,0,28530 250th Ave,,Holcombe,WI,United States,54745,45.2061612,-91.0996701,,,,,,,,,
,Lifeline Food Pantry,,publish,1,gd_place,,,"54005,Clear Lake,WI",",6,",6,0,560 5th St,,Clear Lake,WI,United States,54005,45.2493041,-92.2729483,(715) 263-3846,,,,,,,,
,Living Faith Food Pantry,,publish,1,gd_place,,,"54665,Viroqua,WI",",6,",6,0,209 Fans Rd,,Viroqua,WI,United States,54665,43.5569174,-90.8887413,(608) 637-7410,,,,,,,,
,Living Hope Food Pantry Inc,,publish,1,gd_place,,,"53933,Fox Lake,WI",",6,",6,0,740 W State St,,Fox Lake,WI,United States,53933,43.5653065,-88.9209551,(608) 712-1262,,,,,,,,
,Menominee Food Distribution,,publish,1,gd_place,,,"54135,Keshena,WI",",6,",6,0,N 737 Headstart Rd,,Keshena,WI,United States,54135,44.8792455,-88.6276381,(715) 799-5131,,,,,,,,
,Milton Food Pantry,,publish,1,gd_place,,,"53563,Milton,WI",",6,",6,0,36 Hilltop Dr,,Milton,WI,United States,53563,42.7794963,-88.9523465,(608) 868-1166,,,,,,,,
,Moms Distribution Ctr,,publish,1,gd_place,,,"53562,Middleton,WI",",6,",6,0,3502 Parmenter St,,Middleton,WI,United States,53562,43.1131697,-89.5117734,(608) 836-7338,,,,,,,,
,Mondovi Area Food Pantry,,publish,1,gd_place,,,"54755,Mondovi,WI",",6,",6,0,125 E Hudson St,,Mondovi,WI,United States,54755,44.5666295,-91.6702578,(715) 926-3115,,,,,,,,
,Mother Theresa Ctr,,publish,1,gd_place,,,"54902,Oshkosh,WI",",6,",6,0,1062 N Koeller St,,Oshkosh,WI,United States,54902,44.0299064,-88.5807543,(920) 231-2378,,,,,,,,
,Mt Vernon Family Community Ctr,,publish,1,gd_place,,,"53206,Milwaukee,WI",",6,",6,0,2345 N 18th St,,Milwaukee,WI,United States,53206,43.0611337,-87.9354299,(414) 264-4430,,,,,,,,
,Mt Zion Baptist Church,,publish,1,gd_place,,,"53713,Madison,WI",",6,",6,0,2019 Fisher St,,Madison,WI,United States,53713,43.0437254,-89.3912745,(608) 255-5270,,,,,,,,
,Mukwonago Food Pantry,,publish,1,gd_place,,,"53149,Mukwonago,WI",",6,",6,0,325 Eagle Lake Ave,,Mukwonago,WI,United States,53149,42.8666693,-88.3395162,(262) 363-3452,,,,,,,,
,Mukwonago Food Pantry,,publish,1,gd_place,,,"53149,Mukwonago,WI",",6,",6,0,PO Box 132,,Mukwonago,WI,United States,53149,42.8631124,-88.332347,(262) 363-3452,,,,,,,,
,Muskego Food Pantry,,publish,1,gd_place,,,"53150,Muskego,WI",",6,",6,0,S81w19150 Apollo Dr,,Muskego,WI,United States,53150,42.8965667,-88.1537334,(262) 679-6448,,,,,,,,
,Necedah Food Pantry,,publish,1,gd_place,,,"54646,Necedah,WI",",6,",6,0,1000 Farnum Dr,,Necedah,WI,United States,54646,44.0356924,-90.0804804,(608) 565-2701,,,,,,,,
,New Lisbon Food Pantry,,publish,1,gd_place,,,"53950,New Lisbon,WI",",6,",6,0,121 S Adams St,,New Lisbon,WI,United States,53950,43.8790278,-90.1666538,(608) 562-5189,,,,,,,,
,Newcap Inc,,publish,1,gd_place,,,"54143,Marinette,WI",",6,",6,0,1939 Hall Ave,,Marinette,WI,United States,54143,45.0994698,-87.6335357,(715) 732-4171,,,,,,,,
,Oconomowoc Food Pantry,,publish,1,gd_place,,,"53066,Oconomowoc,WI",",6,",6,0,W359n5848 Brown St # B,,Oconomowoc,WI,United States,53066,43.1255262,-88.4599564,(262) 567-7054,,,,,,,,
,Open Pantry Inc,,publish,1,gd_place,,,"53405,Mount Pleasant,WI",",6,",6,0,3441 Spring St,,Mount Pleasant,WI,United States,53405,42.7314007,-87.8209128,(262) 637-9051,,,,,,,,
,Oshkosh Area Community Pantry,,publish,1,gd_place,,,"54901,Oshkosh,WI",",6,",6,0,2551 Jackson St,,Oshkosh,WI,United States,54901,44.0479313,-88.544523,(920) 651-9960,,,,,,,,
,Pauls Pantry,,publish,1,gd_place,,,"54302,Green Bay,WI",",6,",6,0,1513 Leo Frigo Way,,Green Bay,WI,United States,54302,44.5242902,-87.9953253,(920) 433-0343,,,,,,,,
,Pepin County Food Pantry,,publish,1,gd_place,,,"54736,Durand,WI",",6,",6,0,114 E Main St,,Durand,WI,United States,54736,44.6297702,-91.965621,(715) 672-3203,,,,,,,,
,Peter's Pantry Inc,,publish,1,gd_place,,,"54220,Manitowoc,WI",",6,",6,0,843 S 21st St,,Manitowoc,WI,United States,54220,44.0908069,-87.6744004,(920) 682-6989,,,,,,,,
,Pewaukee Food Pantry,,publish,1,gd_place,,,"53072,Pewaukee,WI",",6,",6,0,642 Main St,,Pewaukee,WI,United States,53072,43.0759126,-88.2546112,(262) 893-8241,,,,,,,,
,Pierce County Food Pantry,,publish,1,gd_place,,,"54011,Ellsworth,WI",",6,",6,0,440 N Maple St,,Ellsworth,WI,United States,54011,44.7383602,-92.486132,(715) 273-2070,,,,,,,,
,Place Of Grace,,publish,1,gd_place,,,"54601,La Crosse,WI",",6,",6,0,919 Hood St,,La Crosse,WI,United States,54601,43.7986145,-91.2440424,(608) 782-6224,,,,,,,,
,Plum City Food Pantry,,publish,1,gd_place,,,"54761,Plum City,WI",",6,",6,0,301 1st St,,Plum City,WI,United States,54761,44.629372,-92.1908953,(715) 647-2191,,,,,,,,
,Plymouth Food Pantry,,publish,1,gd_place,,,"53073,Plymouth,WI",",6,",6,0,2225 Eastern Ave,,Plymouth,WI,United States,53073,43.7458307,-87.9541568,(920) 893-2989,,,,,,,,
,Portage Food Pantry,,publish,1,gd_place,,,"53901,Portage,WI",",6,",6,0,405 E Howard St,,Portage,WI,United States,53901,43.5449497,-89.4556151,(608) 742-3774,,,,,,,,
,Poynette Area Cmnty Food Pntry,,publish,1,gd_place,,,"53955,Poynette,WI",",6,",6,0,106 S Main St,,Poynette,WI,United States,53955,43.3902296,-89.4030042,,,,,,,,,
,Project Concern Of Cudahy Fran,,publish,1,gd_place,,,"53110,Cudahy,WI",",6,",6,0,3658 E Plankinton Ave,,Cudahy,WI,United States,53110,42.9604147,-87.8584283,(414) 744-0645,,,,,,,,
,Pulaski Community Pantry,,publish,1,gd_place,,,"54162,Pulaski,WI",",6,",6,0,145 W Green Bay St,,Pulaski,WI,United States,54162,44.6699235,-88.2440647,(920) 822-6054,,,,,,,,
,Racine County Food Bank,,publish,1,gd_place,,,"53403,Racine,WI",",6,",6,0,2000 DE Koven Ave # 2,,Racine,WI,United States,53403,42.7091942,-87.8037509,(262) 632-2307,,,,,,,,
,Randolph Park Chr Of Nazarene,,publish,1,gd_place,,,"53545,Janesville,WI",",6,",6,0,1710 Randolph Rd,,Janesville,WI,United States,53545,42.7070031,-89.00171,(608) 752-1323,,,,,,,,
,Reedsburg Food Pantry,,publish,1,gd_place,,,"53959,Reedsburg,WI",",6,",6,0,134 S Locust St,,Reedsburg,WI,United States,53959,43.5318874,-90.0054281,(608) 524-6272,,,,,,,,
,Rhinelander Area Food Pantry,,publish,1,gd_place,,,"54501,Rhinelander,WI",",6,",6,0,627 Coon St,,Rhinelander,WI,United States,54501,45.6318948,-89.4022849,(715) 369-7237,,,,,,,,
,Ripon Area Food Pantry,,publish,1,gd_place,,,"54971,Ripon,WI",",6,",6,0,218 E Blossom St,,Ripon,WI,United States,54971,43.8445641,-88.8363621,(920) 748-3196,,,,,,,,
,River Falls Cmnty Food Pantry,,publish,1,gd_place,,,"54022,River Falls,WI",",6,",6,0,705 Saint Croix St # C,,River Falls,WI,United States,54022,44.8676374,-92.6237377,(715) 425-6880,,,,,,,,
,Ruby's Pantry Foodshelf,,publish,1,gd_place,,,"54872,Siren,WI",",6,",6,0,24534 State Road 35 70,,Siren,WI,United States,54872,45.804623,-92.374641,(715) 349-7829,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"53545,Janesville,WI",",6,",6,0,514 Sutherland Ave,,Janesville,WI,United States,53545,42.689773,-89.0227713,(608) 757-8300,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"53188,Waukesha,WI",",6,",6,0,445 Madison St,,Waukesha,WI,United States,53188,43.0136611,-88.2374097,(262) 547-7367,,,,,,,,
,Salvation Army Community Ctr,,publish,1,gd_place,,,"54880,Superior,WI",",6,",6,0,916 Hughitt Ave,,Superior,WI,United States,54880,46.7272563,-92.0990132,(715) 394-7001,,,,,,,,
,Salvation Army-Greater Mlwk,,publish,1,gd_place,,,"53218,Milwaukee,WI",",6,",6,0,5880 N 60th St,,Milwaukee,WI,United States,53218,43.1244849,-87.9850718,(414) 464-2940,,,,,,,,
,Saukville Food Pantry,,publish,1,gd_place,,,"53080,Saukville,WI",",6,",6,0,PO Box 80304,,Saukville,WI,United States,53080,43.3816691,-87.9406453,,,,,,,,,
,Second Harvest Foodbank,,publish,1,gd_place,,,"53718,Madison,WI",",6,",6,0,2802 Dairy Dr,,Madison,WI,United States,53718,43.0582467,-89.2957976,(608) 223-9121,,,,,,,,
,Shalom Center Of Interfaith,,publish,1,gd_place,,,"53143,Kenosha,WI",",6,",6,0,8043 Sheridan Rd,,Kenosha,WI,United States,53143,42.5573032,-87.8240007,(262) 925-8754,,,,,,,,
,Shalom Center-The Interfaith,,publish,1,gd_place,,,"53144,Kenosha,WI",",6,",6,0,4314 39th Ave,,Kenosha,WI,United States,53144,42.5970507,-87.8565682,(262) 658-1713,,,,,,,,
,Sharing Center,,publish,1,gd_place,,,"53179,Trevor,WI",",6,",6,0,25700 Wilmot Rd # 3,,Trevor,WI,United States,53179,42.5128469,-88.1182703,(262) 298-5534,,,,,,,,
,Sheboygan County Food Bank,,publish,1,gd_place,,,"53083,Sheboygan,WI",",6,",6,0,3115 N 21st St # 1,,Sheboygan,WI,United States,53083,43.778458,-87.7334217,(920) 453-0169,,,,,,,,
,Sheboygan County Food Bank Inc,,publish,1,gd_place,,,"53081,Sheboygan,WI",",6,",6,0,1946 N 15th St,,Sheboygan,WI,United States,53081,43.7662583,-87.7250274,(920) 452-4737,,,,,,,,
,Siloah Lutheran School,,publish,1,gd_place,,,"53206,Milwaukee,WI",",6,",6,0,3721 N 21st St,,Milwaukee,WI,United States,53206,43.0849036,-87.9388772,(414) 873-8240,,,,,,,,
,Slinger Community Food Pantry,,publish,1,gd_place,,,"53086,Slinger,WI",",6,",6,0,119 Kettle Moraine Dr S,,Slinger,WI,United States,53086,43.3339065,-88.2862198,(262) 644-0507,,,,,,,,
,Solid Rock Safe Haven Inc,,publish,1,gd_place,,,"54880,Superior,WI",",6,",6,0,1004 N 6th St,,Superior,WI,United States,54880,46.731217,-92.0922335,(715) 392-6264,,,,,,,,
,Somerset Community Food Pantry,,publish,1,gd_place,,,"54025,Somerset,WI",",6,",6,0,203 Church Hill Rd,,Somerset,WI,United States,54025,45.1283414,-92.6742283,(715) 247-2945,,,,,,,,
,St Bernard Parish,,publish,1,gd_place,,,"53213,Milwaukee,WI",",6,",6,0,7474 Harwood Ave,,Milwaukee,WI,United States,53213,43.051068,-88.0066499,(414) 258-4320,,,,,,,,
,St Francis Food Pantry,,publish,1,gd_place,,,"54703,Eau Claire,WI",",6,",6,0,1221 Truax Blvd,,Eau Claire,WI,United States,54703,44.8337617,-91.5268864,(715) 839-7706,,,,,,,,
,St John United Chr Of Christ,,publish,1,gd_place,,,"53081,Sheboygan,WI",",6,",6,0,1248 Lincoln Ave,,Sheboygan,WI,United States,53081,43.765295,-87.7213518,(920) 452-5296,,,,,,,,
,St Michael Parish,,publish,1,gd_place,,,"54135,Keshena,WI",",6,",6,0,Highway 47-55,,Keshena,WI,United States,54135,44.887394,-88.6538127,(715) 799-3811,,,,,,,,
,St Paul,,publish,1,gd_place,,,"54212,Fish Creek,WI",",6,",6,0,4019 Highway 42,,Fish Creek,WI,United States,54212,44.8655175,-87.3404281,(920) 868-3241,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"53916,Beaver Dam,WI",",6,",6,0,123 Dodge Dr,,Beaver Dam,WI,United States,53916,43.4724935,-88.8278137,(920) 885-3392,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"53713,Madison,WI",",6,",6,0,2033 Fish Hatchery Rd,,Madison,WI,United States,53713,43.0431898,-89.4032125,(608) 442-7200,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"54868,Rice Lake,WI",",6,",6,0,2811 Pioneer Ave,,Rice Lake,WI,United States,54868,45.4751004,-91.7390901,(715) 234-7003,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"54868,Rice Lake,WI",",6,",6,0,40 S Main St,,Rice Lake,WI,United States,54868,45.5000368,-91.7337539,(715) 234-2372,,,,,,,,
,Stoughton Food Pantry,,publish,1,gd_place,,,"53589,Stoughton,WI",",6,",6,0,381 E Main St,,Stoughton,WI,United States,53589,42.9164445,-89.2169277,(608) 873-7626,,,,,,,,
,Traded Treasures Thrift Store,,publish,1,gd_place,,,"54971,Ripon,WI",",6,",6,0,102 W Jackson St,,Ripon,WI,United States,54971,43.8464835,-88.8393161,(920) 748-5756,,,,,,,,
,Trinity Evangelical Lutheran,,publish,1,gd_place,,,"53219,Milwaukee,WI",",6,",6,0,2500 S 68th St,,Milwaukee,WI,United States,53219,42.9990264,-87.9971257,(414) 321-3640,,,,,,,,
,Twin Lakes Food Pantry Inc,,publish,1,gd_place,,,"53181,Twin Lakes,WI",",6,",6,0,701 N Lake Ave,,Twin Lakes,WI,United States,53181,42.5386572,-88.2485901,(262) 877-8228,,,,,,,,
,Umos Food Pantry & Food Bank,,publish,1,gd_place,,,"53207,Milwaukee,WI",",6,",6,0,2701 S Chase Ave,,Milwaukee,WI,United States,53207,42.9943092,-87.9134072,(414) 389-6300,,,,,,,,
,Veterans Outreach Of Wisconsin,,publish,1,gd_place,,,"53404,Racine,WI",",6,",6,0,1624 Yout St,,Racine,WI,United States,53404,42.7460056,-87.8014243,(262) 221-8350,,,,,,,,
,Watertown Food Pantry,,publish,1,gd_place,,,"53094,Watertown,WI",",6,",6,0,204 N 10th St,,Watertown,WI,United States,53094,43.1944996,-88.7149445,(920) 261-7226,,,,,,,,
,Waunakee Food Pantry,,publish,1,gd_place,,,"53597,Waunakee,WI",",6,",6,0,806 S Division St # H,,Waunakee,WI,United States,53597,43.1852053,-89.4466839,(608) 850-4346,,,,,,,,
,Waupaca Area Food Pantry,,publish,1,gd_place,,,"54981,Waupaca,WI",",6,",6,0,800 Churchill St,,Waupaca,WI,United States,54981,44.34987,-89.0727515,(715) 256-1645,,,,,,,,
,Waupun Area Food Pantry,,publish,1,gd_place,,,"53963,Waupun,WI",",6,",6,0,12 S Mill St,,Waupun,WI,United States,53963,43.633006,-88.7310884,(920) 324-4000,,,,,,,,
,WC Resource Ctr & Food Pantry,,publish,1,gd_place,,,"53121,Elkhorn,WI",",6,",6,0,205 E Commerce Ct,,Elkhorn,WI,United States,53121,42.6513523,-88.5406203,(262) 723-4488,,,,,,,,
,Zion Lutheran Church,,publish,1,gd_place,,,"54486,Tigerton,WI",",6,",6,0,511 Spaulding St,,Tigerton,WI,United States,54486,44.7377945,-89.0543252,(715) 535-2312,,,,,,,,
