ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,First Calvary Baptist Church,,publish,1,gd_place,,,"29070,Batesburg Leesville,SC",",6,",6,0,2320 Cedar Grove Rd,,Batesburg Leesville,SC,United States,29070,33.959322,-81.431128,(803) 892-3259,,,,,,,,
,Food Bank,,publish,1,gd_place,,,"29520,Cheraw,SC",",6,",6,0,131 2nd St,,Cheraw,SC,United States,29520,34.6957712,-79.882336,(843) 537-0642,,,,,,,,
,Franciscan Center,,publish,1,gd_place,,,"29920,Saint Helena Island,SC",",6,",6,0,85 Mattis Dr,,Saint Helena Island,SC,United States,29920,32.3916641,-80.6053494,(843) 838-3924,,,,,,,,
,From God To You Ministry,,publish,1,gd_place,,,"29607,Greenville,SC",",6,",6,0,725 Keith Dr,,Greenville,SC,United States,29607,34.8451875,-82.3562931,(864) 242-2911,,,,,,,,
,God's People In Svc Ministry,,publish,1,gd_place,,,"29053,Gaston,SC",",6,",6,0,4512 Fish Hatchery Rd,,Gaston,SC,United States,29053,33.8171618,-81.1779043,(803) 955-9251,,,,,,,,
,Golden Corner Food Pantry,,publish,1,gd_place,,,"29678,Seneca,SC",",6,",6,0,635 Business Park Dr,,Seneca,SC,United States,29678,34.6745611,-82.9805225,(864) 882-3610,,,,,,,,
,Golden Harvest Food Bank,,publish,1,gd_place,,,"29803,Aiken,SC",",6,",6,0,81 Capital Dr,,Aiken,SC,United States,29803,33.5291581,-81.6912019,(803) 648-0752,,,,,,,,
,Golden Harvest Food Bank,,publish,1,gd_place,,,"29697,Williamston,SC",",6,",6,0,311 Alliance Pkwy,,Williamston,SC,United States,29697,34.6313712,-82.5968866,(864) 222-9510,,,,,,,,
,Harvest Hope,,publish,1,gd_place,,,"29611,Greenville,SC",",6,",6,0,2818 White Horse Rd,,Greenville,SC,United States,29611,34.8094529,-82.4361737,(864) 281-3995,,,,,,,,
,Harvest Hope Food Bank,,publish,1,gd_place,,,"29201,Columbia,SC",",6,",6,0,2220 Shop Rd,,Columbia,SC,United States,29201,33.9630788,-80.9897704,(803) 254-4432,,,,,,,,
,Harvest Hope Food Bank,,publish,1,gd_place,,,"29501,Florence,SC",",6,",6,0,2513 W Lucas St,,Florence,SC,United States,29501,34.2410753,-79.8108056,(843) 661-0826,,,,,,,,
,Helping Hands,,publish,1,gd_place,,,"29536,Dillon,SC",",6,",6,0,100 W Calhoun St,,Dillon,SC,United States,29536,34.4155744,-79.3740762,(843) 841-2266,,,,,,,,
,Helping Hands Of Goose Creek,,publish,1,gd_place,,,"29445,Goose Creek,SC",",6,",6,0,104 Commerce Pl # B,,Goose Creek,SC,United States,29445,33.0070169,-80.0420197,(843) 553-7132,,,,,,,,
,Horry County Br Lowcountry,,publish,1,gd_place,,,"29577,Myrtle Beach,SC",",6,",6,0,200 Broadway St,,Myrtle Beach,SC,United States,29577,33.6905987,-78.8926908,(843) 448-0341,,,,,,,,
,House Of Destiny Ministries,,publish,1,gd_place,,,"29316,Boiling Springs,SC",",6,",6,0,302 Costner Rd,,Boiling Springs,SC,United States,29316,35.0273477,-81.9687839,(864) 599-9890,,,,,,,,
,Keep Our Pets Food Bank,,publish,1,gd_place,,,"29576,Murrells Inlet,SC",",6,",6,0,4764 Highway 17 # 3,,Murrells Inlet,SC,United States,29576,33.545683,-79.0515992,(843) 651-0778,,,,,,,,
,Love N Cherish Family Ctr,,publish,1,gd_place,,,"29730,Rock Hill,SC",",6,",6,0,825 Church Rd,,Rock Hill,SC,United States,29730,34.9276429,-80.9319844,(803) 329-2643,,,,,,,,
,Lowcountry Cares,,publish,1,gd_place,,,"29406,North Charleston,SC",",6,",6,0,2427 Midland Park Rd,,North Charleston,SC,United States,29406,32.9204956,-80.0417546,(843) 553-2012,,,,,,,,
,Lowcountry Food Bank,,publish,1,gd_place,,,"29405,North Charleston,SC",",6,",6,0,2864 Azalea Dr,,North Charleston,SC,United States,29405,32.8442175,-79.9722598,(843) 747-8146,,,,,,,,
,Manna House,,publish,1,gd_place,,,"29506,Florence,SC",",6,",6,0,450 Jarrott St,,Florence,SC,United States,29506,34.1911834,-79.7586011,(843) 667-6077,,,,,,,,
,Middle Tyger Community Ctr,,publish,1,gd_place,,,"29365,Lyman,SC",",6,",6,0,84 Groce Rd # A,,Lyman,SC,United States,29365,34.9481175,-82.12193,(864) 439-7760,,,,,,,,
,Missions For The Nation,,publish,1,gd_place,,,"29527,Conway,SC",",6,",6,0,1639 Dunn Short Cut Rd,,Conway,SC,United States,29527,33.8472884,-79.1366186,(843) 236-5683,,,,,,,,
,Mt Pleasant Baptist Church,,publish,1,gd_place,,,"29160,Swansea,SC",",6,",6,0,507 S Church St,,Swansea,SC,United States,29160,33.7337849,-81.1008567,(803) 568-6722,,,,,,,,
,North Greenville Food Crisis,,publish,1,gd_place,,,"29617,Greenville,SC",",6,",6,0,864 N Highway 25 Byp,,Greenville,SC,United States,29617,34.9435817,-82.4403975,(864) 834-7342,,,,,,,,
,Operation HOPE,,publish,1,gd_place,,,"29356,Landrum,SC",",6,",6,0,206 E Rutherford St,,Landrum,SC,United States,29356,35.1750873,-82.1876139,(864) 457-2812,,,,,,,,
,Pickens Presbyterian Church,,publish,1,gd_place,,,"29671,Pickens,SC",",6,",6,0,311 W Main St,,Pickens,SC,United States,29671,34.8820546,-82.7123576,(864) 878-9422,,,,,,,,
,Piedmont Emergency Relief Ctr,,publish,1,gd_place,,,"29673,Piedmont,SC",",6,",6,0,3 Main St,,Piedmont,SC,United States,29673,34.7044527,-82.461521,(864) 845-5535,,,,,,,,
,Pilgrims' Inn,,publish,1,gd_place,,,"29730,Rock Hill,SC",",6,",6,0,236 W Main St,,Rock Hill,SC,United States,29730,34.9293683,-81.0317007,(803) 327-4227,,,,,,,,
,Quick Pantry 6,,publish,1,gd_place,,,"29692,Ware Shoals,SC",",6,",6,0,717 N Greenwood Ave,,Ware Shoals,SC,United States,29692,34.4021193,-82.2515181,(864) 618-4080,,,,,,,,
,Refuge Church,,publish,1,gd_place,,,"29527,Conway,SC",",6,",6,0,290 Dunn Short Cut Rd,,Conway,SC,United States,29527,33.8582474,-79.0967737,(843) 365-7742,,,,,,,,
,Round Hill Baptist Church,,publish,1,gd_place,,,"29072,Lexington,SC",",6,",6,0,230 Persimmon Ln,,Lexington,SC,United States,29072,33.9333208,-81.3106239,(803) 359-3504,,,,,,,,
,Samaritan House Of Greenville,,publish,1,gd_place,,,"29605,Greenville,SC",",6,",6,0,2723 Augusta St,,Greenville,SC,United States,29605,34.8156,-82.38396,(864) 299-5898,,,,,,,,
,Sandalwood Community Food,,publish,1,gd_place,,,"29926,Hilton Head Island,SC",",6,",6,0,114 Beach City Rd,,Hilton Head Island,SC,United States,29926,32.2277092,-80.7005204,(843) 645-0935,,,,,,,,
,Spartanburg Soup Kitchen,,publish,1,gd_place,,,"29306,Spartanburg,SC",",6,",6,0,136 S Forest St,,Spartanburg,SC,United States,29306,34.9455748,-81.9398878,(864) 585-0022,,,,,,,,
,St Matthew's Lutheran Church,,publish,1,gd_place,,,"29403,Charleston,SC",",6,",6,0,405 King St,,Charleston,SC,United States,29403,32.7867391,-79.937327,(843) 723-1611,,,,,,,,
,Triune Mercy Ctr,,publish,1,gd_place,,,"29609,Greenville,SC",",6,",6,0,222 Rutherford St,,Greenville,SC,United States,29609,34.8620318,-82.4041759,(864) 233-8020,,,,,,,,
,Turning Point,,publish,1,gd_place,,,"29706,Chester,SC",",6,",6,0,105 Cotton St,,Chester,SC,United States,29706,34.7030356,-81.2051045,(803) 581-0219,,,,,,,,
,United Ministries Of Clinton,,publish,1,gd_place,,,"29325,Clinton,SC",",6,",6,0,500 Academy St,,Clinton,SC,United States,29325,34.476412,-81.8860687,(864) 938-9070,,,,,,,,
,United Way Assn-South Carolina,,publish,1,gd_place,,,"29223,Columbia,SC",",6,",6,0,400 Arbor Lake Dr # B500,,Columbia,SC,United States,29223,34.0626017,-80.9879257,(803) 251-9488,,,,,,,,
,United Way-Kershaw County,,publish,1,gd_place,,,"29020,Camden,SC",",6,",6,0,110 E Dekalb St # 1,,Camden,SC,United States,29020,34.2479904,-80.5959026,(803) 432-0951,,,,,,,,
,Woodmont United Care,,publish,1,gd_place,,,"29669,Pelzer,SC",",6,",6,0,8512 Augusta Rd,,Pelzer,SC,United States,29669,34.674355,-82.4008489,(864) 631-1177,,,,,,,,
