ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Way Station,,publish,1,gd_place,,,"92252,Joshua Tree,CA",",6,",6,0,61722 Commercial St,,Joshua Tree,CA,United States,92252,34.1358752,-116.3166885,(760) 366-8088,,,,,,,,
,West Adams Food Pantry,,publish,1,gd_place,,,"90016,Los Angeles,CA",",6,",6,0,4959 W Adams Blvd,,Los Angeles,CA,United States,90016,34.032788,-118.3485011,,,,,,,,,
,Westside Food Bank,,publish,1,gd_place,,,"90025,Los Angeles,CA",",6,",6,0,2147 Purdue Ave,,Los Angeles,CA,United States,90025,34.0370721,-118.4436692,(310) 828-6016,,,,,,,,
,Westside Food Bank,,publish,1,gd_place,,,"90404,Santa Monica,CA",",6,",6,0,1710 22nd St,,Santa Monica,CA,United States,90404,34.0252322,-118.4731611,(310) 828-6016,,,,,,,,
,Westside Food Bank,,publish,1,gd_place,,,"90406,Santa Monica,CA",",6,",6,0,PO Box 1565,,Santa Monica,CA,United States,90406,34.0199977,-118.5000014,(310) 828-6016,,,,,,,,
,Williams Family New Beginnings,,publish,1,gd_place,,,"92374,Redlands,CA",",6,",6,0,1130 Cero Ct # 2,,Redlands,CA,United States,92374,34.056241,-117.1638133,(909) 638-1998,,,,,,,,
,Willows Food Bank,,publish,1,gd_place,,,"95988,Willows,CA",",6,",6,0,444 N Tehama St,,Willows,CA,United States,95988,39.5253114,-122.1935394,(530) 934-3722,,,,,,,,
,Woodland Volunteer Bur Food,,publish,1,gd_place,,,"95695,Woodland,CA",",6,",6,0,420 Grand Ave,,Woodland,CA,United States,95695,38.6769171,-121.7827174,(530) 662-7020,,,,,,,,
,World Harvest Charities-Family,,publish,1,gd_place,,,"90019,Los Angeles,CA",",6,",6,0,3100 Venice Blvd,,Los Angeles,CA,United States,90019,34.0432407,-118.3181155,(213) 746-2227,,,,,,,,
,Ycrc International Ministries,,publish,1,gd_place,,,"92399,Yucaipa,CA",",6,",6,0,12142 4th St,,Yucaipa,CA,United States,92399,34.0329688,-117.0524686,(909) 797-8047,,,,,,,,
,Yolo Food Bank,,publish,1,gd_place,,,"95776,Woodland,CA",",6,",6,0,233 Harter Ave,,Woodland,CA,United States,95776,38.6885941,-121.7600538,(530) 668-0690,,,,,,,,
,Yreka Food Bank,,publish,1,gd_place,,,"96097,Yreka,CA",",6,",6,0,PO Box 655,,Yreka,CA,United States,96097,41.7354186,-122.6344708,,,,,,,,,
,Yuba Sutter Gleaners Food Bank,,publish,1,gd_place,,,"95991,Yuba City,CA",",6,",6,0,760 Stafford Way,,Yuba City,CA,United States,95991,39.136806,-121.6280424,(530) 673-3834,,,,,,,,
