ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Food Bank Of Monte Vista,,publish,1,gd_place,,,"81144,Monte Vista,CO",",6,",6,0,245 Washington St,,Monte Vista,CO,United States,81144,37.5783061,-106.1482206,(719) 852-4851,,,,,,,,
,Food Bank Of The Rockies,,publish,1,gd_place,,,"80239,Denver,CO",",6,",6,0,10700 E 45th Ave,,Denver,CO,United States,80239,39.777861,-104.8635674,(303) 371-9250,,,,,,,,
,Food Bank Of The Rockies,,publish,1,gd_place,,,"80239,Denver,CO",",6,",6,0,3900 Nome St # T,,Denver,CO,United States,80239,39.7695193,-104.8502545,(720) 473-6323,,,,,,,,
,Food Bank Of The Rockies,,publish,1,gd_place,,,"81505,Grand Junction,CO",",6,",6,0,698 Long Acre Dr,,Grand Junction,CO,United States,81505,39.1058031,-108.6276755,(970) 464-1138,,,,,,,,
,Food Banks-The San Luis Valley,,publish,1,gd_place,,,"81101,Alamosa,CO",",6,",6,0,513 6th St,,Alamosa,CO,United States,81101,37.4675912,-105.8653081,(719) 589-4567,,,,,,,,
,Fort Lupton Food & Clothing,,publish,1,gd_place,,,"80621,Fort Lupton,CO",",6,",6,0,421 Denver Ave,,Fort Lupton,CO,United States,80621,40.083848,-104.81086,(303) 857-1096,,,,,,,,
,Friends Of St Andrews,,publish,1,gd_place,,,"80010,Aurora,CO",",6,",6,0,1525 Dallas St,,Aurora,CO,United States,80010,39.7407302,-104.8767034,(303) 364-2329,,,,,,,,
,God's Pantry Ministry,,publish,1,gd_place,,,"80911,Colorado Springs,CO",",6,",6,0,30 Widefield Blvd # A,,Colorado Springs,CO,United States,80911,38.735627,-104.726818,(719) 382-0643,,,,,,,,
,Gracepoint Community Church,,publish,1,gd_place,,,"80121,Centennial,CO",",6,",6,0,90 E Orchard Rd,,Centennial,CO,United States,80121,39.6092945,-104.9867732,(303) 798-6387,,,,,,,,
,Gunnison Country Food Pantry,,publish,1,gd_place,,,"81230,Gunnison,CO",",6,",6,0,321 N Main St # C,,Gunnison,CO,United States,81230,38.5475448,-106.927145,(970) 641-4156,,,,,,,,
,Harvest Of Hope,,publish,1,gd_place,,,"80301,Boulder,CO",",6,",6,0,4830 Pearl St,,Boulder,CO,United States,80301,40.0250473,-105.2409196,(720) 382-1971,,,,,,,,
,Healthy All Together,,publish,1,gd_place,,,"81621,Basalt,CO",",6,",6,0,1450 E Valley Rd # 102,,Basalt,CO,United States,81621,39.3745998,-107.0769058,(970) 927-4666,,,,,,,,
,House Beside The Road Food,,publish,1,gd_place,,,"80205,Denver,CO",",6,",6,0,3420 N Franklin St,,Denver,CO,United States,80205,39.7649894,-104.9682055,(303) 293-8995,,,,,,,,
,Immaculate Heart Of Mary,,publish,1,gd_place,,,"80233,Northglenn,CO",",6,",6,0,11385 Grant Dr,,Northglenn,CO,United States,80233,39.9025453,-104.9830364,(303) 452-2041,,,,,,,,
,Inter-Faith Food Bank,,publish,1,gd_place,,,"81625,Craig,CO",",6,",6,0,2450 W 3rd St,,Craig,CO,United States,81625,40.5098334,-107.5750356,(970) 824-7355,,,,,,,,
,Jefferson Avenue United Mthdst,,publish,1,gd_place,,,"80033,Wheat Ridge,CO",",6,",6,0,4425 Kipling St,,Wheat Ridge,CO,United States,80033,39.7787588,-105.1105077,(303) 424-0463,,,,,,,,
,Jewish Family Svc Of CO Inc,,publish,1,gd_place,,,"80231,Denver,CO",",6,",6,0,3201 S Tamarac Dr,,Denver,CO,United States,80231,39.6569862,-104.9001043,(303) 597-5000,,,,,,,,
,Lift Up Food Bank,,publish,1,gd_place,,,"80487,Steamboat Springs,CO",",6,",6,0,2125 Curve Plz,,Steamboat Springs,CO,United States,80487,40.5019019,-106.8586539,(970) 870-8804,,,,,,,,
,LIFT-Up,,publish,1,gd_place,,,"81650,Rifle,CO",",6,",6,0,800 Railroad Ave,,Rifle,CO,United States,81650,39.5367395,-107.782914,(970) 625-4496,,,,,,,,
,Lift-Up Food Bank,,publish,1,gd_place,,,"80467,Oak Creek,CO",",6,",6,0,1000 N Grant Ave,,Oak Creek,CO,United States,80467,40.2801319,-106.9531955,(970) 736-1047,,,,,,,,
,Lift-Up Food Bank & Emergency,,publish,1,gd_place,,,"80487,Steamboat Springs,CO",",6,",6,0,2095 Curve Ct,,Steamboat Springs,CO,United States,80487,40.499578,-106.8574331,(970) 870-8804,,,,,,,,
,Liftup Of Routt County,,publish,1,gd_place,,,"80487,Steamboat Springs,CO",",6,",6,0,2125 Curve Ct,,Steamboat Springs,CO,United States,80487,40.4996499,-106.8579862,(970) 870-0727,,,,,,,,
,Lighthouse Hill N Park Mission,,publish,1,gd_place,,,"80634,Greeley,CO",",6,",6,0,4800 Hill-N-Park Dr,,Greeley,CO,United States,80634,40.3639153,-104.7463176,(970) 506-9335,,,,,,,,
,Living Tower Free,,publish,1,gd_place,,,"80011,Aurora,CO",",6,",6,0,18821 E 22nd Pl,,Aurora,CO,United States,80011,39.7509758,-104.7682743,(720) 859-6161,,,,,,,,
,Mercy's Gate,,publish,1,gd_place,,,"80918,Colorado Springs,CO",",6,",6,0,4360 Montebello Dr # 300,,Colorado Springs,CO,United States,80918,38.8957493,-104.7561372,(719) 277-7470,,,,,,,,
,Mercys Gate,,publish,1,gd_place,,,"80936,Colorado Springs,CO",",6,",6,0,PO Box 26416,,Colorado Springs,CO,United States,80936,38.8338816,-104.8213634,,,,,,,,,
,Metro Care Ring,,publish,1,gd_place,,,"80218,Denver,CO",",6,",6,0,1100 E 18th Ave,,Denver,CO,United States,80218,39.7445496,-104.9729593,(303) 860-7200,,,,,,,,
,Metro Carering Inc,,publish,1,gd_place,,,"80218,Denver,CO",",6,",6,0,18th Downing 1100 E 1800 N,,Denver,CO,United States,80218,39.7392358,-104.990251,(303) 860-7200,,,,,,,,
,Mountain Family Ctr,,publish,1,gd_place,,,"80446,Granby,CO",",6,",6,0,480 E Agate Ave # 1c,,Granby,CO,United States,80446,40.0844868,-105.9346925,(970) 557-3186,,,,,,,,
,Mueller Yurgae Assoc,,publish,1,gd_place,,,"80234,Denver,CO",",6,",6,0,12041 Tejon St # 550,,Denver,CO,United States,80234,39.9149898,-105.0119279,(303) 487-7990,,,,,,,,
,New Direction Praise & Worship,,publish,1,gd_place,,,"80012,Aurora,CO",",6,",6,0,12445 E Mississippi Ave # 104,,Aurora,CO,United States,80012,39.6978493,-104.8443925,(303) 218-6634,,,,,,,,
,North Denver Cares Food Pantry,,publish,1,gd_place,,,"80020,Broomfield,CO",",6,",6,0,6900 W 117th Ave # 700,,Broomfield,CO,United States,80020,39.9091295,-105.0731192,(303) 466-2115,,,,,,,,
,Northern Churches Care,,publish,1,gd_place,,,"80918,Colorado Springs,CO",",6,",6,0,4210 Austin Bluffs Pkwy,,Colorado Springs,CO,United States,80918,38.8936999,-104.7529232,(719) 277-7470,,,,,,,,
,Parker Task Force For Human,,publish,1,gd_place,,,"80134,Parker,CO",",6,",6,0,19105 Longs Way,,Parker,CO,United States,80134,39.5251344,-104.7676362,(303) 841-3460,,,,,,,,
,Rising-57th & Webster Between,,publish,1,gd_place,,,"80002,Arvada,CO",",6,",6,0,7500 W 57th Ave,,Arvada,CO,United States,80002,39.7998668,-105.0806299,(303) 422-1174,,,,,,,,
,Rose Of Sharon Food Bank,,publish,1,gd_place,,,"80216,Denver,CO",",6,",6,0,5306 Lincoln St,,Denver,CO,United States,80216,39.7931136,-104.9859583,(303) 308-1652,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"80221,Denver,CO",",6,",6,0,2821 W 65th Pl,,Denver,CO,United States,80221,39.8160872,-105.0211152,(303) 428-6430,,,,,,,,
,Senior Hub,,publish,1,gd_place,,,"80260,Northglenn,CO",",6,",6,0,10190 Bannock St # 105,,Northglenn,CO,United States,80260,39.8809126,-104.9889116,(303) 426-4408,,,,,,,,
,Serve 6.8,,publish,1,gd_place,,,"80525,Fort Collins,CO",",6,",6,0,1239 E Drake Rd,,Fort Collins,CO,United States,80525,40.5513838,-105.0554294,(970) 231-6445,,,,,,,,
,Sharing & Caring Ministries,,publish,1,gd_place,,,"80205,Denver,CO",",6,",6,0,3739 N Downing St,,Denver,CO,United States,80205,39.7685433,-104.9736594,(303) 295-3301,,,,,,,,
,Sharing Ministries,,publish,1,gd_place,,,"81403,Montrose,CO",",6,",6,0,49 County Road 1,,Montrose,CO,United States,81403,38.3261392,-107.7791904,(970) 765-2213,,,,,,,,
,Sharing Ministries,,publish,1,gd_place,,,"81401,Montrose,CO",",6,",6,0,49 N 1st St,,Montrose,CO,United States,81401,38.4782617,-107.8812731,(970) 240-8385,,,,,,,,
,Sharing Ministries Food Bank,,publish,1,gd_place,,,"81401,Montrose,CO",",6,",6,0,49 N 1st St,,Montrose,CO,United States,81401,38.4782617,-107.8812731,(970) 240-8385,,,,,,,,
,Shepherd's Hand,,publish,1,gd_place,,,"81401,Montrose,CO",",6,",6,0,505 S 2nd St,,Montrose,CO,United States,81401,38.4790437,-107.873891,(970) 275-7215,,,,,,,,
,Smoky Hill Vineyard Church,,publish,1,gd_place,,,"80015,Centennial,CO",",6,",6,0,20050 E Smoky Hill Rd,,Centennial,CO,United States,80015,39.6103342,-104.7544639,(303) 690-2520,,,,,,,,
,Southeast Church Of Christ,,publish,1,gd_place,,,"80014,Aurora,CO",",6,",6,0,14601 E Yale Ave,,Aurora,CO,United States,80014,39.6681123,-104.818756,(303) 755-7979,,,,,,,,
