ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,First Baptist Chr Of Peculiar,,publish,1,gd_place,,,"64078,Peculiar,MO",",6,",6,0,216 E Broadway St,,Peculiar,MO,United States,64078,38.7186998,-94.4583333,(816) 779-5512,,,,,,,,
,First Baptist Church,,publish,1,gd_place,,,"63448,La Grange,MO",",6,",6,0,718a Route C,,La Grange,MO,United States,63448,40.0516442,-91.5098235,(573) 655-2284,,,,,,,,
,First Baptist Church Of Arnold,,publish,1,gd_place,,,"63010,Arnold,MO",",6,",6,0,2012 Missouri State Rd,,Arnold,MO,United States,63010,38.4378018,-90.3896177,(636) 296-2703,,,,,,,,
,First Christian Church,,publish,1,gd_place,,,"64428,Burlington Junction,MO",",6,",6,0,211 E 3rd St,,Burlington Junction,MO,United States,64428,40.4469013,-95.0636516,(660) 725-4641,,,,,,,,
,Fish Of St Charles,,publish,1,gd_place,,,"63376,Saint Peters,MO",",6,",6,0,1150 Cave Springs Estate Dr,,Saint Peters,MO,United States,63376,38.7902838,-90.5687041,(636) 447-5482,,,,,,,,
,Flame Hop Food Pantry Inc,,publish,1,gd_place,,,"63845,East Prairie,MO",",6,",6,0,604 W Washington St,,East Prairie,MO,United States,63845,36.7824633,-89.3916101,(573) 360-0154,,,,,,,,
,Food Bank For Central,,publish,1,gd_place,,,"65109,Jefferson City,MO",",6,",6,0,1002 Myrtle Ave,,Jefferson City,MO,United States,65109,38.5729558,-92.1940446,(573) 474-1020,,,,,,,,
,Food Bank For Central & Ne Mo,,publish,1,gd_place,,,"65202,Columbia,MO",",6,",6,0,2101 Vandiver Dr,,Columbia,MO,United States,65202,38.9722823,-92.3065979,(573) 474-1020,,,,,,,,
,Good Samaritan Ctr,,publish,1,gd_place,,,"64024,Excelsior Springs,MO",",6,",6,0,108 S Thompson Ave,,Excelsior Springs,MO,United States,64024,39.34205,-94.225286,(816) 630-2718,,,,,,,,
,Good Shepherd Ctr,,publish,1,gd_place,,,"65051,Linn,MO",",6,",6,0,PO Box 763,,Linn,MO,United States,65051,38.4858749,-91.8504515,(573) 897-0525,,,,,,,,
,Grandma's Pantry Inc,,publish,1,gd_place,,,"65761,Theodosia,MO",",6,",6,0,5566 US Highway 160,,Theodosia,MO,United States,65761,36.5826704,-92.6769799,(417) 273-2275,,,,,,,,
,Helping Hands Food Pantry,,publish,1,gd_place,,,"63138,Saint Louis,MO",",6,",6,0,11725 Bellefontaine Rd,,Saint Louis,MO,United States,63138,38.7840158,-90.2182846,(314) 741-5667,,,,,,,,
,Hickory County Cares,,publish,1,gd_place,,,"65779,Wheatland,MO",",6,",6,0,240 N Main St,,Wheatland,MO,United States,65779,37.9445618,-93.4024241,(417) 459-4639,,,,,,,,
,Hillsboro Food Pantry,,publish,1,gd_place,,,"63050,Hillsboro,MO",",6,",6,0,10399 Business 21,,Hillsboro,MO,United States,63050,38.2410665,-90.5624968,(636) 789-5920,,,,,,,,
,Hope House Ministries,,publish,1,gd_place,,,"64451,Forest City,MO",",6,",6,0,124 Grand Ave,,Forest City,MO,United States,64451,39.982038,-95.192316,(660) 446-2223,,,,,,,,
,Ivy Bend Food Pantry,,publish,1,gd_place,,,"65078,Stover,MO",",6,",6,0,41569 Ivy Bend Rd,,Stover,MO,United States,65078,38.213673,-92.9778097,(573) 372-9892,,,,,,,,
,Jeremiah Call Christ Ministry,,publish,1,gd_place,,,"63137,Saint Louis,MO",",6,",6,0,1403 Coburg Lands Dr,,Saint Louis,MO,United States,63137,38.7616655,-90.2193185,(314) 537-2448,,,,,,,,
,Kansas City Church,,publish,1,gd_place,,,"64158,Kansas City,MO",",6,",6,0,7700 N Church Rd,,Kansas City,MO,United States,64158,39.2335656,-94.4654144,(816) 781-7559,,,,,,,,
,Kearney Food Pantry,,publish,1,gd_place,,,"64060,Kearney,MO",",6,",6,0,108 W Washington St,,Kearney,MO,United States,64060,39.373184,-94.3637794,,,,,,,,,
,Lean On Me Ministries,,publish,1,gd_place,,,"63935,Doniphan,MO",",6,",6,0,202 W Highway St,,Doniphan,MO,United States,63935,36.6258856,-90.827875,(573) 996-5702,,,,,,,,
,Least Of These Food Pantry,,publish,1,gd_place,,,"65721,Ozark,MO",",6,",6,0,1720 James River Rd,,Ozark,MO,United States,65721,37.0716803,-93.225764,(417) 724-2500,,,,,,,,
,Loaves & Fishes,,publish,1,gd_place,,,"63043,Maryland Heights,MO",",6,",6,0,2750 Mckelvey Rd,,Maryland Heights,MO,United States,63043,38.7333132,-90.4456278,(314) 291-3857,,,,,,,,
,Meramec Community Mission,,publish,1,gd_place,,,"63080,Sullivan,MO",",6,",6,0,200 W Main St,,Sullivan,MO,United States,63080,38.2088234,-91.1605901,(573) 468-5813,,,,,,,,
,Missouri Food Bank Assn,,publish,1,gd_place,,,"65203,Columbia,MO",",6,",6,0,2301 S Hastings Ct,,Columbia,MO,United States,65203,38.930778,-92.4066109,(573) 355-7758,,,,,,,,
,Missouri Food Bank Assn,,publish,1,gd_place,,,"65201,Columbia,MO",",6,",6,0,2306 Bluff Creek Dr # 300,,Columbia,MO,United States,65201,38.9232403,-92.2957091,,,,,,,,,
,Moniteau Christian Ministries,,publish,1,gd_place,,,"65018,California,MO",",6,",6,0,303 Latham Rd,,California,MO,United States,65018,38.6308053,-92.577728,(573) 796-6262,,,,,,,,
,Morrisville United Mthdst Chr,,publish,1,gd_place,,,"65601,Aldrich,MO",",6,",6,0,4860 Highway 123,,Aldrich,MO,United States,65601,37.5482913,-93.54658,(417) 694-2996,,,,,,,,
,North Stone County Food Pantry,,publish,1,gd_place,,,"65633,Crane,MO",",6,",6,0,215 W Main St,,Crane,MO,United States,65633,36.9327463,-93.5010165,(417) 723-5636,,,,,,,,
,Ole Tyme Pantry,,publish,1,gd_place,,,"63640,Farmington,MO",",6,",6,0,5200 Highway D,,Farmington,MO,United States,63640,37.8366033,-90.4181515,(573) 747-1761,,,,,,,,
,Operation Food Search Inc,,publish,1,gd_place,,,"63132,Saint Louis,MO",",6,",6,0,1644 Lotsie Blvd,,Saint Louis,MO,United States,63132,38.6888917,-90.3814567,(314) 726-5355,,,,,,,,
,Outreach Ministries,,publish,1,gd_place,,,"64127,Kansas City,MO",",6,",6,0,3206 E 27th St,,Kansas City,MO,United States,64127,39.0770899,-94.5454836,(816) 923-7262,,,,,,,,
,Ozarks Food Harvest,,publish,1,gd_place,,,"65803,Springfield,MO",",6,",6,0,2810 N Cedarbrook Ave,,Springfield,MO,United States,65803,37.2458725,-93.2358183,(417) 865-3411,,,,,,,,
,Pantry For Adair County,,publish,1,gd_place,,,"63501,Kirksville,MO",",6,",6,0,2012 S Halliburton St,,Kirksville,MO,United States,63501,40.1774691,-92.5772148,(660) 341-3955,,,,,,,,
,Parkville Presbyterian Church,,publish,1,gd_place,,,"64152,Parkville,MO",",6,",6,0,819 Main St,,Parkville,MO,United States,64152,39.1939478,-94.6833551,(816) 741-1641,,,,,,,,
,Peace Pantry,,publish,1,gd_place,,,"63016,Cedar Hill,MO",",6,",6,0,8100 S Industrial Dr,,Cedar Hill,MO,United States,63016,38.3499254,-90.6505542,(636) 285-0934,,,,,,,,
,Putnam County Food Pantry,,publish,1,gd_place,,,"63565,Unionville,MO",",6,",6,0,1509 Main St,,Unionville,MO,United States,63565,40.4767793,-93.0012718,(660) 947-3659,,,,,,,,
,Reynolds County Food Pantry,,publish,1,gd_place,,,"63965,Van Buren,MO",",6,",6,0,380 Main St,,Van Buren,MO,United States,63965,36.9971182,-91.0150489,(573) 663-7515,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"63010,Arnold,MO",",6,",6,0,3740 Telegraph Rd,,Arnold,MO,United States,63010,38.4062856,-90.3738168,(636) 464-0787,,,,,,,,
,Samaritan Center,,publish,1,gd_place,,,"65101,Jefferson City,MO",",6,",6,0,1310 E Mccarty St,,Jefferson City,MO,United States,65101,38.5633741,-92.1572482,(573) 634-7776,,,,,,,,
,Schreiber Foods,,publish,1,gd_place,,,"64836,Carthage,MO",",6,",6,0,1112 W Fairview Ave,,Carthage,MO,United States,64836,37.153552,-94.3276176,(417) 359-4700,,,,,,,,
,Second Harvest Cmnty Food Bank,,publish,1,gd_place,,,"64505,Saint Joseph,MO",",6,",6,0,915 Douglas St,,Saint Joseph,MO,United States,64505,39.7829933,-94.8485797,(816) 364-3663,,,,,,,,
,Second Missionary Baptist Chr,,publish,1,gd_place,,,"64030,Grandview,MO",",6,",6,0,5111 Harry S Truman Dr,,Grandview,MO,United States,64030,38.8971123,-94.5319056,(816) 763-3999,,,,,,,,
,Sedalia Pettis County United,,publish,1,gd_place,,,"65301,Sedalia,MO",",6,",6,0,3615 W Broadway Blvd # 307,,Sedalia,MO,United States,65301,38.7105673,-93.2739626,(660) 826-2980,,,,,,,,
,Shelter Insurance-James Dghrty,,publish,1,gd_place,,,"63074,Saint Ann,MO",",6,",6,0,3459 Ashby Rd # A,,Saint Ann,MO,United States,63074,38.7229017,-90.3876204,(314) 427-1102,,,,,,,,
,Silvios Foods,,publish,1,gd_place,,,"64116,Kansas City,MO",",6,",6,0,900 Swift Ave,,Kansas City,MO,United States,64116,39.1261136,-94.5775727,(816) 741-4294,,,,,,,,
,Southeast Missouri Food Bank,,publish,1,gd_place,,,"63801,Sikeston,MO",",6,",6,0,600 State Highway H,,Sikeston,MO,United States,63801,36.906293,-89.538026,(573) 471-1818,,,,,,,,
,Southern Webster County Food,,publish,1,gd_place,,,"65746,Seymour,MO",",6,",6,0,732 S Division St,,Seymour,MO,United States,65746,37.1415631,-92.7713692,(417) 935-2324,,,,,,,,
,St Anthony Of Padua,,publish,1,gd_place,,,"63118,Saint Louis,MO",",6,",6,0,3140 Meramec St,,Saint Louis,MO,United States,63118,38.579704,-90.2395756,(314) 353-7470,,,,,,,,
,St Anthony Parish,,publish,1,gd_place,,,"63118,Saint Louis,MO",",6,",6,0,3140 Meramec St,,Saint Louis,MO,United States,63118,38.579704,-90.2395756,(314) 353-3421,,,,,,,,
,St Clair County Food Bank,,publish,1,gd_place,,,"64776,Osceola,MO",",6,",6,0,5th & Market St,,Osceola,MO,United States,64776,38.0445875,-93.7018185,(417) 646-8305,,,,,,,,
,St Cronan Church,,publish,1,gd_place,,,"63110,Saint Louis,MO",",6,",6,0,1202 S Boyle Ave,,Saint Louis,MO,United States,63110,38.6263779,-90.253678,(314) 289-9384,,,,,,,,
,St James Lutheran Church,,publish,1,gd_place,,,"64118,Kansas City,MO",",6,",6,0,1104 NE Vivion Rd,,Kansas City,MO,United States,64118,39.1814816,-94.5660292,(816) 452-1018,,,,,,,,
,St John's Catholic Church,,publish,1,gd_place,,,"63352,Laddonia,MO",",6,",6,0,601 Elm St,,Laddonia,MO,United States,63352,39.2389934,-91.6402113,(573) 373-5351,,,,,,,,
,St John's United CHR Of Christ,,publish,1,gd_place,,,"63106,Saint Louis,MO",",6,",6,0,2240 Saint Louis Ave,,Saint Louis,MO,United States,63106,38.6518009,-90.2068382,(314) 533-8668,,,,,,,,
,St Johns Lutheran,,publish,1,gd_place,,,"63116,Saint Louis,MO",",6,",6,0,3738 Morganford Rd,,Saint Louis,MO,United States,63116,38.590778,-90.2635915,(314) 773-0126,,,,,,,,
,St Jude Chapel-Montauk,,publish,1,gd_place,,,"65560,Salem,MO",",6,",6,0,345 County Road 6670,,Salem,MO,United States,65560,37.4590162,-91.6785195,(573) 729-4291,,,,,,,,
,St Marks United Methodist Chr,,publish,1,gd_place,,,"64056,Independence,MO",",6,",6,0,603 N Jennings Rd,,Independence,MO,United States,64056,39.1146655,-94.3738055,(816) 257-1812,,,,,,,,
,St Monica's Catholic,,publish,1,gd_place,,,"64108,Kansas City,MO",",6,",6,0,1616 Paseo Blvd,,Kansas City,MO,United States,64108,39.0932369,-94.565062,(816) 471-3696,,,,,,,,
,St Paul United Chr Of Christ,,publish,1,gd_place,,,"63369,Old Monroe,MO",",6,",6,0,903 Meier Rd,,Old Monroe,MO,United States,63369,38.9510202,-90.7711457,(636) 665-5329,,,,,,,,
,St Peter's United Chr-Christ,,publish,1,gd_place,,,"63090,Washington,MO",",6,",6,0,20 E 5th St,,Washington,MO,United States,63090,38.5559426,-91.0127357,(636) 239-6176,,,,,,,,
,St Teresa Of Avila Church,,publish,1,gd_place,,,"63113,Saint Louis,MO",",6,",6,0,3636 N Market St,,Saint Louis,MO,United States,63113,38.6516008,-90.2252173,(314) 371-1190,,,,,,,,
,St Vincent De Paul Food Pantry,,publish,1,gd_place,,,"63901,Poplar Bluff,MO",",6,",6,0,213 S Broadway St,,Poplar Bluff,MO,United States,63901,36.7551231,-90.3943493,(573) 686-1948,,,,,,,,
,Steelville Ministeral Alliance,,publish,1,gd_place,,,"65565,Steelville,MO",",6,",6,0,330 Perkins Dr,,Steelville,MO,United States,65565,37.9609607,-91.3557926,(573) 775-4827,,,,,,,,
,Sweet Springs Food Pantry,,publish,1,gd_place,,,"65351,Sweet Springs,MO",",6,",6,0,213 Main St,,Sweet Springs,MO,United States,65351,38.9634612,-93.4184688,(660) 335-6740,,,,,,,,
,Team,,publish,1,gd_place,,,"63031,Florissant,MO",",6,",6,0,265 Saint Catherine St,,Florissant,MO,United States,63031,38.7946239,-90.3312824,(314) 831-0879,,,,,,,,
,Texas County Food Pantry Inc,,publish,1,gd_place,,,"65483,Houston,MO",",6,",6,0,102a S Sam Houston Blvd,,Houston,MO,United States,65483,37.3263017,-91.9522526,(417) 967-4484,,,,,,,,
,Thrift Store,,publish,1,gd_place,,,"63841,Dexter,MO",",6,",6,0,207 N One Mile Rd,,Dexter,MO,United States,63841,36.795462,-89.9705089,(573) 624-8979,,,,,,,,
,United Community Help Ctr,,publish,1,gd_place,,,"65542,Licking,MO",",6,",6,0,209 Park St,,Licking,MO,United States,65542,37.4945951,-91.864062,(573) 674-4184,,,,,,,,
,Valley Community Ctr Food,,publish,1,gd_place,,,"64504,Saint Joseph,MO",",6,",6,0,909 W Valley St,,Saint Joseph,MO,United States,64504,39.7106753,-94.8729224,(816) 238-1709,,,,,,,,
,Wesley House Assn,,publish,1,gd_place,,,"63115,Saint Louis,MO",",6,",6,0,4507 Lee Ave,,Saint Louis,MO,United States,63115,38.6764498,-90.2368915,(314) 385-1000,,,,,,,,
,Winnwood Baptist Church,,publish,1,gd_place,,,"64117,Kansas City,MO",",6,",6,0,4513 N Jackson Ave,,Kansas City,MO,United States,64117,39.1761224,-94.5299899,(816) 453-4500,,,,,,,,
,Word Outreach Ctr,,publish,1,gd_place,,,"63851,Hayti,MO",",6,",6,0,418 E Broadway St,,Hayti,MO,United States,63851,36.2312586,-89.7472795,(573) 359-6327,,,,,,,,
