ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Food Bank Of Manatee,,publish,1,gd_place,,,"34208,Bradenton,FL",",6,",6,0,811 23rd Ave E,,Bradenton,FL,United States,34208,27.4791437,-82.5552284,(941) 747-4655,,,,,,,,
,Our Daily Bread Of Bradenton,,publish,1,gd_place,,,"34205,Bradenton,FL",",6,",6,0,710 18th Ave W,,Bradenton,FL,United States,34205,27.4836037,-82.5695087,(941) 745-2992,,,,,,,,
,Children's Table Inc,,publish,1,gd_place,,,"32621,Bronson,FL",",6,",6,0,680 W Thrasher Dr,,Bronson,FL,United States,32621,29.4415435,-82.6492937,(352) 486-6525,,,,,,,,
,Christ Lutheran Church,,publish,1,gd_place,,,"34601,Brooksville,FL",",6,",6,0,475 North Ave W,,Brooksville,FL,United States,34601,28.5624953,-82.3914088,(352) 796-8331,,,,,,,,
,Christian Life Assembly Of God,,publish,1,gd_place,,,"34613,Brooksville,FL",",6,",6,0,13065 Jacqueline Rd,,Brooksville,FL,United States,34613,28.5380882,-82.511609,(352) 597-1139,,,,,,,,
,Inner Peace Chr Of The Spirit,,publish,1,gd_place,,,"34601,Brooksville,FL",",6,",6,0,421 W Jefferson St,,Brooksville,FL,United States,34601,28.5552823,-82.3936136,(352) 544-0304,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"34613,Brooksville,FL",",6,",6,0,15464 Cortez Blvd,,Brooksville,FL,United States,34613,28.5365786,-82.4683583,(352) 796-1186,,,,,,,,
,Cedar Key Food Pantry Inc,,publish,1,gd_place,,,"32625,Cedar Key,FL",",6,",6,0,626 4th St,,Cedar Key,FL,United States,32625,29.1369958,-83.0340744,,,,,,,,,
,North Oak Church,,publish,1,gd_place,,,"34433,Citrus Springs,FL",",6,",6,0,9324 N Elkcam Blvd,,Citrus Springs,FL,United States,34433,28.9991278,-82.4855554,(352) 489-1688,,,,,,,,
,Centro Familiar Cristiano,,publish,1,gd_place,,,"33755,Clearwater,FL",",6,",6,0,1710 Drew St # 5,,Clearwater,FL,United States,33755,27.9683898,-82.7663338,(727) 240-4328,,,,,,,,
,Church-Cmnty Outreach Food,,publish,1,gd_place,,,"33759,Clearwater,FL",",6,",6,0,200 S Mcmullen Booth Rd,,Clearwater,FL,United States,33759,27.9629527,-82.7095802,(727) 351-5176,,,,,,,,
,Helping Hands,,publish,1,gd_place,,,"33763,Clearwater,FL",",6,",6,0,2565 Blackburn St,,Clearwater,FL,United States,33763,27.9930094,-82.7308105,(727) 724-1290,,,,,,,,
,RCS Food Pantry,,publish,1,gd_place,,,"33756,Clearwater,FL",",6,",6,0,700 Druid Rd E # 727,,Clearwater,FL,United States,33756,27.9577161,-82.7965982,(727) 443-4031,,,,,,,,
,Tampa Bay Food Bank Inc,,publish,1,gd_place,,,"33761,Clearwater,FL",",6,",6,0,2685 Sabal Springs Cir # 202,,Clearwater,FL,United States,33761,28.0200881,-82.7265656,,,,,,,,,
,Elyon House-Bread Food Pantry,,publish,1,gd_place,,,"34711,Clermont,FL",",6,",6,0,9627 Paso Fino Ln,,Clermont,FL,United States,34711,28.4858747,-81.8011383,(352) 242-1630,,,,,,,,
,Well Of Hope Thrift Store,,publish,1,gd_place,,,"34714,Clermont,FL",",6,",6,0,16605 Sunrise Lakes Blvd # 1,,Clermont,FL,United States,34714,28.3680405,-81.6806047,(352) 241-4377,,,,,,,,
,Serving With Love Food Bank,,publish,1,gd_place,,,"33440,Clewiston,FL",",6,",6,0,330 S Estribo St,,Clewiston,FL,United States,33440,26.6273218,-81.1184655,,,,,,,,,
,South Putnam Christian,,publish,1,gd_place,,,"32112,Crescent City,FL",",6,",6,0,223 N Summit St,,Crescent City,FL,United States,32112,29.4337063,-81.5108425,(386) 698-1944,,,,,,,,
,Central Baptist Chr-Crestview,,publish,1,gd_place,,,"32536,Crestview,FL",",6,",6,0,951 S Ferdon Blvd,,Crestview,FL,United States,32536,30.7507914,-86.5627022,(850) 682-5525,,,,,,,,
,Sharing & Caring,,publish,1,gd_place,,,"32536,Crestview,FL",",6,",6,0,298 M L King Jr Ave # 850,,Crestview,FL,United States,32536,30.7559867,-86.5703357,(850) 682-1907,,,,,,,,
,Daystar,,publish,1,gd_place,,,"34429,Crystal River,FL",",6,",6,0,6751 W Gulf To Lake Hwy,,Crystal River,FL,United States,34429,28.8903547,-82.5466729,(352) 795-8668,,,,,,,,
,Cupboard,,publish,1,gd_place,,,"33328,Davie,FL",",6,",6,0,5890 S Pine Island Rd,,Davie,FL,United States,33328,26.0473902,-80.258442,(954) 530-7555,,,,,,,,
,Jewish Family Svc-Broward Cnty,,publish,1,gd_place,,,"33326,Davie,FL",",6,",6,0,51 Frnklin St 5890 Pine Islnd,,Davie,FL,United States,33326,26.0473902,-80.258442,(954) 370-2140,,,,,,,,
,Ride On Inc,,publish,1,gd_place,,,"33325,Davie,FL",",6,",6,0,11800 SW 20th St,,Davie,FL,United States,33325,26.0941629,-80.308362,(954) 236-5053,,,,,,,,
,Derbyshire Place Community Ctr,,publish,1,gd_place,,,"32117,Daytona Beach,FL",",6,",6,0,962 Derbyshire Rd,,Daytona Beach,FL,United States,32117,29.2310779,-81.0640907,(386) 947-7708,,,,,,,,
,First Christian Church Daytona,,publish,1,gd_place,,,"32114,Daytona Beach,FL",",6,",6,0,326 S Palmetto Ave,,Daytona Beach,FL,United States,32114,29.2064064,-81.0192393,(386) 252-6648,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"32114,Daytona Beach,FL",",6,",6,0,320 North St,,Daytona Beach,FL,United States,32114,29.2217731,-81.0296187,(386) 257-4499,,,,,,,,
,Gateway Community Outreach,,publish,1,gd_place,,,"33441,Deerfield Beach,FL",",6,",6,0,291 SE 1st Ter,,Deerfield Beach,FL,United States,33441,26.3144825,-80.1013744,(954) 725-8434,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"32720,Deland,FL",",6,",6,0,1240 S High St,,Deland,FL,United States,32720,29.007442,-81.3181513,(386) 738-2406,,,,,,,,
,Delray Beach Food Pantry,,publish,1,gd_place,,,"33444,Delray Beach,FL",",6,",6,0,141 SW 12th Ave,,Delray Beach,FL,United States,33444,26.458292,-80.0850319,(561) 243-7634,,,,,,,,
,All Saints Episcopal Church,,publish,1,gd_place,,,"32725,Deltona,FL",",6,",6,0,155 Clark St,,Deltona,FL,United States,32725,28.8700535,-81.2676627,(386) 668-4108,,,,,,,,
,Emerald Coast Storehouse Inc,,publish,1,gd_place,,,"32541,Destin,FL",",6,",6,0,220 Main St,,Destin,FL,United States,32541,30.3953126,-86.4831091,(850) 460-2735,,,,,,,,
,Harvest House,,publish,1,gd_place,,,"32541,Destin,FL",",6,",6,0,300 Mountain Dr,,Destin,FL,United States,32541,30.3951739,-86.5048264,(850) 837-2277,,,,,,,,
,Intercontinental Foods,,publish,1,gd_place,,,"33172,Doral,FL",",6,",6,0,1335 NW 98th Ct,,Doral,FL,United States,33172,25.7855899,-80.3542165,(305) 592-0295,,,,,,,,
,Edgewater United Methodist Chr,,publish,1,gd_place,,,"32132,Edgewater,FL",",6,",6,0,211 N Ridgewood Ave,,Edgewater,FL,United States,32132,28.994257,-80.9083519,(386) 428-6552,,,,,,,,
,Gifts Of Love Food Bank,,publish,1,gd_place,,,"32132,Edgewater,FL",",6,",6,0,820 W Park Ave,,Edgewater,FL,United States,32132,28.9868338,-80.9195941,(386) 423-5257,,,,,,,,
,Salvation Army New Smyrna,,publish,1,gd_place,,,"32132,Edgewater,FL",",6,",6,0,612 N Ridgewood Ave,,Edgewater,FL,United States,32132,29.0037501,-80.914162,(386) 410-3258,,,,,,,,
,Englewood East Chr Of Christ,,publish,1,gd_place,,,"34224,Englewood,FL",",6,",6,0,9600 Gulfstream Blvd,,Englewood,FL,United States,34224,26.9235945,-82.2967061,(941) 475-4973,,,,,,,,
,Speak The Truth Ministries,,publish,1,gd_place,,,"32726,Eustis,FL",",6,",6,0,432 N Eustis St,,Eustis,FL,United States,32726,28.8571235,-81.6849661,(352) 589-8048,,,,,,,,
,Bohemian Pantry LLC,,publish,1,gd_place,,,"33302,Fort Lauderdale,FL",",6,",6,0,PO Box 1784,,Fort Lauderdale,FL,United States,33302,26.1193363,-80.1290801,,,,,,,,,
,Cross Road Food Bank Inc,,publish,1,gd_place,,,"33311,Fort Lauderdale,FL",",6,",6,0,617 NW 6th Ave,,Fort Lauderdale,FL,United States,33311,26.1301384,-80.1501196,(954) 356-9326,,,,,,,,
,Food Pantry Of Broward,,publish,1,gd_place,,,"33311,Fort Lauderdale,FL",",6,",6,0,610 NW 3rd Ave,,Fort Lauderdale,FL,United States,33311,26.1301578,-80.1466163,(954) 358-1481,,,,,,,,
,Pantry S B II LLC,,publish,1,gd_place,,,"33308,Fort Lauderdale,FL",",6,",6,0,2400 E Commercial Blvd # 103,,Fort Lauderdale,FL,United States,33308,26.1889093,-80.1145298,,,,,,,,,
,Tee's Food Pantry Inc,,publish,1,gd_place,,,"33311,Fort Lauderdale,FL",",6,",6,0,3080 NW 17th Ct,,Fort Lauderdale,FL,United States,33311,26.1487725,-80.186476,,,,,,,,,
,Tree Of Life Food Bank,,publish,1,gd_place,,,"33309,Fort Lauderdale,FL",",6,",6,0,5440 NW 33rd Ave # 102,,Fort Lauderdale,FL,United States,33309,26.1932609,-80.1914471,,,,,,,,,
,Community Cooperative,,publish,1,gd_place,,,"33916,Fort Myers,FL",",6,",6,0,3429 Dr Mlk Blvd,,Fort Myers,FL,United States,33916,26.6413361,-81.8433967,(239) 332-7687,,,,,,,,
,FT Myers Christian Outreach,,publish,1,gd_place,,,"33901,Fort Myers,FL",",6,",6,0,3500 Fowler St,,Fort Myers,FL,United States,33901,26.6130588,-81.8624158,(239) 481-6262,,,,,,,,
,Harry Chapin Food Bank-Fort,,publish,1,gd_place,,,"33901,Fort Myers,FL",",6,",6,0,3760 Fowler St,,Fort Myers,FL,United States,33901,26.6073116,-81.8631675,(239) 334-7007,,,,,,,,
,Interfaith Caregivers,,publish,1,gd_place,,,"33967,Fort Myers,FL",",6,",6,0,17592 Rockefeller Cir,,Fort Myers,FL,United States,33967,26.4791579,-81.8328397,(239) 267-3510,,,,,,,,
,Mcgregor Baptist Food Pantry,,publish,1,gd_place,,,"33901,Fort Myers,FL",",6,",6,0,3341 Fowler St,,Fort Myers,FL,United States,33901,26.6163337,-81.8615699,(239) 362-0058,,,,,,,,
,Midwest Food Bank,,publish,1,gd_place,,,"33905,Fort Myers,FL",",6,",6,0,5601 Division Dr,,Fort Myers,FL,United States,33905,26.6655239,-81.8043696,(239) 690-1722,,,,,,,,
,Food Bank,,publish,1,gd_place,,,"34947,Fort Pierce,FL",",6,",6,0,401 Angle Rd,,Fort Pierce,FL,United States,34947,27.4509929,-80.3607328,(772) 489-3034,,,,,,,,
,Food Distribution Ctr-Christ,,publish,1,gd_place,,,"34947,Fort Pierce,FL",",6,",6,0,4300 Okeechobee Rd,,Fort Pierce,FL,United States,34947,27.4272186,-80.3697697,(772) 466-2000,,,,,,,,
,Salvation Army Family Store,,publish,1,gd_place,,,"34982,Fort Pierce,FL",",6,",6,0,3629 S US Highway 1,,Fort Pierce,FL,United States,34982,27.3930181,-80.3263162,(772) 464-3620,,,,,,,,
,Treasure Coast Food Bank,,publish,1,gd_place,,,"34950,Fort Pierce,FL",",6,",6,0,1203 Orange Ave,,Fort Pierce,FL,United States,34950,27.4468708,-80.3358814,(772) 464-9615,,,,,,,,
,Treasure Coast Food Bank,,publish,1,gd_place,,,"34947,Fort Pierce,FL",",6,",6,0,401 Angle Rd,,Fort Pierce,FL,United States,34947,27.4509929,-80.3607328,(772) 489-3034,,,,,,,,
,Salvation Army Church,,publish,1,gd_place,,,"32548,Fort Walton Beach,FL",",6,",6,0,425 Mary Esther Cut Off NW,,Fort Walton Beach,FL,United States,32548,30.426514,-86.6461933,(850) 243-4531,,,,,,,,
,Sharing & Caring,,publish,1,gd_place,,,"32548,Fort Walton Beach,FL",",6,",6,0,126 Beal Pkwy SW,,Fort Walton Beach,FL,United States,32548,30.406511,-86.6134993,(850) 244-0778,,,,,,,,
,Heritage Community Church,,publish,1,gd_place,,,"34731,Fruitland Park,FL",",6,",6,0,509 W Berckman St,,Fruitland Park,FL,United States,34731,28.8575035,-81.9126832,(352) 431-3935,,,,,,,,
,Bread Of The Mighty Food Bank,,publish,1,gd_place,,,"32601,Gainesville,FL",",6,",6,0,325 NW 10th Ave,,Gainesville,FL,United States,32601,29.6609192,-82.3286078,(352) 336-0839,,,,,,,,
,Bread Of The Mighty Food Bank,,publish,1,gd_place,,,"32601,Gainesville,FL",",6,",6,0,761 NW 5th St,,Gainesville,FL,United States,32601,29.6582431,-82.3296288,(352) 395-6570,,,,,,,,
,Manna Food Pantry Inc,,publish,1,gd_place,,,"32609,Gainesville,FL",",6,",6,0,2603 NW 13th St # 164,,Gainesville,FL,United States,32609,29.676156,-82.3380546,,,,,,,,,
,Midway First Assembly Of God,,publish,1,gd_place,,,"32563,Gulf Breeze,FL",",6,",6,0,5649 E Bay Blvd,,Gulf Breeze,FL,United States,32563,30.4102361,-86.9944042,(850) 934-3033,,,,,,,,
,Rock Hill Progressive Chr-God,,publish,1,gd_place,,,"33844,Haines City,FL",",6,",6,0,2524 N 10th St,,Haines City,FL,United States,33844,28.129526,-81.6249,(863) 422-3162,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"33844,Haines City,FL",",6,",6,0,1001 S 10th St,,Haines City,FL,United States,33844,28.0957191,-81.6232869,(863) 419-4819,,,,,,,,
,Hope Harvest Food Pantry,,publish,1,gd_place,,,"32333,Havana,FL",",6,",6,0,1110 Rich Bay Rd,,Havana,FL,United States,32333,30.5936756,-84.3919022,,,,,,,,,
,Community Outreach,,publish,1,gd_place,,,"32643,High Springs,FL",",6,",6,0,23678 NW 184th Rd,,High Springs,FL,United States,32643,29.825793,-82.598596,(386) 454-1000,,,,,,,,
,Daily Bread Food Bank Inc LLC,,publish,1,gd_place,,,"33023,Hollywood,FL",",6,",6,0,2701 SW 32nd Ave,,Hollywood,FL,United States,33023,25.987073,-80.1746911,(954) 983-1313,,,,,,,,
,Gamble's Food Pantry Inc,,publish,1,gd_place,,,"33023,Hollywood,FL",",6,",6,0,435 S State Road 7 # 8-10,,Hollywood,FL,United States,33023,26.0051562,-80.2068867,,,,,,,,,
,New Hope Baptist Church,,publish,1,gd_place,,,"33020,Hollywood,FL",",6,",6,0,2305 Sheridan St,,Hollywood,FL,United States,33020,26.0336456,-80.1538334,(954) 920-6368,,,,,,,,
,Danny House Food & Bank,,publish,1,gd_place,,,"33030,Homestead,FL",",6,",6,0,414 NW 10th Ave,,Homestead,FL,United States,33030,25.4737694,-80.4897427,(786) 504-3901,,,,,,,,
,Farm Share,,publish,1,gd_place,,,"33033,Homestead,FL",",6,",6,0,14125 SW 320th St,,Homestead,FL,United States,33033,25.4706624,-80.4183513,(305) 246-3276,,,,,,,,
,Community Food Bank-Citrus Cty,,publish,1,gd_place,,,"34446,Homosassa,FL",",6,",6,0,5259 W Cardinal St # B,,Homosassa,FL,United States,34446,28.7652059,-82.5206703,(352) 628-3663,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"32903,Indialantic,FL",",6,",6,0,3050 Holy Name Of Jesus Dr,,Indialantic,FL,United States,32903,28.1342688,-80.5822042,(321) 777-9593,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"32148,Interlachen,FL",",6,",6,0,111 N Francis St,,Interlachen,FL,United States,32148,29.614104,-81.8949554,(386) 684-2797,,,,,,,,
,Calvary Chapel Inverness,,publish,1,gd_place,,,"34450,Inverness,FL",",6,",6,0,960 S US Highway 41,,Inverness,FL,United States,34450,28.8191214,-82.3154965,(352) 726-1383,,,,,,,,
,Believers Of Christ,,publish,1,gd_place,,,"32209,Jacksonville,FL",",6,",6,0,5318 Avenue B,,Jacksonville,FL,United States,32209,30.3700056,-81.699064,(904) 765-0827,,,,,,,,
,Clara White Mission,,publish,1,gd_place,,,"32202,Jacksonville,FL",",6,",6,0,613 W Ashley St,,Jacksonville,FL,United States,32202,30.3327133,-81.6642528,(904) 354-4162,,,,,,,,
,Community Health Outreach,,publish,1,gd_place,,,"32210,Jacksonville,FL",",6,",6,0,5126 Timuquana Rd,,Jacksonville,FL,United States,32210,30.2470947,-81.7147839,(904) 573-1333,,,,,,,,
,Gem Consignments Inc,,publish,1,gd_place,,,"32256,Jacksonville,FL",",6,",6,0,7820 Baymeadows Rd E,,Jacksonville,FL,United States,32256,30.2305094,-81.5109944,(904) 683-2968,,,,,,,,
,Gleaners Dispatch Inc,,publish,1,gd_place,,,"32210,Jacksonville,FL",",6,",6,0,8207 103rd St,,Jacksonville,FL,United States,32210,30.2483673,-81.7859409,(904) 777-6344,,,,,,,,
,Higher Ground Deliverance,,publish,1,gd_place,,,"32208,Jacksonville,FL",",6,",6,0,2514 Van Gundy Rd,,Jacksonville,FL,United States,32208,30.3909627,-81.6956355,(904) 924-1416,,,,,,,,
,Highlands United Methodist Chr,,publish,1,gd_place,,,"32099,Jacksonville,FL",",6,",6,0,1042 Biscayne Blvd,,Jacksonville,FL,United States,32099,30.4655155,-81.6703369,(904) 751-5955,,,,,,,,
,Mandarin Food Bank,,publish,1,gd_place,,,"32258,Jacksonville,FL",",6,",6,0,11730 Old Saint Augustine Rd,,Jacksonville,FL,United States,32258,30.1587653,-81.5991648,(904) 292-1675,,,,,,,,
,Second Harvest Food Bank-NE Fl,,publish,1,gd_place,,,"32206,Jacksonville,FL",",6,",6,0,1502 Jessie St,,Jacksonville,FL,United States,32206,30.3332575,-81.6359865,(904) 353-3663,,,,,,,,
,Trinity Lutheran Church,,publish,1,gd_place,,,"32205,Jacksonville,FL",",6,",6,0,1415 Mcduff Ave S,,Jacksonville,FL,United States,32205,30.3055019,-81.6999768,(904) 389-5341,,,,,,,,
,Village Of Hope Food Bank,,publish,1,gd_place,,,"32211,Jacksonville,FL",",6,",6,0,6141 Arlington Expy,,Jacksonville,FL,United States,32211,30.328132,-81.5948608,(904) 374-1299,,,,,,,,
,Beaches Emergency Assistance,,publish,1,gd_place,,,"32250,Jacksonville Beach,FL",",6,",6,0,318 7th Ave N,,Jacksonville Beach,FL,United States,32250,30.2951884,-81.3938533,(904) 853-5270,,,,,,,,
,Loaves & Fish Food Pantry,,publish,1,gd_place,,,"33041,Key West,FL",",6,",6,0,PO Box 4767,,Key West,FL,United States,33041,24.5558528,-81.791898,,,,,,,,,
,Salvation Army FL Keys/Monroe,,publish,1,gd_place,,,"33040,Key West,FL",",6,",6,0,1920 Flagler Ave,,Key West,FL,United States,33040,24.5553503,-81.7790431,(305) 294-6505,,,,,,,,
,Ministries Lake Area,,publish,1,gd_place,,,"32656,Keystone Heights,FL",",6,",6,0,131 NE Commercial Cir,,Keystone Heights,FL,United States,32656,29.7865253,-82.0279634,(352) 473-2846,,,,,,,,
,Christian Food Pantry,,publish,1,gd_place,,,"32159,Lady Lake,FL",",6,",6,0,103 E Lady Lake Blvd,,Lady Lake,FL,United States,32159,28.9164306,-81.9204712,(352) 259-0788,,,,,,,,
,Catholic Charities Bureau,,publish,1,gd_place,,,"32055,Lake City,FL",",6,",6,0,553 NW Railroad St,,Lake City,FL,United States,32055,30.1964868,-82.6452636,(386) 754-9180,,,,,,,,
,Lake Panasoffkee Methodist Chr,,publish,1,gd_place,,,"33538,Lake Panasoffkee,FL",",6,",6,0,589 N C 470,,Lake Panasoffkee,FL,United States,33538,28.7876707,-82.1332818,(352) 793-3438,,,,,,,,
,Renewed Deliverance Christian,,publish,1,gd_place,,,"33403,Lake Park,FL",",6,",6,0,300 10th St # 24,,Lake Park,FL,United States,33403,26.7950669,-80.0715928,(561) 351-7609,,,,,,,,
,Cros Ministries,,publish,1,gd_place,,,"33461,Lake Worth,FL",",6,",6,0,3677 23rd Ave S # B101,,Lake Worth,FL,United States,33461,26.6226499,-80.0787316,(561) 233-9009,,,,,,,,
,Farmworker Coordinating,,publish,1,gd_place,,,"33460,Lake Worth,FL",",6,",6,0,1123 Crestwood Blvd,,Lake Worth,FL,United States,33460,26.6317296,-80.0578144,(561) 533-7227,,,,,,,,
,Palm Beach County Food Bank,,publish,1,gd_place,,,"33467,Lake Worth,FL",",6,",6,0,701 Boutwell Rd # A2,,Lake Worth,FL,United States,33467,26.6249638,-80.0766287,(561) 670-2518,,,,,,,,
,City-Refuge Chr-God In Christ,,publish,1,gd_place,,,"33805,Lakeland,FL",",6,",6,0,1105 N Ruth Ave,,Lakeland,FL,United States,33805,28.057209,-81.9810511,(863) 937-9208,,,,,,,,
,Inspiration Ministries,,publish,1,gd_place,,,"33803,Lakeland,FL",",6,",6,0,2150 E Edgewood Dr,,Lakeland,FL,United States,33803,28.0138541,-81.9175515,(863) 698-7512,,,,,,,,
,N C Resource Ctr,,publish,1,gd_place,,,"33803,Lakeland,FL",",6,",6,0,3068 Winter Lake Rd,,Lakeland,FL,United States,33803,27.9971462,-81.8977787,(863) 816-5102,,,,,,,,
,Talbot House Ministries,,publish,1,gd_place,,,"33801,Lakeland,FL",",6,",6,0,814 N Kentucky Ave,,Lakeland,FL,United States,33801,28.0516285,-81.9555699,(863) 687-8475,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"34639,Land O Lakes,FL",",6,",6,0,2348 Collier Pkwy,,Land O Lakes,FL,United States,34639,28.1915809,-82.4338878,(813) 949-6094,,,,,,,,
,Clearwater Thrift Store,,publish,1,gd_place,,,"33770,Largo,FL",",6,",6,0,1715 Missouri Ave N,,Largo,FL,United States,33770,27.9345088,-82.7869549,(727) 216-6438,,,,,,,,
,Wholesale Food Depot,,publish,1,gd_place,,,"33311,Lauderdale Lakes,FL",",6,",6,0,3951 NW 19th St,,Lauderdale Lakes,FL,United States,33311,26.1509231,-80.2010491,(954) 635-2691,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"34461,Lecanto,FL",",6,",6,0,712 S School Ave,,Lecanto,FL,United States,34461,28.8527897,-82.4598337,(352) 513-4960,,,,,,,,
,Salvation Army Leesburg,,publish,1,gd_place,,,"34748,Leesburg,FL",",6,",6,0,2605 South St,,Leesburg,FL,United States,34748,28.8025876,-81.9099113,(352) 365-0079,,,,,,,,
,Sharing Center,,publish,1,gd_place,,,"32750,Longwood,FL",",6,",6,0,600 N US Highway 17 92 # 130,,Longwood,FL,United States,32750,28.6975745,-81.3278352,(407) 260-9155,,,,,,,,
,KAIR,,publish,1,gd_place,,,"33050,Marathon,FL",",6,",6,0,3010 Overseas Hwy,,Marathon,FL,United States,33050,24.7110434,-81.0968931,(305) 743-4582,,,,,,,,
,Our Daily Bread Food Pantry,,publish,1,gd_place,,,"34145,Marco Island,FL",",6,",6,0,1170 Ludlam Ct,,Marco Island,FL,United States,34145,25.921179,-81.7188245,,,,,,,,,
,Our Daily Bread Food Pantry,,publish,1,gd_place,,,"34146,Marco Island,FL",",6,",6,0,PO Box 109,,Marco Island,FL,United States,34146,25.95,-81.72,,,,,,,,,
,Ascension Social Concerns,,publish,1,gd_place,,,"32935,Melbourne,FL",",6,",6,0,1238 Aurora Rd,,Melbourne,FL,United States,32935,28.1337025,-80.6398454,(321) 259-5685,,,,,,,,
,South Brevard Sharing Ctr,,publish,1,gd_place,,,"32901,Melbourne,FL",",6,",6,0,17 E Hibiscus Blvd # 100,,Melbourne,FL,United States,32901,28.0847288,-80.6205936,(321) 727-8581,,,,,,,,
,Space Coast Kibble Kitchen,,publish,1,gd_place,,,"32934,Melbourne,FL",",6,",6,0,720 North Dr,,Melbourne,FL,United States,32934,28.1150186,-80.6905064,(321) 586-2242,,,,,,,,
,Believers Harvest Time Mnstrs,,publish,1,gd_place,,,"32666,Melrose,FL",",6,",6,0,1330 State Road 100,,Melrose,FL,United States,32666,29.727962,-81.9182906,(386) 659-2680,,,,,,,,
,Bego Adragot Nebille's Food,,publish,1,gd_place,,,"33147,Miami,FL",",6,",6,0,2143 NW 103rd St,,Miami,FL,United States,33147,25.8686267,-80.2332454,,,,,,,,,
,CFDC Food Bank,,publish,1,gd_place,,,"33169,Miami,FL",",6,",6,0,353 NW 170th St,,Miami,FL,United States,33169,25.9307552,-80.2077247,(305) 974-4679,,,,,,,,
,Community Food Distribution,,publish,1,gd_place,,,"33162,Miami,FL",",6,",6,0,329 NE 166th St,,Miami,FL,United States,33162,25.9278791,-80.1933262,(786) 693-6639,,,,,,,,
,Curley's House Food Bank,,publish,1,gd_place,,,"33127,Miami,FL",",6,",6,0,6025 NW 6th Ct,,Miami,FL,United States,33127,25.8310126,-80.2070574,(305) 759-9805,,,,,,,,
,Miami Food Bank,,publish,1,gd_place,,,"33179,Miami,FL",",6,",6,0,1622 NE 205th Ter,,Miami,FL,United States,33179,25.964054,-80.169138,(305) 219-3353,,,,,,,,
,Miami Food Bank Inc,,publish,1,gd_place,,,"33131,Miami,FL",",6,",6,0,600 Brickell Ave # 2700,,Miami,FL,United States,33131,25.7676723,-80.1906696,,,,,,,,,
