ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Senior Citizens Ctr,,publish,1,gd_place,,,"83442,Rigby,ID",",6,",6,0,391 Community Ln,,Rigby,ID,United States,83442,43.6774299,-111.908178,(208) 745-8211,,,,,,,,
,Seventh Day Adventist Church,,publish,1,gd_place,,,"83544,Orofino,ID",",6,",6,0,3414 Highway 12,,Orofino,ID,United States,83544,46.4366136,-116.215045,(208) 476-7840,,,,,,,,
,Shoshone County Food Bank,,publish,1,gd_place,,,"83837,Kellogg,ID",",6,",6,0,311 S Main St,,Kellogg,ID,United States,83837,47.5342938,-116.1223829,(208) 783-4901,,,,,,,,
,Soup Kitchen,,publish,1,gd_place,,,"83401,Idaho Falls,ID",",6,",6,0,301 S Boulevard,,Idaho Falls,ID,United States,83401,43.4949728,-112.0333802,(208) 557-5750,,,,,,,,
,Spirit Lake Food Bank,,publish,1,gd_place,,,"83869,Spirit Lake,ID",",6,",6,0,32154 N 4th Ave,,Spirit Lake,ID,United States,83869,47.9608996,-116.8700984,(208) 623-3107,,,,,,,,
,St John's,,publish,1,gd_place,,,"83702,Boise,ID",",6,",6,0,707 N 8th St,,Boise,ID,United States,83702,43.6206071,-116.199157,(208) 342-3511,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"83705,Boise,ID",",6,",6,0,3217 W Overland Rd,,Boise,ID,United States,83705,43.5896326,-116.222178,(208) 344-9757,,,,,,,,
,United Methodist Church,,publish,1,gd_place,,,"83350,Rupert,ID",",6,",6,0,605 H St,,Rupert,ID,United States,83350,42.6178697,-113.6783958,(208) 436-3354,,,,,,,,
,Vineyard Boise,,publish,1,gd_place,,,"83714,Boise,ID",",6,",6,0,4950 N Bradley St,,Boise,ID,United States,83714,43.6424345,-116.2632005,(208) 377-1477,,,,,,,,
,Wema Emergency Food Pantry,,publish,1,gd_place,,,"83316,Buhl,ID",",6,",6,0,908 Maple St,,Buhl,ID,United States,83316,42.6014464,-114.7617154,(208) 329-2393,,,,,,,,
,West Bonner County Food Bank,,publish,1,gd_place,,,"83822,Oldtown,ID",",6,",6,0,103 N Washington Ave,,Oldtown,ID,United States,83822,48.1815459,-117.0384238,(208) 437-0143,,,,,,,,
