ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Clay County Emergency FD Pntry,,publish,1,gd_place,,,"47834,Brazil,IN",",6,",6,0,506 E Pinckley St,,Brazil,IN,United States,47834,39.5183292,-87.1199584,(812) 446-2293,,,,,,,,
,CME Church Trinity,,publish,1,gd_place,,,"46205,Indianapolis,IN",",6,",6,0,2253 Dr Andrew J Brown Ave,,Indianapolis,IN,United States,46205,39.7991378,-86.1350298,(317) 925-8275,,,,,,,,
,Community & Family Svc,,publish,1,gd_place,,,"47348,Hartford City,IN",",6,",6,0,1015 W Washington St,,Hartford City,IN,United States,47348,40.4505862,-85.3788926,(765) 348-0744,,,,,,,,
,Community Food Bank,,publish,1,gd_place,,,"47546,Jasper,IN",",6,",6,0,1404 S Meridian Rd,,Jasper,IN,United States,47546,38.3695645,-86.9105207,(812) 482-9009,,,,,,,,
,Community Food Pantry,,publish,1,gd_place,,,"47374,Richmond,IN",",6,",6,0,306 N 19th St,,Richmond,IN,United States,47374,39.8329414,-84.8767131,(765) 962-1145,,,,,,,,
,Community Harvest,,publish,1,gd_place,,,"46816,Fort Wayne,IN",",6,",6,0,999 E Tillman Rd,,Fort Wayne,IN,United States,46816,41.0182185,-85.1224493,(260) 449-9694,,,,,,,,
,Community Harvest Food Bank,,publish,1,gd_place,,,"46805,Fort Wayne,IN",",6,",6,0,1010 N Coliseum Blvd,,Fort Wayne,IN,United States,46805,41.0858105,-85.0875668,(260) 449-9694,,,,,,,,
,Community Harvest Food Bank,,publish,1,gd_place,,,"46816,Fort Wayne,IN",",6,",6,0,999 E Tillman Rd,,Fort Wayne,IN,United States,46816,41.0182185,-85.1224493,(260) 447-3696,,,,,,,,
,Community Sharing Foundation,,publish,1,gd_place,,,"47331,Connersville,IN",",6,",6,0,2140 Indiana Ave,,Connersville,IN,United States,47331,39.6601716,-85.133006,(765) 825-1967,,,,,,,,
,Council Of Agencies,,publish,1,gd_place,,,"47586,Tell City,IN",",6,",6,0,Blum St,,Tell City,IN,United States,47586,37.943239,-86.7652359,(812) 547-7780,,,,,,,,
,Covenant Cooperative Ministers,,publish,1,gd_place,,,"47807,Terre Haute,IN",",6,",6,0,122 S 10th 1/2 St,,Terre Haute,IN,United States,47807,39.4647677,-87.4016086,(812) 478-7700,,,,,,,,
,Crooked Creek Food Pantry Inc,,publish,1,gd_place,,,"46032,Carmel,IN",",6,",6,0,12621 Treaty Line St,,Carmel,IN,United States,46032,39.971009,-86.200973,,,,,,,,,
,Cross Roads United Mthdst Chr,,publish,1,gd_place,,,"46012,Anderson,IN",",6,",6,0,2000 N Scatterfield Rd,,Anderson,IN,United States,46012,40.1425449,-85.6650623,(765) 642-8061,,,,,,,,
,Dalton's Place,,publish,1,gd_place,,,"46222,Indianapolis,IN",",6,",6,0,3326 W 10th St,,Indianapolis,IN,United States,46222,39.780889,-86.2142736,(317) 955-2581,,,,,,,,
,Dearborn County Clearing House,,publish,1,gd_place,,,"47001,Aurora,IN",",6,",6,0,411 George St,,Aurora,IN,United States,47001,39.0603959,-84.8988107,(812) 926-1198,,,,,,,,
,Downtown Pantry Inc,,publish,1,gd_place,,,"46201,Indianapolis,IN",",6,",6,0,2040 E Washington St,,Indianapolis,IN,United States,46201,39.7679039,-86.1257797,,,,,,,,,
,Dyer Baptist Church,,publish,1,gd_place,,,"46311,Dyer,IN",",6,",6,0,735 213th St,,Dyer,IN,United States,46311,41.5085341,-87.5095191,(219) 865-2910,,,,,,,,
,Encountering Hope Ministries,,publish,1,gd_place,,,"47601,Boonville,IN",",6,",6,0,4199 W State Road 62 # 2,,Boonville,IN,United States,47601,38.0399542,-87.2469572,(812) 897-4910,,,,,,,,
,Evansville Emergency Food,,publish,1,gd_place,,,"47710,Evansville,IN",",6,",6,0,734 W Delaware St,,Evansville,IN,United States,47710,37.9840268,-87.5738148,(812) 401-0606,,,,,,,,
,Family Life Ctr,,publish,1,gd_place,,,"47424,Bloomfield,IN",",6,",6,0,2093 W State Road 54,,Bloomfield,IN,United States,47424,39.0285676,-86.9804154,(812) 384-1639,,,,,,,,
,First Freewill Bapt Chr,,publish,1,gd_place,,,"46510,Claypool,IN",",6,",6,0,58w 700s County Road 700 S,,Claypool,IN,United States,46510,41.129211,-85.8805466,(574) 566-2947,,,,,,,,
,First United Methodist Church,,publish,1,gd_place,,,"46307,Crown Point,IN",",6,",6,0,352 S Main St,,Crown Point,IN,United States,46307,41.4136079,-87.3637224,(219) 663-1515,,,,,,,,
,First United Methodist Church,,publish,1,gd_place,,,"46936,Greentown,IN",",6,",6,0,124 S Green St,,Greentown,IN,United States,46936,40.4771083,-85.9676916,(765) 628-3187,,,,,,,,
,Food Bank Of Northern Indiana,,publish,1,gd_place,,,"46601,South Bend,IN",",6,",6,0,702 Chapin St,,South Bend,IN,United States,46601,41.6679086,-86.2604185,(574) 232-9986,,,,,,,,
,Food Bank Of Northwest IN Inc,,publish,1,gd_place,,,"46410,Merrillville,IN",",6,",6,0,6490 Broadway,,Merrillville,IN,United States,46410,41.5014515,-87.337441,,,,,,,,,
,Food Finders Food Bank Inc,,publish,1,gd_place,,,"47904,Lafayette,IN",",6,",6,0,1204 Greenbush St,,Lafayette,IN,United States,47904,40.432345,-86.8843991,(765) 471-0062,,,,,,,,
,Food Pantry Ebenezer Mssnry,,publish,1,gd_place,,,"46202,Indianapolis,IN",",6,",6,0,1866 N Dexter St,,Indianapolis,IN,United States,46202,39.7929695,-86.1864981,(317) 916-9952,,,,,,,,
,Fort Wayne Pet Food Pantry,,publish,1,gd_place,,,"46809,Fort Wayne,IN",",6,",6,0,2502 Church St,,Fort Wayne,IN,United States,46809,41.0170516,-85.1706429,,,,,,,,,
,Freedom Life Ctr Church,,publish,1,gd_place,,,"47720,Evansville,IN",",6,",6,0,4600 N Saint Joseph Ave,,Evansville,IN,United States,47720,38.0213571,-87.6006903,(812) 436-3733,,,,,,,,
,Gleaners Community Food Bank,,publish,1,gd_place,,,"46204,Indianapolis,IN",",6,",6,0,20 N Meridian St # 500,,Indianapolis,IN,United States,46204,39.7677586,-86.1583138,(313) 923-3535,,,,,,,,
,Gleaners Food Bank-Indianna,,publish,1,gd_place,,,"46241,Indianapolis,IN",",6,",6,0,3737 Waldemere Ave,,Indianapolis,IN,United States,46241,39.7107011,-86.2605341,(317) 925-0191,,,,,,,,
,Good Samaritan Food Pantry,,publish,1,gd_place,,,"47265,North Vernon,IN",",6,",6,0,2250 N State Highway 7,,North Vernon,IN,United States,47265,39.0182238,-85.6431257,(812) 352-0500,,,,,,,,
,Good Shepard Food Pantry,,publish,1,gd_place,,,"46072,Tipton,IN",",6,",6,0,,,Tipton,IN,United States,46072,40.2822598,-86.041098,(765) 675-0082,,,,,,,,
,Grace Baptist Church,,publish,1,gd_place,,,"46902,Kokomo,IN",",6,",6,0,2818 S Park Rd,,Kokomo,IN,United States,46902,40.452745,-86.144912,(765) 453-0839,,,,,,,,
,Grace Lutheran Church Mission,,publish,1,gd_place,,,"47713,Evansville,IN",",6,",6,0,418 E Gum St,,Evansville,IN,United States,47713,37.9677587,-87.5583898,(812) 464-2919,,,,,,,,
,Greater Hammond Cmnty Svc Inc,,publish,1,gd_place,,,"46327,Hammond,IN",",6,",6,0,824 Hoffman St,,Hammond,IN,United States,46327,41.6262936,-87.507785,(219) 932-4800,,,,,,,,
,Hancock County Food Pantry,,publish,1,gd_place,,,"46140,Greenfield,IN",",6,",6,0,741 1/2 S State St,,Greenfield,IN,United States,46140,39.7768745,-85.7669449,(317) 468-0273,,,,,,,,
,Harrison County Community Svc,,publish,1,gd_place,,,"47112,Corydon,IN",",6,",6,0,101 W Highway 62,,Corydon,IN,United States,47112,38.2119135,-86.1296576,(812) 738-8143,,,,,,,,
,Homeland Missions Inc,,publish,1,gd_place,,,"46953,Marion,IN",",6,",6,0,302 W 30th St,,Marion,IN,United States,46953,40.5340183,-85.6625517,(765) 662-9559,,,,,,,,
,Hoosier Hills Food Bank,,publish,1,gd_place,,,"47402,Bloomington,IN",",6,",6,0,,,Bloomington,IN,United States,47402,39.09,-86.47,(812) 334-8411,,,,,,,,
,Hoosier Hills Food Bank Inc,,publish,1,gd_place,,,"47404,Bloomington,IN",",6,",6,0,2333 W Industrial Park Dr,,Bloomington,IN,United States,47404,39.1742813,-86.568165,(812) 334-8374,,,,,,,,
,Hope Southern Indiana Inc,,publish,1,gd_place,,,"47150,New Albany,IN",",6,",6,0,1200 Bono Rd,,New Albany,IN,United States,47150,38.2964354,-85.8265787,(812) 948-9248,,,,,,,,
,Horizon Christian Fellowship,,publish,1,gd_place,,,"46203,Indianapolis,IN",",6,",6,0,1001 E Palmer St,,Indianapolis,IN,United States,46203,39.7460128,-86.1421994,(317) 917-0450,,,,,,,,
,Hunger Inc,,publish,1,gd_place,,,"46227,Indianapolis,IN",",6,",6,0,1416 E Epler Ave,,Indianapolis,IN,United States,46227,39.68722,-86.1359352,(317) 782-3321,,,,,,,,
,Lakeville United Methodist Chr,,publish,1,gd_place,,,"46536,Lakeville,IN",",6,",6,0,610 N Michigan St,,Lakeville,IN,United States,46536,41.5319415,-86.2718619,(574) 784-8215,,,,,,,,
,Lord's Pantry At Anna's House,,publish,1,gd_place,,,"46222,Indianapolis,IN",",6,",6,0,303 N Elder Ave,,Indianapolis,IN,United States,46222,39.7716992,-86.1935096,(317) 631-5504,,,,,,,,
,Lynhurst Baptist Chr Preschool,,publish,1,gd_place,,,"46241,Indianapolis,IN",",6,",6,0,1250 S Lynhurst Dr,,Indianapolis,IN,United States,46241,39.7493027,-86.2507094,(317) 241-2618,,,,,,,,
,Maratime Food Mart,,publish,1,gd_place,,,"47201,Columbus,IN",",6,",6,0,1521 State St,,Columbus,IN,United States,47201,39.1992056,-85.908116,(812) 418-8097,,,,,,,,
,Metro Baptist Ctr,,publish,1,gd_place,,,"46204,Indianapolis,IN",",6,",6,0,952 N Pennsylvania St,,Indianapolis,IN,United States,46204,39.7805111,-86.1561465,(317) 687-0075,,,,,,,,
,Mid-North Food Pantry,,publish,1,gd_place,,,"46208,Indianapolis,IN",",6,",6,0,3333 N Meridian St,,Indianapolis,IN,United States,46208,39.81649,-86.1563061,(317) 924-7900,,,,,,,,
,Midwest Food Bank,,publish,1,gd_place,,,"46217,Indianapolis,IN",",6,",6,0,6450 S Belmont Ave,,Indianapolis,IN,United States,46217,39.6724103,-86.1988102,(317) 786-8980,,,,,,,,
,Miss Virginia's Food Pantry,,publish,1,gd_place,,,"46802,Fort Wayne,IN",",6,",6,0,1312 Hanna St,,Fort Wayne,IN,United States,46802,41.073795,-85.1291931,(260) 426-0176,,,,,,,,
,Moores Hill Food Pantry,,publish,1,gd_place,,,"47032,Moores Hill,IN",",6,",6,0,16504 Manchester St,,Moores Hill,IN,United States,47032,39.1129377,-85.0875797,(812) 744-1155,,,,,,,,
,Morning Star Mssnry Bapt Chr,,publish,1,gd_place,,,"46953,Marion,IN",",6,",6,0,1612 W 7th St,,Marion,IN,United States,46953,40.5546702,-85.679856,(765) 662-9247,,,,,,,,
,Mt Pleasant Christian CHR,,publish,1,gd_place,,,"46142,Greenwood,IN",",6,",6,0,381 N Bluff Rd,,Greenwood,IN,United States,46142,39.6184404,-86.2084756,(317) 889-9650,,,,,,,,
,Munice Pantry,,publish,1,gd_place,,,"47303,Muncie,IN",",6,",6,0,1524 W University Ave,,Muncie,IN,United States,47303,40.1977882,-85.4042008,(765) 212-2625,,,,,,,,
,Nappanee Open Door Inc,,publish,1,gd_place,,,"46550,Nappanee,IN",",6,",6,0,292 S Main St,,Nappanee,IN,United States,46550,41.4410542,-86.0021708,(574) 773-3820,,,,,,,,
,New Life Worship Ctr,,publish,1,gd_place,,,"46278,Indianapolis,IN",",6,",6,0,7860 Lafayette Rd,,Indianapolis,IN,United States,46278,39.8951662,-86.3037218,(317) 297-5800,,,,,,,,
,Open Door,,publish,1,gd_place,,,"46750,Huntington,IN",",6,",6,0,903 N Jefferson St,,Huntington,IN,United States,46750,40.8855025,-85.4979097,(260) 359-7777,,,,,,,,
,Operation Love Ministries,,publish,1,gd_place,,,"46015,Anderson,IN",",6,",6,0,PO Box 917,,Anderson,IN,United States,46015,40.1008748,-85.7111231,(765) 644-2121,,,,,,,,
,Orange County Cmnty Food Pntry,,publish,1,gd_place,,,"47454,Paoli,IN",",6,",6,0,728 W Main St,,Paoli,IN,United States,47454,38.5565251,-86.4775005,(812) 723-5235,,,,,,,,
,Our Father's Arms,,publish,1,gd_place,,,"47882,Sullivan,IN",",6,",6,0,711 S Section St,,Sullivan,IN,United States,47882,39.0840325,-87.4091088,(812) 268-1082,,,,,,,,
,Parkview United Methodist Chr,,publish,1,gd_place,,,"46970,Peru,IN",",6,",6,0,1785 S State Road 19,,Peru,IN,United States,46970,40.7403234,-86.0432009,(765) 473-5526,,,,,,,,
,Patricksburg Food Pantry,,publish,1,gd_place,,,"47427,Coal City,IN",",6,",6,0,850 N Byerly Rd,,Coal City,IN,United States,47427,39.3019514,-86.9470946,(812) 859-3641,,,,,,,,
,Pax Center,,publish,1,gd_place,,,"46350,La Porte,IN",",6,",6,0,605 Washington St,,La Porte,IN,United States,46350,41.6137663,-86.721321,(219) 575-7842,,,,,,,,
,Pay It Forward Local Inc,,publish,1,gd_place,,,"47712,Evansville,IN",",6,",6,0,2227 W Michigan St,,Evansville,IN,United States,47712,37.9817528,-87.5986401,(812) 437-5046,,,,,,,,
,Pentecostal Tabernacle Church,,publish,1,gd_place,,,"47331,Connersville,IN",",6,",6,0,1892 W State Road 44,,Connersville,IN,United States,47331,39.63849,-85.1750724,(765) 825-2344,,,,,,,,
,River Bend Food Pantry,,publish,1,gd_place,,,"47620,Mount Vernon,IN",",6,",6,0,716 Locust St,,Mount Vernon,IN,United States,47620,37.9364463,-87.8923614,(812) 838-3841,,,,,,,,
,River Valley Resources,,publish,1,gd_place,,,"47250,Madison,IN",",6,",6,0,100 E 2nd St # E,,Madison,IN,United States,47250,38.7346444,-85.3799011,(812) 273-9270,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"46902,Kokomo,IN",",6,",6,0,1101 S Waugh St,,Kokomo,IN,United States,46902,40.474745,-86.12133,(765) 456-3846,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"46947,Logansport,IN",",6,",6,0,620 Wilkinson St,,Logansport,IN,United States,46947,40.754471,-86.378769,(574) 722-1979,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"46952,Marion,IN",",6,",6,0,359 N Bradner Ave,,Marion,IN,United States,46952,40.563209,-85.6861424,(765) 664-6536,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"46970,Peru,IN",",6,",6,0,1785 State Route 19 S,,Peru,IN,United States,46970,40.7403234,-86.0432009,(765) 473-5498,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"46580,Warsaw,IN",",6,",6,0,501 E Arthur St,,Warsaw,IN,United States,46580,41.2443424,-85.8511027,(574) 267-5361,,,,,,,,
,Salvation Army Family Store,,publish,1,gd_place,,,"46970,Peru,IN",",6,",6,0,1785 S State Road 19,,Peru,IN,United States,46970,40.7403234,-86.0432009,(765) 473-5498,,,,,,,,
,Schoolhouse Shop & Antique,,publish,1,gd_place,,,"46304,Chesterton,IN",",6,",6,0,278 E 1500 N,,Chesterton,IN,United States,46304,41.6512715,-87.013897,(219) 926-1551,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"47303,Muncie,IN",",6,",6,0,6621 N Old State Rd 3,,Muncie,IN,United States,47303,40.249848,-85.3692704,(765) 287-8698,,,,,,,,
,Second Presbyterian Church,,publish,1,gd_place,,,"46260,Indianapolis,IN",",6,",6,0,7700 N Meridian St,,Indianapolis,IN,United States,46260,39.8950627,-86.159007,(317) 253-6461,,,,,,,,
,Shared Abundance,,publish,1,gd_place,,,"47542,Huntingburg,IN",",6,",6,0,321 E 4th St,,Huntingburg,IN,United States,47542,38.2958717,-86.9561897,(812) 683-5490,,,,,,,,
,Shepherd Of The Hills Luth Chr,,publish,1,gd_place,,,"46160,Morgantown,IN",",6,",6,0,5802 N Old Settlers Rd,,Morgantown,IN,United States,46160,39.2781731,-86.2560546,(812) 988-8057,,,,,,,,
,Somebody's Place,,publish,1,gd_place,,,"47567,Petersburg,IN",",6,",6,0,27 W Locust St,,Petersburg,IN,United States,47567,38.486061,-87.282673,(812) 354-2443,,,,,,,,
,Spencer Presbyterian Church,,publish,1,gd_place,,,"47460,Spencer,IN",",6,",6,0,154 N Main St,,Spencer,IN,United States,47460,39.2876673,-86.7622759,(812) 829-0940,,,,,,,,
,St Mary Parish,,publish,1,gd_place,,,"46016,Anderson,IN",",6,",6,0,1115 Pearl St,,Anderson,IN,United States,46016,40.1047992,-85.6748867,(765) 644-8467,,,,,,,,
,St Mary-The Immaculate,,publish,1,gd_place,,,"46360,Michigan City,IN",",6,",6,0,411 W 11th St,,Michigan City,IN,United States,46360,41.71045,-86.903798,(219) 874-7231,,,,,,,,
,St Therese Church,,publish,1,gd_place,,,"46819,Fort Wayne,IN",",6,",6,0,2304 Lower Huntington Rd,,Fort Wayne,IN,United States,46819,41.0207377,-85.1670084,(260) 747-9139,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"47001,Aurora,IN",",6,",6,0,210 5th St,,Aurora,IN,United States,47001,39.0538232,-84.9003086,(812) 926-1637,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"47711,Evansville,IN",",6,",6,0,809 N Lafayette Ave,,Evansville,IN,United States,47711,37.9851141,-87.5597668,(812) 425-3485,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"46218,Indianapolis,IN",",6,",6,0,3001 E 30th St,,Indianapolis,IN,United States,46218,39.8102419,-86.1142636,(317) 924-5769,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"47250,Madison,IN",",6,",6,0,305 W State St,,Madison,IN,United States,47250,38.7586013,-85.3925662,(812) 265-2920,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"46060,Noblesville,IN",",6,",6,0,1391 Greenfield Ave,,Noblesville,IN,United States,46060,40.0333358,-86.0098427,(317) 773-7608,,,,,,,,
,St Vincent De Paul Society,,publish,1,gd_place,,,"47265,North Vernon,IN",",6,",6,0,10 E O And M Ave,,North Vernon,IN,United States,47265,39.0074143,-85.6301979,(812) 346-2576,,,,,,,,
,St Vincent Depaul-Food Bank,,publish,1,gd_place,,,"47553,Loogootee,IN",",6,",6,0,508 Park St,,Loogootee,IN,United States,47553,38.6705502,-86.9196005,(812) 295-3662,,,,,,,,
,Tri State Food Bank Inc,,publish,1,gd_place,,,"47711,Evansville,IN",",6,",6,0,2504 Lynch Rd,,Evansville,IN,United States,47711,38.0163271,-87.5183314,(812) 425-0775,,,,,,,,
,University District Food Bank,,publish,1,gd_place,,,"47304,Muncie,IN",",6,",6,0,2400 N Nebo Rd # 400,,Muncie,IN,United States,47304,40.2145939,-85.4608428,(765) 284-0896,,,,,,,,
,Wayside Christian Fellowship,,publish,1,gd_place,,,"47265,North Vernon,IN",",6,",6,0,304 Hoosier St,,North Vernon,IN,United States,47265,39.0082144,-85.6260419,(812) 352-7598,,,,,,,,
,We Care N W I Food Pantry Inc,,publish,1,gd_place,,,"46404,Gary,IN",",6,",6,0,3702 W 11th Ave,,Gary,IN,United States,46404,41.5918051,-87.3832121,,,,,,,,,
,Wells Co Food & Clothing Bank,,publish,1,gd_place,,,"46714,Bluffton,IN",",6,",6,0,1254 S Main St,,Bluffton,IN,United States,46714,40.725665,-85.170947,(260) 827-0053,,,,,,,,
,White County Food Pantry,,publish,1,gd_place,,,"47960,Monticello,IN",",6,",6,0,1856 N Francis St,,Monticello,IN,United States,47960,40.7763197,-86.7616901,(574) 583-2232,,,,,,,,
,Widow's Barrell Food Pantry,,publish,1,gd_place,,,"47586,Tell City,IN",",6,",6,0,821 10th St,,Tell City,IN,United States,47586,37.9531155,-86.7676002,(812) 547-0834,,,,,,,,
,Winchester Senior Ctr,,publish,1,gd_place,,,"46992,Wabash,IN",",6,",6,0,239 Bond St,,Wabash,IN,United States,46992,40.799391,-85.8417852,(260) 563-4475,,,,,,,,
,Women Infants & Children,,publish,1,gd_place,,,"47348,Hartford City,IN",",6,",6,0,1015 W Washington St,,Hartford City,IN,United States,47348,40.4505862,-85.3788926,(765) 348-0744,,,,,,,,
,Zion Missionary Baptist Church,,publish,1,gd_place,,,"47713,Evansville,IN",",6,",6,0,1800 S Governor St,,Evansville,IN,United States,47713,37.9516204,-87.559091,(812) 423-1963,,,,,,,,
