ID,post_title,post_content,post_status,post_author,post_type,post_date,post_modified,post_tags,post_category,default_category,featured,street,street2,city,region,country,zip,latitude,longitude,phone,email,website,twitter,facebook,video,special_offers,business_hours,post_images
,Faith Anglican Church,,publish,1,gd_place,,,"38018,Cordova,TN",",6,",6,0,9555 Walnut Grove Rd,,Cordova,TN,United States,38018,35.1277339,-89.744136,(901) 755-4848,,,,,,,,
,First Southern Baptist Church,,publish,1,gd_place,,,"37367,Pikeville,TN",",6,",6,0,2827 Main St,,Pikeville,TN,United States,37367,35.6015785,-85.1914285,(423) 447-2849,,,,,,,,
,Food Bank,,publish,1,gd_place,,,"37327,Dunlap,TN",",6,",6,0,103 Heard St,,Dunlap,TN,United States,37327,35.3788529,-85.3886543,(423) 949-7716,,,,,,,,
,Food Donation Connection,,publish,1,gd_place,,,"37934,Farragut,TN",",6,",6,0,12740 Kingston Pike # 201,,Farragut,TN,United States,37934,35.8663016,-84.2085051,(865) 777-2934,,,,,,,,
,Food Pantry Of Dayton,,publish,1,gd_place,,,"37321,Dayton,TN",",6,",6,0,1273 Dayton Mountain Hwy,,Dayton,TN,United States,37321,35.5014905,-85.0310802,(423) 775-1000,,,,,,,,
,Fountain City Ministry Ctr,,publish,1,gd_place,,,"37918,Knoxville,TN",",6,",6,0,5364 N Broadway St,,Knoxville,TN,United States,37918,36.0380734,-83.9306935,(865) 688-5000,,,,,,,,
,Franklin County Campora Family,,publish,1,gd_place,,,"37398,Winchester,TN",",6,",6,0,900 S Shephard St,,Winchester,TN,United States,37398,35.1752561,-86.1112798,(931) 967-8961,,,,,,,,
,Friendship Baptist Church,,publish,1,gd_place,,,"38451,Culleoka,TN",",6,",6,0,2479 Culleoka Hwy,,Culleoka,TN,United States,38451,35.4772994,-86.9730845,(931) 987-2575,,,,,,,,
,Gathering Ministries,,publish,1,gd_place,,,"37920,Knoxville,TN",",6,",6,0,8729 Chapman Hwy,,Knoxville,TN,United States,37920,35.8923872,-83.805771,(865) 868-5000,,,,,,,,
,Gibsontown Ministries,,publish,1,gd_place,,,"37660,Kingsport,TN",",6,",6,0,1022 Dorothy St,,Kingsport,TN,United States,37660,36.5515137,-82.5481116,(423) 765-2950,,,,,,,,
,God's Food Pantry,,publish,1,gd_place,,,"37166,Smithville,TN",",6,",6,0,430 E Broad St,,Smithville,TN,United States,37166,35.9579091,-85.8069797,(615) 597-4540,,,,,,,,
,Gods Storehouse,,publish,1,gd_place,,,"38478,Pulaski,TN",",6,",6,0,947 E College St,,Pulaski,TN,United States,38478,35.1937542,-87.0171165,(931) 347-0890,,,,,,,,
,Good Food Group,,publish,1,gd_place,,,"37067,Franklin,TN",",6,",6,0,109 Holiday Ct # C5,,Franklin,TN,United States,37067,35.9165981,-86.8265592,(615) 591-2862,,,,,,,,
,Good Shepherd Ctr,,publish,1,gd_place,,,"37354,Madisonville,TN",",6,",6,0,5150 Highway 411,,Madisonville,TN,United States,37354,35.5026719,-84.382547,(423) 420-8888,,,,,,,,
,Gracepoint Church,,publish,1,gd_place,,,"38004,Atoka,TN",",6,",6,0,245 Commercial Dr,,Atoka,TN,United States,38004,35.4108581,-89.8284799,(901) 840-2086,,,,,,,,
,Graceworks,,publish,1,gd_place,,,"37064,Franklin,TN",",6,",6,0,104 SE Parkway # 800,,Franklin,TN,United States,37064,35.8931297,-86.8733449,(615) 799-0006,,,,,,,,
,Grainger County Assn-Baptist,,publish,1,gd_place,,,"37861,Rutledge,TN",",6,",6,0,178 Cambridge Ave,,Rutledge,TN,United States,37861,36.2825855,-83.5102273,(865) 828-4001,,,,,,,,
,Halfway Homeless,,publish,1,gd_place,,,"37406,Chattanooga,TN",",6,",6,0,4058 Glencoe St,,Chattanooga,TN,United States,37406,35.0809259,-85.2238228,(423) 635-7543,,,,,,,,
,Hands Of Mercy,,publish,1,gd_place,,,"37763,Kingston,TN",",6,",6,0,147 Court St,,Kingston,TN,United States,37763,35.8717619,-84.5160921,(865) 717-9885,,,,,,,,
,Harding House,,publish,1,gd_place,,,"37205,Nashville,TN",",6,",6,0,4200 W End Ave,,Nashville,TN,United States,37205,36.1308235,-86.8375302,(615) 292-3732,,,,,,,,
,Harvest Share Food Pantry,,publish,1,gd_place,,,"38401,Columbia,TN",",6,",6,0,419 W 9th St,,Columbia,TN,United States,38401,35.6127317,-87.0418625,(931) 381-4285,,,,,,,,
,Help Center Goodlettsville,,publish,1,gd_place,,,"37072,Goodlettsville,TN",",6,",6,0,108 Depot St,,Goodlettsville,TN,United States,37072,36.3270468,-86.7132279,(615) 859-4706,,,,,,,,
,Helping Hands Community Pantry,,publish,1,gd_place,,,"37404,Chattanooga,TN",",6,",6,0,1106 S Greenwood Ave,,Chattanooga,TN,United States,37404,35.0311657,-85.2848366,(423) 415-1116,,,,,,,,
,Hope Food Bank,,publish,1,gd_place,,,"37188,White House,TN",",6,",6,0,212 Portland Rd,,White House,TN,United States,37188,36.4707351,-86.6484226,(615) 672-8006,,,,,,,,
,House Of The Lord,,publish,1,gd_place,,,"37841,Oneida,TN",",6,",6,0,2025 Niggs Creek Rd,,Oneida,TN,United States,37841,36.4720957,-84.548448,(423) 286-2455,,,,,,,,
,Humane Society Clarksville,,publish,1,gd_place,,,"37040,Clarksville,TN",",6,",6,0,940 Tennessee Ave,,Clarksville,TN,United States,37040,36.5388376,-87.3654053,(931) 648-8042,,,,,,,,
,Joelton Hope Ctr,,publish,1,gd_place,,,"37080,Joelton,TN",",6,",6,0,212 Gifford Pl,,Joelton,TN,United States,37080,36.321164,-86.8659773,(615) 876-1778,,,,,,,,
,L Mcneese Ministries,,publish,1,gd_place,,,"37040,Clarksville,TN",",6,",6,0,25 Jefferson St # T3,,Clarksville,TN,United States,37040,36.5313942,-87.3628204,(931) 919-2149,,,,,,,,
,Lighting The Way Outreach,,publish,1,gd_place,,,"37863,Pigeon Forge,TN",",6,",6,0,174 E Wears Valley Rd # 21,,Pigeon Forge,TN,United States,37863,35.8061826,-83.5739197,(865) 366-1322,,,,,,,,
,Louisville Christian Assstnc,,publish,1,gd_place,,,"37777,Louisville,TN",",6,",6,0,2942 Topside Rd,,Louisville,TN,United States,37777,35.8180101,-84.0289276,(865) 233-3112,,,,,,,,
,Macon Helps,,publish,1,gd_place,,,"37083,Lafayette,TN",",6,",6,0,111 Main St,,Lafayette,TN,United States,37083,36.521714,-86.0256343,(615) 666-6607,,,,,,,,
,Marion County County Mnstrs,,publish,1,gd_place,,,"37374,Sequatchie,TN",",6,",6,0,141 Alabama Ave,,Sequatchie,TN,United States,37374,35.1145197,-85.5953133,(423) 942-9556,,,,,,,,
,Mcfadden Community Ctr,,publish,1,gd_place,,,"37129,Murfreesboro,TN",",6,",6,0,211 Bridge Ave,,Murfreesboro,TN,United States,37129,35.8436543,-86.3991914,(615) 893-1802,,,,,,,,
,Meigs County Ministries,,publish,1,gd_place,,,"37322,Decatur,TN",",6,",6,0,18364 State Highway 58 N,,Decatur,TN,United States,37322,35.5314813,-84.7840368,(423) 334-1071,,,,,,,,
,Mid-Cumberland Community Actn,,publish,1,gd_place,,,"37130,Murfreesboro,TN",",6,",6,0,412 E Vine St,,Murfreesboro,TN,United States,37130,35.8440928,-86.386385,(615) 893-8938,,,,,,,,
,Mid-South Food Bank,,publish,1,gd_place,,,"38118,Memphis,TN",",6,",6,0,3865 S Perkins Rd,,Memphis,TN,United States,38118,35.0432536,-89.9098755,(901) 527-0841,,,,,,,,
,Mid-South Food Bank Inc,,publish,1,gd_place,,,"38118,Memphis,TN",",6,",6,0,,,Memphis,TN,United States,38118,35.0277847,-89.9346659,(901) 370-6430,,,,,,,,
,Misty Mountain Soap Co,,publish,1,gd_place,,,"37738,Gatlinburg,TN",",6,",6,0,601 Glades Rd # 25,,Gatlinburg,TN,United States,37738,35.7405645,-83.4605708,(865) 436-5553,,,,,,,,
,Nourish Food Bank,,publish,1,gd_place,,,"37129,Murfreesboro,TN",",6,",6,0,1809 Memorial Blvd,,Murfreesboro,TN,United States,37129,35.8717712,-86.3873116,(615) 203-3963,,,,,,,,
,Payne Chapel AMEC,,publish,1,gd_place,,,"37206,Nashville,TN",",6,",6,0,212 Neill Ave,,Nashville,TN,United States,37206,36.1784932,-86.759437,(615) 262-3675,,,,,,,,
,People Helping People,,publish,1,gd_place,,,"37307,Benton,TN",",6,",6,0,184 Mull Rd,,Benton,TN,United States,37307,35.1615005,-84.7019191,(423) 299-9062,,,,,,,,
,Pevine Care Ctr,,publish,1,gd_place,,,"38571,Crossville,TN",",6,",6,0,44 Peavine Plz # 103,,Crossville,TN,United States,38571,35.9937045,-84.9355324,(931) 484-4570,,,,,,,,
,Pickett County Food Bank,,publish,1,gd_place,,,"38549,Byrdstown,TN",",6,",6,0,141 Skyline Dr,,Byrdstown,TN,United States,38549,36.5756127,-85.1336949,(931) 864-7123,,,,,,,,
,Regional Interfaith Assn LLC,,publish,1,gd_place,,,"38301,Jackson,TN",",6,",6,0,133 Airways Blvd,,Jackson,TN,United States,38301,35.6162426,-88.8256258,(731) 427-7963,,,,,,,,
,Salvation Army,,publish,1,gd_place,,,"37040,Clarksville,TN",",6,",6,0,210 Kraft St,,Clarksville,TN,United States,37040,36.5419874,-87.3452396,(931) 552-5350,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"38320,Camden,TN",",6,",6,0,249 Benton Industrial Rd,,Camden,TN,United States,38320,36.0282392,-88.1289863,(731) 584-1441,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"37801,Maryville,TN",",6,",6,0,136 Harvest Ln,,Maryville,TN,United States,37801,35.7705301,-83.9940176,(865) 521-0000,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"37210,Nashville,TN",",6,",6,0,1601 Elm Hill Pike,,Nashville,TN,United States,37210,36.1433323,-86.7163738,(615) 365-9950,,,,,,,,
,Second Harvest Food Bank,,publish,1,gd_place,,,"37167,Smyrna,TN",",6,",6,0,1962 Almaville Rd,,Smyrna,TN,United States,37167,35.927189,-86.536826,(615) 220-3653,,,,,,,,
,Second Harvest Food Bank-Senc,,publish,1,gd_place,,,"37228,Nashville,TN",",6,",6,0,331 Great Circle Rd,,Nashville,TN,United States,37228,36.1991226,-86.7942557,(615) 329-3491,,,,,,,,
,Senior Center-Mcminnville,,publish,1,gd_place,,,"37110,Mcminnville,TN",",6,",6,0,809 Morrison St,,Mcminnville,TN,United States,37110,35.6674835,-85.7958531,(931) 473-6559,,,,,,,,
,Sevier County Food Ministries,,publish,1,gd_place,,,"37862,Sevierville,TN",",6,",6,0,890 Old Knoxville Hwy,,Sevierville,TN,United States,37862,35.880835,-83.5796751,(865) 428-5182,,,,,,,,
,Shepherds Corner,,publish,1,gd_place,,,"37869,Sneedville,TN",",6,",6,0,164 Jail St,,Sneedville,TN,United States,37869,36.5286983,-83.2171792,(423) 733-1505,,,,,,,,
,Smyrna-Lavergne Food Bank,,publish,1,gd_place,,,"37167,Smyrna,TN",",6,",6,0,130 Richardson St,,Smyrna,TN,United States,37167,35.9844568,-86.5251626,(615) 355-0697,,,,,,,,
,Soddy Daisy Food Bank,,publish,1,gd_place,,,"37379,Soddy Daisy,TN",",6,",6,0,203 Depot St,,Soddy Daisy,TN,United States,37379,35.2883655,-85.1589905,(423) 760-3489,,,,,,,,
,Storehouse Food Pantry,,publish,1,gd_place,,,"37355,Manchester,TN",",6,",6,0,607 Hickerson St,,Manchester,TN,United States,37355,35.4766304,-86.0822929,(931) 409-6318,,,,,,,,
,Tennessee Food On Foot Fndtn,,publish,1,gd_place,,,"37813,Morristown,TN",",6,",6,0,1 Berkline Dr,,Morristown,TN,United States,37813,36.2189881,-83.2736131,(865) 566-5778,,,,,,,,
,United Ministries,,publish,1,gd_place,,,"37172,Springfield,TN",",6,",6,0,808 S Main St,,Springfield,TN,United States,37172,36.5066408,-86.8851826,(615) 384-8306,,,,,,,,
,Westmoreland Food Bank,,publish,1,gd_place,,,"37186,Westmoreland,TN",",6,",6,0,1037 Park St,,Westmoreland,TN,United States,37186,36.5623922,-86.2476432,(615) 644-4357,,,,,,,,
,Wolf River United Mthdst Chr,,publish,1,gd_place,,,"38577,Pall Mall,TN",",6,",6,0,3500 Wolf River Loop,,Pall Mall,TN,United States,38577,36.5578222,-84.9759548,(931) 879-5410,,,,,,,,
